mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
910000,147,190,[3.4561193e-08],[7.9479534e-11],[2.7309328e-21],[2.020799e-33],[3.6284013e-17],[1.3283765e-09]
910000,91,111,[4.5945605e-08],[6.6855785e-11],[4.6920564e-21],[3.7703488e-32],[1.51571e-16],[1.271654e-09]
910000,135,29,[3.4473405e-08],[3.7378986e-10],[1.0289735e-18],[3.942242e-28],[2.3271776e-13],[6.8042316e-10]
910000,144,67,[3.764416e-08],[5.8790955e-10],[5.5593623e-11],[1.388922e-13],[5.7485633e-10],[2.4990818e-09]
910000,197,67,[4.2785345e-08],[3.109221e-10],[4.6191266e-11],[7.553475e-14],[2.971605e-14],[9.659764e-10]
910000,57,34,[3.3636933e-08],[1.5621537e-10],[7.568099e-11],[6.557635e-13],[5.997361e-14],[1.3887327e-09]
910000,214,122,[4.7496265e-08],[1.6957362e-10],[5.4309965e-15],[1.1748566e-21],[2.847023e-13],[1.9241636e-10]
910000,72,61,[3.838236e-08],[2.6442648e-10],[6.2570197e-15],[6.384567e-22],[1.3605787e-11],[9.67348e-10]
910000,152,139,[3.5483104e-08],[4.2866013e-11],[1.8797852e-11],[3.207932e-14],[8.701964e-16],[7.822878e-11]
910000,205,220,[3.2351696e-08],[2.6245364e-10],[2.0015814e-11],[3.748456e-14],[1.5664363e-13],[1.8141664e-09]
910000,111,215,[3.628618e-08],[1.7845896e-10],[9.952464e-13],[1.0497195e-17],[8.7179435e-15],[9.502837e-10]
910000,216,56,[3.5479474e-08],[1.996146e-10],[1.0815782e-12],[1.5898512e-17],[3.4007155e-15],[1.0377006e-09]
910000,78,110,[3.3266037e-08],[1.3061947e-10],[3.8588166e-10],[2.4150635e-11],[8.882522e-12],[1.9119485e-10]
910000,31,149,[3.5908673e-08],[9.146302e-10],[1.4498029e-11],[7.08687e-15],[4.555691e-11],[1.0400814e-09]
910000,164,98,[4.8174435e-08],[3.026542e-10],[5.2327344e-12],[3.938634e-16],[6.5650744e-12],[3.6567548e-11]
910000,146,51,[4.9216222e-08],[8.336544e-11],[6.315343e-11],[1.613462e-13],[4.8692964e-15],[1.1169829e-10]
910000,37,96,[4.6783477e-08],[2.3331914e-10],[4.8996784e-10],[9.250497e-12],[1.7898788e-12],[2.4349756e-10]
910000,187,196,[3.8926093e-08],[1.9364613e-10],[1.3285517e-11],[5.2552867e-15],[1.5965094e-13],[1.1620835e-09]
