mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
80000,78,62,[4.2522407e-07],[1.4121203e-16],[0.],[0.],[7.281797e-26],[3.2423863e-33]
80000,86,51,[4.2773476e-07],[4.0160305e-15],[1.8208138e-28],[2.7943595e-36],[1.4976945e-22],[1.18243045e-17]
80000,69,56,[4.249321e-07],[2.6319734e-22],[0.],[0.],[3.808023e-39],[8.6831475e-20]
80000,85,12,[4.2445285e-07],[2.7182412e-12],[1.8220767e-37],[0.],[1.00108806e-17],[1.04693145e-33]
80000,61,28,[4.2492772e-07],[2.324518e-26],[3.1452994e-26],[3.971895e-33],[2.310818e-37],[7.022656e-23]
80000,65,76,[4.2456344e-07],[1.159182e-13],[1.2143723e-26],[2.4462637e-34],[3.8396569e-19],[4.8890367e-29]
80000,71,50,[4.311985e-07],[7.366929e-18],[1.953514e-33],[1.44e-43],[1.5365141e-32],[1.198275e-14]
80000,32,56,[4.2455738e-07],[1.7414997e-09],[4.428848e-27],[2.0602573e-34],[3.0249924e-11],[3.2227855e-25]
80000,22,86,[4.343094e-07],[1.0542411e-13],[1.9579156e-18],[5.431068e-23],[1.00113863e-19],[8.80458e-26]
80000,32,24,[4.960018e-07],[5.543679e-26],[6.5821397e-31],[8.24541e-40],[4.e-45],[4.9462314e-16]
80000,82,83,[4.9551807e-07],[1.5113319e-15],[2.110451e-38],[0.],[1.1160842e-24],[1.5632329e-16]
80000,27,12,[4.2456404e-07],[2.186044e-14],[2.4308101e-12],[1.3106871e-14],[1.654696e-15],[4.7064335e-23]
80000,53,25,[4.2501054e-07],[1.16039406e-14],[2.4199425e-32],[5.3567e-41],[5.2287907e-22],[2.8965173e-22]
80000,15,36,[4.2444853e-07],[1.0019673e-20],[3.7951778e-38],[0.],[0.],[1.5e-44]
80000,33,63,[4.3879805e-07],[4.0280135e-15],[0.],[0.],[1.4976955e-22],[1.0959471e-28]
80000,37,39,[4.2621343e-07],[2.0981207e-13],[5.196954e-38],[0.],[1.1655489e-20],[4.3184813e-35]
80000,17,72,[4.2490595e-07],[2.2929616e-09],[1.5453573e-19],[2.5077078e-24],[4.0256735e-11],[1.3659214e-20]
80000,81,64,[4.2460601e-07],[4.8281858e-11],[0.],[0.],[1.1792532e-14],[3.8892e-41]
80000,66,45,[4.2832735e-07],[1.5262391e-19],[9.068708e-29],[3.1326964e-37],[1.5387778e-32],[1.1825045e-17]
80000,85,18,[4.6213788e-07],[7.5343845e-14],[3.0410063e-33],[9.35e-43],[3.903118e-21],[5.036282e-22]
80000,17,64,[4.3430902e-07],[2.7174656e-12],[5.594423e-39],[0.],[1.001088e-17],[4.729376e-17]
80000,20,71,[4.249095e-07],[7.377855e-10],[6.864129e-29],[2.3274693e-37],[1.01583976e-11],[4.3584052e-24]
80000,15,45,[4.3244302e-07],[2.4364706e-21],[0.],[0.],[8.3e-44],[1.03219645e-25]
80000,76,76,[4.245007e-07],[5.736004e-25],[3.6041705e-21],[1.4065183e-26],[7.950544e-30],[9.509883e-18]
80000,80,60,[4.251737e-07],[2.8601563e-16],[0.],[0.],[1.4566673e-25],[2.5114895e-31]
80000,83,22,[4.2538028e-07],[1.8183444e-18],[6.1945647e-37],[0.],[1.6335702e-29],[7.369097e-23]
80000,71,44,[5.0724833e-07],[2.0636416e-22],[2.837817e-21],[1.3382107e-26],[1.0630748e-29],[9.042682e-15]
80000,65,64,[4.993814e-07],[2.3500353e-21],[3.e-45],[0.],[1.2112535e-34],[2.2876799e-21]
80000,68,53,[4.2497697e-07],[1.5668382e-15],[6.e-45],[0.],[1.0960867e-24],[8.433244e-12]
80000,36,22,[4.278559e-07],[1.4534018e-17],[2.9017112e-30],[6.427968e-39],[4.23938e-33],[1.9603158e-26]
80000,69,16,[4.960948e-07],[3.0333208e-16],[1.5115743e-24],[1.0228928e-30],[2.2321692e-25],[2.5674988e-14]
80000,69,61,[4.2449335e-07],[1.0132149e-18],[0.],[0.],[2.6688181e-30],[1.7732615e-34]
80000,58,57,[4.2494403e-07],[3.0085885e-14],[8.996356e-36],[1.e-45],[9.62106e-20],[2.7841e-17]
80000,59,19,[4.277348e-07],[5.361021e-16],[1.2782677e-13],[1.2168103e-16],[4.474737e-18],[9.5079065e-17]
80000,19,45,[4.95898e-07],[8.340099e-16],[0.],[0.],[6.755311e-38],[1.04693145e-33]
80000,69,15,[4.956444e-07],[2.183991e-14],[3.219539e-26],[3.312016e-33],[1.1682213e-21],[6.2498903e-16]
80000,14,27,[4.2445825e-07],[7.94529e-17],[2.306532e-39],[0.],[8.800935e-28],[1.69367e-40]
80000,48,49,[4.2468477e-07],[2.5069767e-11],[9.610058e-17],[1.541874e-20],[5.9096248e-15],[9.509883e-18]
80000,61,61,[5.0657036e-07],[5.207588e-18],[8.83e-43],[0.],[2.8394804e-29],[3.9397684e-21]
80000,16,49,[4.2570687e-07],[2.1651242e-19],[0.],[0.],[1.2685247e-32],[8.4577675e-21]
80000,84,35,[4.2902937e-07],[6.4966035e-16],[3.0380445e-26],[2.3639054e-33],[4.702161e-25],[4.2173027e-12]
80000,64,42,[4.2466e-07],[1.5103628e-15],[3.0214192e-26],[6.5109755e-34],[1.1160841e-24],[8.683231e-20]
80000,56,74,[5.6673565e-07],[8.3510904e-17],[4.2473262e-20],[2.0069897e-25],[2.7532953e-26],[3.0110183e-23]
80000,27,38,[4.277919e-07],[3.9195263e-18],[1.6585747e-20],[1.4262165e-33],[2.1296948e-29],[1.5874289e-33]
80000,29,15,[4.2641022e-07],[3.878049e-11],[1.0571113e-14],[9.7947226e-18],[9.805247e-15],[3.4072103e-25]
80000,55,56,[4.249045e-07],[3.9122565e-14],[2.0112288e-29],[2.2603173e-37],[1.900231e-21],[5.5668534e-17]
80000,23,66,[4.2444708e-07],[5.388257e-13],[0.],[0.],[1.9111563e-18],[2.0805496e-25]
80000,62,86,[4.4664128e-07],[2.1465726e-16],[5.515944e-17],[8.907678e-21],[8.867749e-23],[5.053928e-30]
80000,57,86,[4.4329886e-07],[9.0265715e-08],[1.2743824e-27],[1.956046e-35],[1.0393119e-07],[1.1154513e-20]
80000,30,42,[4.2610645e-07],[6.0269405e-15],[6.252709e-37],[0.],[2.246542e-22],[2.777206e-38]
80000,80,23,[4.2495836e-07],[4.1768564e-17],[9.1058937e-29],[1.3971854e-36],[1.3686749e-26],[5.608674e-27]
80000,31,24,[4.9562635e-07],[6.4257163e-25],[9.9610174e-29],[9.570987e-37],[1.0239e-41],[2.0319345e-14]
80000,66,17,[4.2500952e-07],[2.1056242e-13],[1.7603822e-24],[2.22423e-31],[1.1655462e-20],[6.927554e-10]
80000,83,37,[4.4657864e-07],[1.6816593e-18],[6.2280327e-25],[2.6938223e-31],[3.5994092e-30],[7.722571e-16]
80000,37,66,[4.2886998e-07],[2.6089437e-19],[0.],[0.],[1.4197404e-30],[2.103339e-27]
80000,75,39,[4.2445174e-07],[4.1884755e-12],[1.922015e-16],[3.083748e-20],[1.5981493e-17],[1.4501241e-14]
80000,44,84,[4.278442e-07],[1.9743472e-23],[3.36e-43],[0.],[8.436366e-39],[7.7001305e-14]
80000,38,46,[4.4464528e-07],[1.25367884e-11],[3.1752726e-24],[1.77224e-30],[2.9548124e-15],[1.2342417e-21]
80000,28,85,[4.2495856e-07],[6.914169e-19],[6.950372e-25],[8.0083574e-32],[7.6829664e-32],[4.946173e-16]
80000,33,81,[4.2455147e-07],[5.2036357e-18],[3.1452997e-26],[3.971895e-33],[2.83948e-29],[2.3426455e-25]
80000,33,27,[4.2502577e-07],[9.2569255e-23],[7.540448e-26],[5.9095e-33],[1.6623813e-37],[4.7722124e-13]
80000,29,18,[4.2937586e-07],[7.229863e-16],[4.077733e-22],[7.4153147e-28],[4.4492815e-25],[5.930271e-19]
80000,67,47,[4.310979e-07],[2.7157812e-17],[1.2534182e-31],[6.8427e-41],[2.4503525e-28],[4.4617352e-12]
80000,45,78,[4.252286e-07],[1.3463542e-20],[4.e-45],[0.],[1.6686284e-35],[9.4760616e-29]
80000,70,74,[4.2502472e-07],[8.3441523e-16],[2.8326818e-21],[1.3380072e-26],[1.1698021e-29],[4.7558054e-18]
80000,58,87,[4.4334047e-07],[8.676027e-12],[5.2887898e-23],[3.5800985e-29],[1.9743379e-15],[9.627889e-21]
80000,57,74,[5.1447427e-07],[1.3508027e-18],[3.4016442e-22],[2.652978e-28],[3.615729e-30],[1.2457031e-24]
80000,74,56,[4.955444e-07],[2.6079651e-14],[1.5018e-41],[0.],[1.2668206e-21],[2.754942e-22]
80000,14,76,[4.2444847e-07],[3.5268322e-09],[1.1361679e-09],[3.6585866e-11],[8.677837e-11],[4.755808e-18]
80000,77,12,[4.2444586e-07],[1.2100777e-09],[8.844787e-19],[2.413432e-23],[2.0212323e-11],[3.4732587e-20]
80000,47,31,[4.2445976e-07],[8.3681385e-13],[5.116394e-30],[1.1264745e-38],[2.8732284e-18],[3.0488299e-15]
80000,86,17,[4.4396285e-07],[5.025315e-14],[6.0827016e-34],[1.86e-43],[2.6020788e-21],[6.294922e-22]
80000,37,24,[4.3762603e-07],[1.5084566e-19],[1.05785624e-23],[7.160212e-30],[1.1841927e-33],[2.3426726e-25]
80000,85,30,[4.2455886e-07],[3.5026788e-09],[1.05785624e-23],[7.160212e-30],[6.994713e-11],[1.2344507e-11]
80000,84,19,[4.4442706e-07],[5.0247702e-14],[9.122545e-33],[2.805e-42],[2.6020786e-21],[2.518755e-22]
80000,50,52,[5.144633e-07],[3.658795e-13],[5.83102e-26],[4.689058e-33],[1.1526818e-18],[1.3443971e-23]
80000,71,45,[5.703887e-07],[1.9379299e-23],[6.8059177e-23],[5.3060604e-29],[1.1460954e-32],[7.3392534e-13]
80000,64,81,[4.2476742e-07],[9.022151e-14],[6.804225e-23],[5.305975e-29],[2.8863178e-19],[7.005956e-27]
80000,72,52,[4.2826633e-07],[8.340154e-16],[7.0416194e-36],[0.],[5.4466775e-36],[5.6645805e-17]
80000,43,43,[4.9586197e-07],[2.50658e-11],[2.3969848e-14],[2.2368793e-17],[5.910429e-15],[8.683147e-20]
80000,70,25,[4.24447e-07],[5.149445e-14],[2.806929e-38],[0.],[2.6020786e-21],[1.2486617e-29]
80000,26,31,[4.244583e-07],[4.1470752e-23],[1.1581966e-11],[6.366665e-14],[8.217763e-15],[2.2876803e-21]
80000,57,38,[4.2491942e-07],[3.4755328e-13],[9.739423e-26],[1.140241e-32],[1.151897e-18],[5.4321017e-16]
80000,34,38,[4.964334e-07],[4.1330613e-16],[1.3297005e-35],[0.],[2.2293165e-25],[3.7622988e-35]
80000,75,56,[4.9552193e-07],[1.6120215e-12],[1.244063e-39],[0.],[5.733466e-18],[1.4279799e-23]
80000,61,44,[4.2456318e-07],[1.5105549e-10],[1.4909128e-37],[0.],[4.09946e-14],[4.394136e-30]
80000,23,48,[4.955912e-07],[1.2627219e-11],[6.7494e-41],[0.],[2.955101e-15],[2.4684836e-22]
80000,25,72,[4.2446752e-07],[3.3358089e-18],[3.7831802e-35],[3.e-45],[1.6339958e-29],[2.3677055e-35]
80000,74,44,[4.262058e-07],[1.5718631e-16],[4.2615346e-14],[4.0560523e-17],[1.4915794e-18],[3.425297e-17]
80000,20,22,[4.2445168e-07],[1.2858361e-18],[4.3486e-41],[0.],[1.931017e-31],[2.754758e-22]
80000,19,46,[4.968615e-07],[3.008588e-14],[0.],[0.],[9.62106e-20],[6.625078e-32]
80000,43,33,[4.2445976e-07],[9.703862e-20],[4.0254813e-27],[4.1400433e-34],[9.95591e-34],[3.0488299e-15]
80000,42,83,[4.281924e-07],[1.6250394e-20],[1.65175e-40],[0.],[8.47876e-34],[1.1380544e-07]
80000,64,25,[4.2446547e-07],[7.431196e-18],[1.7603822e-24],[2.22423e-31],[7.795015e-29],[9.261712e-19]
80000,69,77,[4.250254e-07],[2.934178e-22],[7.687342e-16],[1.258116e-19],[1.3084073e-21],[2.3987004e-38]
80000,27,77,[4.245746e-07],[8.803586e-15],[4.3036164e-27],[7.820061e-35],[7.079356e-24],[1.5874289e-33]
80000,72,18,[4.956424e-07],[8.677011e-18],[7.978302e-21],[3.4956195e-26],[2.3049575e-29],[4.7558054e-18]
80000,19,49,[4.2700873e-07],[2.0414149e-19],[0.],[0.],[6.075975e-35],[4.1015683e-27]
80000,24,54,[4.244465e-07],[5.961681e-18],[0.],[0.],[3.3882858e-29],[9.3e-43]
80000,31,84,[4.250089e-07],[2.8206554e-17],[2.0410595e-22],[1.5917882e-28],[1.4563417e-26],[2.4740488e-16]
80000,49,64,[4.2445976e-07],[8.392517e-17],[8.080736e-29],[9.043032e-37],[2.737354e-26],[2.372861e-19]
80000,46,41,[4.2501003e-07],[4.261793e-15],[2.2326442e-20],[1.00886823e-25],[3.2037138e-24],[9.510406e-18]
80000,19,27,[4.2446408e-07],[3.8585455e-09],[3.8507094e-32],[1.5807e-41],[7.975889e-11],[1.4226984e-29]
80000,66,69,[4.257798e-07],[4.177002e-17],[7.1199476e-38],[0.],[1.3686749e-26],[2.7113274e-18]
80000,12,59,[4.2444617e-07],[3.7541717e-21],[0.],[0.],[6.0759793e-35],[9.607533e-25]
80000,41,63,[4.5316327e-07],[8.131476e-20],[1.5512076e-35],[0.],[4.2393807e-33],[5.7765326e-21]
80000,30,72,[4.2446442e-07],[3.892318e-23],[0.],[0.],[8.3e-44],[1.69365e-40]
80000,39,56,[4.2490512e-07],[6.32589e-10],[2.0112583e-29],[2.2603173e-37],[1.0130045e-11],[1.2344507e-11]
80000,52,84,[4.2450506e-07],[1.460627e-21],[2.4e-44],[0.],[0.],[1.0859041e-15]
