mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
560000,341,180,[2.9306768e-09],[2.1163836e-11],[9.53429e-25],[4.22e-43],[2.2038219e-17],[2.4831532e-12]
560000,96,202,[2.6481957e-09],[5.408799e-12],[1.9308586e-16],[4.7906876e-26],[4.1343146e-20],[9.935008e-12]
560000,233,207,[2.4540598e-09],[2.0672055e-13],[9.912943e-21],[8.029908e-33],[1.22156835e-27],[4.600182e-12]
560000,200,206,[2.9336458e-09],[2.4863924e-15],[1.77e-43],[0.],[2.8239146e-36],[2.391772e-14]
560000,326,59,[2.8256095e-09],[6.971011e-11],[1.09376805e-14],[4.6128317e-21],[2.4565355e-10],[3.121257e-11]
560000,57,236,[2.4966897e-09],[5.14611e-11],[5.7650114e-11],[3.6241186e-12],[2.4822325e-12],[8.704627e-12]
560000,165,369,[2.9477636e-09],[2.5853816e-11],[3.5904394e-12],[3.912895e-15],[1.8493657e-14],[2.951285e-11]
560000,356,130,[3.5224894e-09],[6.901827e-11],[2.2312858e-11],[1.3124888e-13],[9.545343e-14],[7.0248314e-11]
560000,282,176,[3.1299694e-09],[7.3585776e-11],[1.974543e-21],[1.01714035e-32],[4.431739e-14],[1.9195895e-11]
560000,439,331,[5.0394835e-09],[3.5124386e-11],[3.905694e-11],[8.141413e-13],[3.456864e-14],[1.3561354e-11]
560000,221,275,[3.0280936e-09],[5.377054e-14],[3.650542e-15],[3.8183055e-23],[1.8096309e-29],[1.2386779e-11]
560000,239,178,[3.92852e-09],[6.5033446e-19],[0.],[0.],[0.],[2.2331373e-13]
560000,156,145,[3.538122e-09],[2.2281567e-11],[2.8909174e-14],[3.266393e-21],[9.941308e-18],[7.989211e-12]
560000,274,270,[2.9371792e-09],[2.5197262e-13],[2.6752675e-23],[3.972594e-39],[6.696985e-30],[6.942706e-15]
560000,201,157,[3.2592347e-09],[4.9918286e-12],[7.424267e-11],[1.947286e-11],[9.8748e-12],[1.7536438e-11]
560000,442,317,[3.9114276e-09],[3.0768395e-11],[7.6405887e-16],[7.306426e-24],[1.0408865e-15],[1.1827539e-12]
560000,142,318,[3.6375143e-09],[1.9970888e-11],[8.038877e-23],[2.5045948e-38],[1.5239395e-16],[6.449743e-12]
560000,323,160,[3.0584728e-09],[1.7328292e-11],[1.7162061e-15],[9.35971e-24],[1.0460781e-18],[1.5994076e-11]
560000,56,81,[5.202143e-09],[8.3616176e-11],[1.9134152e-12],[2.3067775e-16],[2.9062608e-10],[6.554269e-11]
