mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
970000,341,180,[3.7566745e-09],[1.8464452e-11],[2.872661e-20],[1.05668585e-36],[5.3354216e-15],[1.06365e-10]
970000,96,202,[3.3214014e-09],[6.8561545e-12],[3.0110974e-14],[3.9381703e-22],[2.3525668e-18],[1.13259624e-10]
970000,233,207,[3.1454248e-09],[2.1881821e-12],[5.584747e-17],[1.872912e-27],[3.6053222e-23],[1.1743352e-10]
970000,200,206,[3.9815564e-09],[5.242431e-13],[1.2211507e-34],[0.],[2.3627626e-30],[7.1020577e-12]
970000,326,59,[3.5229186e-09],[4.04381e-11],[1.5736432e-13],[5.651924e-19],[3.3603156e-10],[2.4212055e-10]
970000,57,236,[3.0481555e-09],[3.651549e-11],[2.9412372e-11],[5.9587318e-12],[1.00218054e-11],[1.6243809e-10]
970000,165,369,[3.701494e-09],[1.23771705e-11],[1.7356167e-11],[1.928163e-13],[3.1518486e-13],[1.3187806e-10]
970000,356,130,[4.436776e-09],[3.5442902e-11],[1.6538777e-11],[5.453691e-13],[8.252249e-13],[7.652793e-11]
970000,282,176,[4.060844e-09],[2.6844908e-11],[1.8555196e-17],[1.3440199e-27],[2.4247939e-12],[2.9329546e-11]
970000,439,331,[6.120266e-09],[2.7385427e-11],[3.4063457e-11],[2.1308955e-12],[2.5449762e-13],[1.5888847e-10]
970000,221,275,[3.868034e-09],[4.65025e-13],[1.2541477e-13],[4.1284035e-20],[6.1499837e-26],[3.9936728e-11]
970000,239,178,[4.799064e-09],[3.4609063e-12],[6.04058e-40],[0.],[1.4681707e-24],[2.1041889e-11]
970000,156,145,[4.5053357e-09],[1.550905e-11],[6.394396e-13],[1.1698651e-18],[1.0491065e-15],[1.5433998e-11]
970000,274,270,[3.7896215e-09],[3.715533e-12],[3.9681193e-19],[3.6371992e-33],[3.7493443e-24],[1.3562144e-10]
970000,201,157,[4.422258e-09],[4.499767e-12],[3.1363752e-11],[1.6816161e-11],[2.0882357e-11],[8.9475316e-11]
970000,442,317,[4.902575e-09],[2.534881e-11],[4.3814277e-14],[1.0085563e-20],[1.2934242e-14],[6.729245e-11]
970000,142,318,[4.734993e-09],[1.1187068e-11],[2.779073e-19],[3.0361897e-33],[9.8284765e-15],[4.4461324e-11]
970000,323,160,[3.942776e-09],[1.5423555e-11],[1.330611e-13],[3.141866e-20],[9.790121e-17],[2.5204377e-11]
970000,56,81,[6.1091314e-09],[4.710396e-11],[4.98484e-12],[4.5655537e-15],[3.5218145e-10],[2.2331371e-10]
970000,272,252,[3.6902317e-09],[1.1505883e-11],[9.074408e-19],[4.949098e-32],[3.0536243e-19],[3.1257594e-11]
