mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
480000,341,180,[2.7510538e-09],[1.07969024e-11],[2.9180954e-26],[6.e-45],[1.2336159e-18],[1.3801916e-12]
480000,96,202,[2.5101736e-09],[4.953319e-12],[2.4475548e-17],[2.220471e-27],[1.26625156e-20],[6.1705203e-12]
480000,233,207,[2.3164222e-09],[1.9046113e-14],[2.8758973e-22],[9.750191e-35],[1.0830791e-29],[1.0246905e-13]
480000,200,206,[2.716197e-09],[8.422615e-17],[0.],[0.],[8.812508e-39],[5.9775403e-15]
480000,326,59,[2.6620648e-09],[7.839606e-11],[3.877356e-15],[9.992076e-22],[2.1020546e-10],[1.6999332e-11]
480000,57,236,[2.375436e-09],[5.3058856e-11],[6.504281e-11],[2.7490772e-12],[1.5775605e-12],[2.0211487e-12]
480000,165,369,[2.7758016e-09],[3.1361694e-11],[4.205454e-13],[2.0722394e-16],[6.5064717e-15],[5.175978e-12]
480000,356,130,[3.3180165e-09],[7.8090576e-11],[2.1596431e-11],[7.7147923e-14],[4.782047e-14],[6.959501e-11]
480000,282,176,[2.930648e-09],[3.7163318e-11],[4.5885003e-23],[1.3039001e-34],[1.6985248e-15],[1.50563e-11]
480000,439,331,[4.764757e-09],[3.167805e-11],[4.0721503e-11],[5.43855e-13],[1.8624503e-14],[9.10928e-12]
480000,221,275,[2.841506e-09],[1.6543324e-14],[8.2601536e-16],[3.788862e-24],[1.425249e-30],[2.0221223e-12]
480000,239,178,[3.736191e-09],[4.333839e-20],[0.],[0.],[0.],[7.458808e-15]
480000,156,145,[3.3235328e-09],[2.090759e-11],[8.390898e-15],[5.5650853e-22],[1.7412443e-18],[5.406307e-12]
480000,274,270,[2.7548916e-09],[8.3488365e-14],[8.734504e-25],[5.191e-41],[2.47265e-33],[1.0819894e-15]
480000,201,157,[3.0187384e-09],[4.6277127e-12],[9.091168e-11],[1.83364e-11],[7.637715e-12],[1.3338647e-11]
480000,442,317,[3.6617882e-09],[3.2793688e-11],[2.2890615e-16],[1.2102326e-24],[4.983006e-16],[5.929589e-13]
480000,142,318,[3.378728e-09],[1.9283268e-11],[5.9055106e-24],[8.24349e-40],[2.859738e-17],[2.3976142e-13]
480000,323,160,[2.8661955e-09],[1.2652852e-11],[2.3464321e-16],[5.2300467e-25],[2.477353e-19],[9.483622e-12]
480000,56,81,[4.970239e-09],[9.758743e-11],[1.1853524e-12],[8.1902177e-17],[2.6547545e-10],[4.867635e-11]
