timestep,X,Y,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
72,0,0,0.0,0.0,0.0,1.4183974270217911e-11,0.0,0.0
72,0,1,0.0,0.0,0.0,0.0,0.0,0.0
72,0,2,0.0,0.0,0.0,0.0,0.0,0.0
72,0,3,0.0,0.0,0.0,0.0,0.0,0.0
72,0,4,0.0,0.0,0.0,0.0,0.0,0.0
72,0,5,0.0,0.0,0.0,0.0,0.0,0.0
72,0,6,0.0,0.0,0.0,0.0,0.0,0.0
72,0,7,0.0,0.0,0.0,0.0,0.0,0.0
72,0,8,0.0,0.0,0.0,0.0,0.0,0.0
72,0,9,0.0,0.0,0.0,0.0,0.0,0.0
72,0,10,0.0,0.0,0.0,0.0,0.0,3.5789088053778564e-08
72,0,11,0.0,2.8950291289069e-12,3.570608025074697e-12,0.0,0.0,0.0
72,0,12,0.0,0.0,0.0,0.0,0.0,7.419090318751816e-09
72,0,13,0.0,0.0,0.0,0.0,0.0,0.0
72,0,14,0.0,0.0,0.0,0.0,0.0,0.0
72,0,15,0.0,0.0,0.0,0.0,0.0,0.0
72,0,16,0.0,0.0,0.0,0.0,0.0,0.0
72,0,17,0.0,0.0,0.0,0.0,0.0,0.0
72,0,18,0.0,0.0,0.0,0.0,0.0,0.0
72,0,19,0.0,0.0,0.0,0.0,0.0,0.0
72,0,20,1.4152539111468374e-11,0.0,0.0,0.0,0.0,0.0
72,0,21,0.0,0.0,0.0,0.0,0.0,4.810844777573085e-11
72,0,22,0.0,0.0,0.0,0.0,0.0,0.0
72,0,23,0.0,0.0,0.0,0.0,0.0,0.0
72,0,24,0.0,9.172470628839366e-09,0.0,0.0,1.2973183376487461e-08,0.0
72,0,25,0.0,0.0,0.0,0.0,0.0,0.0
72,0,26,0.0,5.852854295296073e-09,0.0,0.0,0.0,0.0
72,0,27,0.0,0.0,0.0,0.0,0.0,7.755020599563471e-09
72,0,28,0.0,0.0,0.0,0.0,0.0,0.0
72,0,29,0.0,0.0,0.0,0.0,0.0,0.0
72,0,30,0.0,0.0,0.0,0.0,0.0,0.0
72,0,31,0.0,0.0,0.0,0.0,0.0,7.516639292154833e-09
72,0,32,0.0,0.0,0.0,0.0,0.0,0.0
72,0,33,0.0,1.396686020426134e-08,0.0,0.0,0.0,0.0
72,0,34,0.0,0.0,0.0,0.0,0.0,0.0
72,0,35,0.0,0.0,0.0,0.0,0.0,0.0
