mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
0,242,356,0,8.6251295e-10,0.0,0.0,0.0,0.0,0.0
0,92,241,0,8.6387303e-10,0.0,0.0,0.0,0.0,0.0
0,228,230,0,8.5419144e-10,0.0,0.0,0.0,0.0,0.0
0,89,420,0,8.535352e-10,0.0,0.0,0.0,0.0,0.0
0,214,406,0,8.612076e-10,0.0,0.0,0.0,0.0,0.0
0,122,101,0,8.5329827e-10,0.0,0.0,0.0,0.0,0.0
0,324,305,0,1.1618321e-09,0.0,0.0,0.0,0.0,0.0
0,393,79,0,8.5444846e-10,0.0,0.0,0.0,0.0,0.0
0,347,372,0,8.5698004e-10,0.0,0.0,0.0,0.0,0.0
0,326,329,0,8.6193985e-10,0.0,0.0,0.0,0.0,0.0
0,83,390,0,8.548549e-10,0.0,0.0,0.0,0.0,0.0
0,221,211,0,9.021239e-10,0.0,0.0,0.0,0.0,0.0
0,136,365,0,8.829253e-10,0.0,0.0,0.0,0.0,0.0
0,240,384,0,9.449505e-10,0.0,0.0,0.0,0.0,0.0
0,253,58,0,8.5368695e-10,0.0,0.0,0.0,0.0,0.0
0,244,210,0,9.35033e-10,0.0,0.0,0.0,0.0,0.0
0,227,312,0,9.782423e-10,0.0,0.0,0.0,0.0,0.0
0,338,444,0,8.5290885e-10,0.0,0.0,0.0,0.0,0.0
0,342,230,0,9.400236e-10,0.0,0.0,0.0,0.0,0.0
0,355,289,0,8.548446e-10,0.0,0.0,0.0,0.0,0.0
0,180,347,0,9.601407e-10,0.0,0.0,0.0,0.0,0.0
0,277,80,0,9.144747e-10,0.0,0.0,0.0,0.0,0.0
0,164,182,0,1.2446558e-09,0.0,0.0,0.0,0.0,0.0
0,259,259,0,8.632777e-10,0.0,0.0,0.0,0.0,0.0
0,367,323,0,8.958948e-10,0.0,0.0,0.0,0.0,0.0
0,222,185,0,8.7300656e-10,0.0,0.0,0.0,0.0,0.0
0,323,237,0,8.626453e-10,0.0,0.0,0.0,0.0,0.0
0,330,63,0,1.0133325e-09,0.0,0.0,0.0,0.0,0.0
0,403,157,0,9.1676755e-10,0.0,0.0,0.0,0.0,0.0
0,58,155,0,9.880382e-10,0.0,0.0,0.0,0.0,0.0
0,345,164,0,8.552197e-10,0.0,0.0,0.0,0.0,0.0
0,265,334,0,8.5431495e-10,0.0,0.0,0.0,0.0,0.0
0,297,360,0,9.2312563e-10,0.0,0.0,0.0,0.0,0.0
0,54,106,0,8.576062e-10,0.0,0.0,0.0,0.0,0.0
0,446,311,0,8.555958e-10,0.0,0.0,0.0,0.0,0.0
0,138,411,0,1.1287802e-09,0.0,0.0,0.0,0.0,0.0
0,416,304,0,8.756108e-10,0.0,0.0,0.0,0.0,0.0
0,331,380,0,8.7840085e-10,0.0,0.0,0.0,0.0,0.0
0,378,388,0,8.749084e-10,0.0,0.0,0.0,0.0,0.0
0,227,239,0,8.5618845e-10,0.0,0.0,0.0,0.0,0.0
0,226,64,0,9.47605e-10,0.0,0.0,0.0,0.0,0.0
0,289,86,0,1.0987499e-09,0.0,0.0,0.0,0.0,0.0
0,169,157,0,8.5891605e-10,0.0,0.0,0.0,0.0,0.0
0,442,377,0,8.5373236e-10,0.0,0.0,0.0,0.0,0.0
0,259,270,0,1.0658916e-09,0.0,0.0,0.0,0.0,0.0
0,359,91,0,8.597884e-10,0.0,0.0,0.0,0.0,0.0
0,144,122,0,8.6566276e-10,0.0,0.0,0.0,0.0,0.0
0,434,386,0,8.5491925e-10,0.0,0.0,0.0,0.0,0.0
0,322,86,0,9.523247e-10,0.0,0.0,0.0,0.0,0.0
0,140,60,0,8.539191e-10,0.0,0.0,0.0,0.0,0.0
0,99,330,0,8.5459095e-10,0.0,0.0,0.0,0.0,0.0
0,180,55,0,8.5615826e-10,0.0,0.0,0.0,0.0,0.0
0,447,231,0,9.0595226e-10,0.0,0.0,0.0,0.0,0.0
0,149,334,0,8.654665e-10,0.0,0.0,0.0,0.0,0.0
0,276,123,0,8.678177e-10,0.0,0.0,0.0,0.0,0.0
0,286,193,0,9.44045e-10,0.0,0.0,0.0,0.0,0.0
0,318,221,0,9.1951496e-10,0.0,0.0,0.0,0.0,0.0
0,400,414,0,8.5324536e-10,0.0,0.0,0.0,0.0,0.0
0,375,402,0,8.7385027e-10,0.0,0.0,0.0,0.0,0.0
0,406,419,0,8.672116e-10,0.0,0.0,0.0,0.0,0.0
0,79,53,0,8.8033114e-10,0.0,0.0,0.0,0.0,0.0
0,262,443,0,1.0010629e-09,0.0,0.0,0.0,0.0,0.0
0,355,264,0,8.610572e-10,0.0,0.0,0.0,0.0,0.0
0,333,315,0,8.568358e-10,0.0,0.0,0.0,0.0,0.0
0,382,143,0,8.6123164e-10,0.0,0.0,0.0,0.0,0.0
0,69,307,0,1.0638854e-09,0.0,0.0,0.0,0.0,0.0
0,68,308,0,1.0179275e-09,0.0,0.0,0.0,0.0,0.0
0,399,221,0,8.5916585e-10,0.0,0.0,0.0,0.0,0.0
0,112,104,0,1.0617959e-09,0.0,0.0,0.0,0.0,0.0
0,155,260,0,1.1086314e-09,0.0,0.0,0.0,0.0,0.0
0,403,400,0,1.1029132e-09,0.0,0.0,0.0,0.0,0.0
0,253,185,0,8.549912e-10,0.0,0.0,0.0,0.0,0.0
0,147,86,0,1.1257493e-09,0.0,0.0,0.0,0.0,0.0
0,297,203,0,8.922955e-10,0.0,0.0,0.0,0.0,0.0
0,89,96,0,8.6651303e-10,0.0,0.0,0.0,0.0,0.0
0,421,209,0,1.1206933e-09,0.0,0.0,0.0,0.0,0.0
0,80,117,0,8.653832e-10,0.0,0.0,0.0,0.0,0.0
0,339,79,0,8.5404656e-10,0.0,0.0,0.0,0.0,0.0
0,323,218,0,8.618179e-10,0.0,0.0,0.0,0.0,0.0
0,411,327,0,8.816212e-10,0.0,0.0,0.0,0.0,0.0
0,111,174,0,8.9335567e-10,0.0,0.0,0.0,0.0,0.0
0,311,115,0,8.7756596e-10,0.0,0.0,0.0,0.0,0.0
0,304,218,0,8.6517116e-10,0.0,0.0,0.0,0.0,0.0
0,233,439,0,8.848515e-10,0.0,0.0,0.0,0.0,0.0
0,311,358,0,8.61218e-10,0.0,0.0,0.0,0.0,0.0
0,250,193,0,1.1469953e-09,0.0,0.0,0.0,0.0,0.0
0,344,194,0,8.5700685e-10,0.0,0.0,0.0,0.0,0.0
0,412,336,0,9.0760716e-10,0.0,0.0,0.0,0.0,0.0
0,102,303,0,1.2248413e-09,0.0,0.0,0.0,0.0,0.0
0,213,308,0,9.337559e-10,0.0,0.0,0.0,0.0,0.0
0,120,169,0,8.5548835e-10,0.0,0.0,0.0,0.0,0.0
0,210,144,0,8.8163243e-10,0.0,0.0,0.0,0.0,0.0
0,405,355,0,8.619891e-10,0.0,0.0,0.0,0.0,0.0
0,236,157,0,8.6133284e-10,0.0,0.0,0.0,0.0,0.0
0,356,83,0,8.670628e-10,0.0,0.0,0.0,0.0,0.0
0,205,255,0,9.117766e-10,0.0,0.0,0.0,0.0,0.0
0,305,120,0,8.8190744e-10,0.0,0.0,0.0,0.0,0.0
0,119,56,0,9.317114e-10,0.0,0.0,0.0,0.0,0.0
0,103,227,0,8.592364e-10,0.0,0.0,0.0,0.0,0.0
0,64,224,0,8.596536e-10,0.0,0.0,0.0,0.0,0.0
0,266,221,0,8.727936e-10,0.0,0.0,0.0,0.0,0.0
0,402,257,0,8.622061e-10,0.0,0.0,0.0,0.0,0.0
0,138,360,0,9.12704e-10,0.0,0.0,0.0,0.0,0.0
0,195,54,0,8.5733154e-10,0.0,0.0,0.0,0.0,0.0
0,138,354,0,8.5833235e-10,0.0,0.0,0.0,0.0,0.0
0,64,325,0,8.71735e-10,0.0,0.0,0.0,0.0,0.0
0,61,421,0,8.7354785e-10,0.0,0.0,0.0,0.0,0.0
0,110,217,0,9.853128e-10,0.0,0.0,0.0,0.0,0.0
0,304,401,0,9.1244673e-10,0.0,0.0,0.0,0.0,0.0
0,232,356,0,8.663118e-10,0.0,0.0,0.0,0.0,0.0
0,192,295,0,8.933351e-10,0.0,0.0,0.0,0.0,0.0
0,363,174,0,8.5630286e-10,0.0,0.0,0.0,0.0,0.0
0,267,171,0,8.620191e-10,0.0,0.0,0.0,0.0,0.0
0,105,246,0,8.7317537e-10,0.0,0.0,0.0,0.0,0.0
0,72,147,0,8.5521396e-10,0.0,0.0,0.0,0.0,0.0
0,232,86,0,9.0787067e-10,0.0,0.0,0.0,0.0,0.0
0,378,236,0,9.1049285e-10,0.0,0.0,0.0,0.0,0.0
0,274,68,0,8.8143687e-10,0.0,0.0,0.0,0.0,0.0
0,335,283,0,9.1117125e-10,0.0,0.0,0.0,0.0,0.0
0,430,194,0,8.5366647e-10,0.0,0.0,0.0,0.0,0.0
0,228,194,0,9.302589e-10,0.0,0.0,0.0,0.0,0.0
0,262,384,0,1.1267206e-09,0.0,0.0,0.0,0.0,0.0
0,132,381,0,8.595766e-10,0.0,0.0,0.0,0.0,0.0
0,441,308,0,9.839842e-10,0.0,0.0,0.0,0.0,0.0
0,204,202,0,9.0629027e-10,0.0,0.0,0.0,0.0,0.0
0,178,423,0,9.425877e-10,0.0,0.0,0.0,0.0,0.0
0,370,132,0,9.0839847e-10,0.0,0.0,0.0,0.0,0.0
0,371,311,0,9.344358e-10,0.0,0.0,0.0,0.0,0.0
0,207,240,0,9.27513e-10,0.0,0.0,0.0,0.0,0.0
0,369,249,0,8.634586e-10,0.0,0.0,0.0,0.0,0.0
0,126,68,0,9.32623e-10,0.0,0.0,0.0,0.0,0.0
0,148,313,0,1.1648704e-09,0.0,0.0,0.0,0.0,0.0
0,133,58,0,1.1531189e-09,0.0,0.0,0.0,0.0,0.0
0,80,211,0,8.5809565e-10,0.0,0.0,0.0,0.0,0.0
0,246,312,0,9.503511e-10,0.0,0.0,0.0,0.0,0.0
0,197,162,0,8.5733753e-10,0.0,0.0,0.0,0.0,0.0
0,201,159,0,8.7851554e-10,0.0,0.0,0.0,0.0,0.0
0,282,138,0,8.5498597e-10,0.0,0.0,0.0,0.0,0.0
0,187,393,0,9.317721e-10,0.0,0.0,0.0,0.0,0.0
0,302,196,0,1.0295573e-09,0.0,0.0,0.0,0.0,0.0
