time,xCOM,yCOM,il8,il1
18,33,28,5.488392e-06,5.5691805e-12
18,18,24,5.373626e-06,1.5404102e-07
18,30,7,5.819397e-06,2.6917277e-12
18,14,18,5.308994e-06,7.034537e-08
18,36,14,6.8107433e-06,3.4003957e-13
18,28,17,5.4108973e-06,2.1215039e-09
18,20,24,5.3767703e-06,1.25464e-07
18,32,33,6.0025127e-06,1.2194365e-11
18,17,17,5.9743975e-06,2.4251463e-08
18,15,10,5.989923e-06,8.6222873e-10
18,13,35,5.3976173e-06,2.9126486e-11
18,42,7,5.256199e-06,1.7749889e-10
18,17,41,5.434187e-06,8.093567e-09
18,12,14,5.383109e-06,6.306549e-09
18,27,29,6.8992977e-06,2.4785874e-18
18,14,16,5.4140783e-06,2.8910197e-08
18,23,25,4.8467027e-06,1.5898819e-07
18,38,25,5.872007e-06,1.0887548e-14
18,35,17,6.037371e-06,6.66368e-14
18,17,15,4.973531e-06,1.6586424e-07
18,21,20,5.5225114e-06,2.8438066e-11
18,26,15,5.0850417e-06,3.5602714e-09
18,8,22,5.822319e-06,2.320213e-09
18,10,30,6.012526e-06,7.7226865e-15
18,14,14,5.93219e-06,1.1079335e-11
18,21,42,5.3300555e-06,2.9788247e-12
18,39,39,5.9366484e-06,3.8617395e-12
18,15,37,6.85863e-06,3.0301315e-13
18,7,41,5.730576e-06,1.37779e-12
18,28,30,6.3976618e-06,9.407296e-15
18,28,20,5.360704e-06,6.2896395e-09
18,29,33,6.017533e-06,1.8583338e-11
18,26,18,6.79551e-06,1.8701271e-10
18,30,32,5.757925e-06,6.010807e-12
18,8,41,5.767266e-06,7.20376e-12
18,14,8,5.497145e-06,1.5114946e-12
18,39,10,6.381922e-06,6.2087193e-12
18,27,35,6.38239e-06,8.7875e-12
18,30,40,6.029756e-06,4.254935e-08
18,34,18,5.5312967e-06,1.8457714e-13
18,39,42,4.8944244e-06,1.3062247e-10
18,41,29,4.997907e-06,3.467953e-17
18,27,28,5.9907347e-06,1.6932742e-16
18,19,32,4.9018145e-06,3.0374733e-12
18,42,30,5.3283234e-06,6.2605527e-15
18,41,16,5.8746323e-06,3.3310226e-08
18,34,7,5.4178704e-06,5.670645e-12
18,32,7,5.451341e-06,1.1759362e-10
18,31,12,6.27803e-06,1.7507203e-10
18,27,26,5.3566423e-06,1.4741924e-12
18,21,8,5.8565424e-06,1.7019397e-08
18,19,23,5.491506e-06,1.9022016e-07
18,36,40,5.5060173e-06,5.0877014e-10
18,18,28,5.008855e-06,4.1036922e-13
18,31,14,5.021303e-06,8.349854e-08
18,9,8,5.345684e-06,4.1941594e-17
18,30,41,6.751821e-06,8.260584e-10
18,23,36,5.8871824e-06,1.7094747e-08
18,22,31,6.7875208e-06,1.3152512e-09
18,29,27,6.46696e-06,4.9132986e-18
18,26,19,5.476531e-06,5.294639e-11
18,17,20,6.020375e-06,3.7092662e-11
18,15,11,5.919885e-06,3.4510666e-08
18,27,34,6.4491346e-06,1.9876231e-13
18,38,30,6.369936e-06,1.8338977e-09
18,28,33,6.460482e-06,2.7497007e-13
18,32,19,6.250011e-06,7.3993295e-10
18,17,27,5.3440754e-06,1.1171486e-12
18,38,35,7.0960614e-06,2.830643e-14
18,30,22,5.8660034e-06,5.226392e-10
18,28,31,5.5456085e-06,2.4447923e-16
18,20,28,5.5579762e-06,1.5622816e-11
18,15,36,6.3853763e-06,9.802027e-12
18,23,10,5.3648523e-06,2.7391896e-13
18,31,33,5.8365567e-06,3.8446174e-10
18,38,12,5.3854337e-06,5.4124744e-13
18,40,30,4.9455416e-06,2.3585458e-13
18,7,36,5.4537395e-06,2.1467338e-11
18,28,39,5.2845207e-06,6.114148e-08
18,36,33,5.9458744e-06,8.807665e-09
18,21,29,5.966662e-06,6.694114e-08
18,14,40,5.807987e-06,1.2932766e-12
18,12,8,4.973699e-06,2.841438e-15
18,14,10,6.491605e-06,1.16412045e-11
18,30,34,5.068127e-06,5.4064458e-08
18,32,18,5.968578e-06,1.35684354e-11
18,19,27,5.0147896e-06,5.1977467e-10
18,16,21,5.5611913e-06,6.839392e-10
18,17,18,6.4617693e-06,9.222859e-08
18,12,31,5.9232325e-06,9.354097e-10
18,10,16,6.3400266e-06,6.566894e-10
18,7,13,5.729837e-06,2.479666e-09
18,41,33,5.310038e-06,3.7701552e-17
18,28,11,6.3546013e-06,6.458301e-14
18,11,25,5.8183577e-06,5.970227e-08
18,21,7,5.846036e-06,5.230621e-10
18,17,19,6.4400156e-06,2.1297946e-09
18,7,20,5.8456576e-06,9.0037927e-10
18,29,32,5.9455306e-06,1.771782e-13
18,39,37,5.550228e-06,3.8485695e-12
18,30,8,5.896095e-06,2.4360025e-10
18,25,9,5.3546487e-06,7.151145e-18
18,34,37,5.953875e-06,4.9782552e-12
18,20,21,6.533128e-06,5.26148e-10
18,41,35,5.4241586e-06,1.5639779e-15
18,22,40,5.9772924e-06,3.6886734e-13
18,33,36,6.4645774e-06,1.0336714e-11
18,31,36,6.173732e-06,2.9921356e-08
18,42,16,5.817778e-06,5.1723087e-10
18,14,9,6.4023347e-06,2.3441744e-13
18,27,42,5.228953e-06,2.1429774e-12
18,35,36,5.5127025e-06,1.6901666e-12
18,26,21,5.790335e-06,5.4402836e-11
19,22,8,6.104206e-06,2.8706723e-10
19,22,39,7.190316e-06,2.5676572e-11
19,38,16,5.1283864e-06,1.3052349e-09
19,33,39,5.2148116e-06,3.6922668e-10
19,21,37,5.7888915e-06,8.457008e-13
19,13,27,6.677258e-06,1.6744056e-11
19,14,24,5.606384e-06,7.5750286e-08
19,30,27,6.243214e-06,6.8011663e-16
19,27,18,6.269674e-06,4.74312e-10
19,36,17,7.0743135e-06,3.5098593e-12
19,23,18,6.0778684e-06,1.507726e-08
19,41,19,6.1716855e-06,5.784473e-12
19,19,17,6.3561492e-06,1.7428234e-09
19,26,39,6.568499e-06,5.561477e-11
19,13,13,5.6828194e-06,4.1275192e-13
19,17,35,5.429746e-06,7.938896e-09
19,18,13,5.6294266e-06,3.3547531e-09
19,36,13,6.1487044e-06,3.5405286e-11
19,22,12,6.3654566e-06,8.349014e-08
19,18,20,6.2757167e-06,1.1308752e-11
19,17,38,5.9551585e-06,1.6982535e-10
19,25,17,6.569616e-06,4.1290812e-10
19,34,36,6.644877e-06,1.8034009e-13
19,41,20,6.020791e-06,4.8806285e-12
19,38,19,5.432178e-06,1.393625e-10
19,39,40,6.1567184e-06,7.313582e-14
19,11,15,6.5643026e-06,9.719431e-09
19,11,24,5.5951405e-06,1.0119287e-08
19,16,22,6.005214e-06,7.085466e-08
19,10,38,6.21866e-06,2.4006482e-08
19,40,28,5.184052e-06,7.1614717e-17
19,20,18,6.245113e-06,2.4027336e-09
19,7,12,5.9817016e-06,1.6179355e-11
19,36,15,6.7228243e-06,9.525676e-15
19,10,18,6.534771e-06,4.690804e-09
19,28,28,6.8543986e-06,6.936668399999999e-18
19,16,8,6.1100213e-06,8.818171e-09
19,37,26,5.7367697e-06,4.4e-14
19,7,34,5.592746e-06,1.586384e-09
19,15,33,6.1455153e-06,3.8594277e-11
19,39,19,5.457277e-06,6.4263297e-09
19,23,19,5.6484196e-06,4.1347623e-10
19,38,38,5.8573005e-06,3.4659095e-08
19,41,7,5.968256e-06,7.787122e-09
19,29,20,5.558381e-06,6.998908e-08
19,24,26,5.0153035e-06,8.026349e-08
19,20,33,5.5474247e-06,1.0358666e-11
19,37,42,5.5453775e-06,3.660904e-13
19,10,28,6.7399155e-06,1.4230193e-10
19,27,10,6.542978e-06,1.2585115e-14
19,25,14,5.7160432e-06,4.5131157e-13
19,13,31,6.232883e-06,7.46033e-08
19,37,30,6.157902e-06,8.998212e-08
19,29,26,6.197593e-06,1.1403094e-16
19,19,19,6.3475727e-06,1.0010237e-12
19,35,31,4.9676946e-06,1.00647476e-07
19,9,23,5.5162755e-06,4.3267803e-09
19,9,21,7.4274516e-07,7.28192e-07
19,2,12,0.0,3.7086997e-07
19,21,0,0.0,3.6933884e-07
19,12,21,5.467285e-07,1.4678543e-06
19,13,22,6.643159e-07,2.4900185e-06
19,35,11,1.1680808e-06,6.0402704e-06
19,0,45,0.0,3.693162e-07
19,4,36,0.0,3.6866368e-07
19,19,36,5.583118e-06,1.299758e-07
19,33,26,5.113615e-06,2.4338656e-10
19,35,22,5.6852678e-06,6.881981e-08
19,8,9,6.110224e-06,2.1805088e-13
19,34,17,6.572055e-06,7.1661105e-15
19,21,26,5.562577e-06,2.7331087e-11
19,30,38,5.1844286e-06,3.8788734e-08
19,30,42,5.660213e-06,1.1524476e-11
19,36,12,5.527603e-06,2.5078992e-09
19,12,16,6.2020554e-06,7.595412e-10
19,24,29,6.44969e-06,2.6812187e-13
19,40,40,5.5265828e-06,6.442553e-13
19,25,29,6.1411997e-06,7.5831065e-15
19,28,18,6.0363286e-06,3.0242415e-08
19,9,35,5.692864e-06,2.8658693e-08
19,40,7,5.4948064e-06,1.600496e-08
19,25,16,5.7090983e-06,6.522808e-12
19,37,39,6.3205357e-06,3.496398e-08
19,31,8,6.1489955e-06,1.3025964e-08
19,32,31,5.233088e-06,4.115418e-08
19,11,37,6.2604736e-06,9.76132e-08
19,30,36,5.64681e-06,8.361601e-08
19,37,32,6.290334e-06,9.800066e-08
19,31,23,5.5695937e-06,3.6290385e-12
19,22,32,5.6815456e-06,1.9404894e-11
19,11,16,6.7456685e-06,2.4304859e-08
19,11,38,6.54702e-06,1.8771804e-09
19,37,14,6.1612277e-06,5.656062e-12
19,39,34,6.821014e-06,6.337501e-15
19,26,40,5.593871e-06,4.8022974e-12
19,16,40,5.773671e-06,8.4554355e-09
19,34,38,6.1583246e-06,6.115311e-10
19,32,15,5.7563793e-06,9.1644196e-08
19,26,10,5.6463364e-06,7.843369e-17
19,36,27,6.196308e-06,2.8219362e-13
19,18,16,5.7966245e-06,8.391057e-08
19,23,12,7.308712e-06,9.141593e-10
19,38,31,6.2034915e-06,8.8837425e-08
19,42,19,6.5323457e-06,8.494177e-14
19,9,41,5.493125e-06,1.0186936e-11
19,22,35,5.661321e-06,2.1709816e-08
19,42,36,5.585108e-06,3.033317e-14
19,34,27,5.711461e-06,1.2191867e-10
19,15,14,6.0847087e-06,1.2144602e-09
19,40,10,6.2029094e-06,2.3378396e-10
19,36,25,5.7258258e-06,1.2183267e-10
19,15,18,5.5945834e-06,1.1477644e-07
19,30,15,5.1128504e-06,1.2220147e-07
19,24,39,5.6059203e-06,4.953097e-08
19,11,13,5.486253e-06,9.353816e-09
19,37,15,6.2359445e-06,5.8755095e-13
19,24,25,1.0489756e-06,4.7806266e-06
19,23,7,5.585662e-06,1.1910365e-13
19,14,39,5.6458653e-06,7.996035e-14
19,23,25,5.0174604e-06,1.7232591e-07
19,14,37,5.696485e-06,3.806352e-13
19,11,18,6.145755e-06,2.5088035e-08
19,33,32,5.205912e-06,9.272747e-12
19,13,32,6.7143646e-06,2.102777e-09
19,24,28,5.591165e-06,1.0355259e-11
19,15,25,5.6950435e-06,1.9177178e-10
19,18,17,7.166977e-06,1.3066743e-09
19,42,42,5.4037005e-06,2.4696285e-12
19,34,8,6.6729176e-06,5.691552e-10
19,23,31,6.29276e-06,1.9397099e-11
19,14,13,6.133922e-06,6.0418337e-13
19,11,34,5.1115003e-06,1.4281182e-09
19,21,13,6.234112e-06,8.349054e-08
19,15,7,5.5860974e-06,5.237474e-12
19,23,30,6.5503177e-06,7.795002e-10
19,28,10,6.7807528e-06,1.7221709e-12
19,31,11,5.670936e-06,1.4921252e-08
19,39,23,6.0666716e-06,4.6286844e-10
19,31,24,5.5458827e-06,7.083363e-14
19,15,35,5.692561e-06,7.03884e-13
19,8,35,6.1611286e-06,1.1251803e-09
19,36,23,6.188487e-06,1.2243866e-09
19,24,36,5.500488e-06,1.0260135e-09
19,42,23,4.9782107e-06,3.159131e-08
19,8,34,6.1433702e-06,8.850435e-08
19,26,37,5.604496e-06,5.553989e-11
19,12,25,5.6973845e-06,1.3388555e-09
19,17,24,5.9907793e-06,7.304345e-08
19,36,28,5.654948e-06,2.3608246e-11
19,22,7,6.525538e-06,9.878336e-12
19,28,8,6.193573e-06,2.9452654e-14
19,19,7,5.027804e-06,5.6741943e-08
19,32,35,6.7670644e-06,3.0796045e-08
19,21,39,6.3239927e-06,3.0263883e-13
19,22,38,6.3316475e-06,7.725252e-10
19,33,19,5.801783e-06,1.1420714e-11
19,35,26,5.7598504e-06,2.43432e-10
19,8,37,6.1930596e-06,5.9863275e-08
19,37,33,7.2835633e-06,1.3584083e-09
19,32,16,6.638396e-06,2.1260442e-09
19,36,35,5.792199e-06,1.819267e-12
19,19,37,6.0809834e-06,2.8146219e-09
19,23,23,5.4994744e-06,1.14949586e-07
19,37,36,6.779139e-06,2.796423e-10
19,32,40,5.792366e-06,1.3245244e-10
19,11,30,6.6537077e-06,4.0238039e-13
19,11,39,5.5788164e-06,2.3147843e-08
19,26,42,5.446052e-06,3.3678698e-12
19,32,17,6.6749e-06,2.9530534e-11
19,15,40,6.4104825e-06,1.3465942e-10
19,7,24,4.985167e-06,2.0064163e-12
19,7,11,5.621275e-06,1.2994898e-13
19,14,30,5.0889325e-06,9.098666e-08
19,42,37,6.0126717e-06,2.2740984e-12
19,11,10,6.010349e-06,4.4312298000000005e-16
19,12,36,5.6424424e-06,9.760302e-08
19,27,12,6.075182e-06,2.4156805e-13
19,23,11,6.706918e-06,2.3919786e-11
19,20,9,5.087599e-06,1.8588523e-08
19,37,29,6.190228e-06,1.0820318e-09
19,32,36,6.776166e-06,8.499642e-10
19,27,16,5.2834066e-06,5.33017e-09
19,15,12,6.1633664e-06,9.77489e-10
19,12,28,6.292723e-06,1.593897e-11
19,12,30,6.2420913e-06,3.3579098e-11
19,21,12,1.7385679e-06,5.4906886e-06
19,32,21,1.7985243e-06,7.608754e-10
19,46,1,0.0,3.732975e-07
19,16,4,3.4837935e-09,6.535797e-13
19,11,26,1.6417038e-06,4.9453038e-06
19,35,30,5.8563774e-07,5.210295e-06
19,18,37,8.8373105e-07,1.01485355e-07
19,26,49,0.0,3.755364e-11
19,14,38,1.7549751e-06,8.583195e-15
19,28,40,7.941017e-07,4.7213415e-08
19,23,26,1.0989271e-06,3.2333258e-09
19,28,27,1.9992071e-06,2.2562065000000004e-16
19,11,19,1.213107e-06,1.2659539e-08
19,41,15,2.0590749e-06,2.1625035e-09
19,1,0,0.0,1.2466574e-10
19,20,17,1.8089651e-06,9.5140656e-08
19,27,17,2.3135194e-06,6.340217e-11
19,2,17,8.202311e-13,4.11987e-13
19,12,48,0.0,3.3922758e-12
19,10,26,2.6216264e-06,2.848118e-06
19,23,35,1.529538e-06,2.7810154e-06
19,27,23,1.7661304e-06,1.4443865e-06
19,2,23,0.0,7.717319e-09
19,33,49,0.0,2.4906364e-09
19,49,26,0.0,1.0057106e-10
19,34,30,7.186117e-07,7.540114e-08
19,3,19,2.8974167e-11,2.4796687e-09
19,23,17,1.3088171e-06,1.614395e-09
19,17,25,1.2985221e-06,1.562089e-09
19,33,20,2.3048049e-06,3.9654488e-10
19,19,28,2.1419173e-06,5.302541e-12
19,25,23,1.2240008e-06,5.9171845e-09
19,25,43,9.052282e-08,7.717171e-09
19,0,49,0.0,3.1058735e-07
19,17,29,1.2067023e-06,7.386986e-11
19,8,33,1.7435661e-06,4.237633e-06
19,28,12,2.4919107e-06,5.042972e-12
19,29,16,2.5320284e-07,2.1730577e-06
19,39,26,1.7162452e-06,2.7892604e-15
19,48,1,0.0,4.6349777e-09
19,37,19,7.403539e-07,3.69254e-11
19,47,44,0.0,1.7804287e-12
19,17,36,1.3434152e-06,1.0153065e-07
19,24,10,1.3108317e-06,3.8060388e-15
19,37,13,1.3516717e-06,7.663793e-13
19,26,13,1.4364681e-06,5.189976e-13
19,49,47,0.0,1.0603382e-08
19,31,4,0.0,3.6866484e-07
19,36,10,1.3321184e-06,2.1237859e-06
19,18,36,1.0368714e-06,6.044876e-06
19,29,0,0.0,6.399049e-15
19,47,29,0.0,1.4477727e-10
19,44,6,8.589253e-09,8.717869e-11
19,1,14,0.0,5.125283e-09
19,19,5,4.3397844e-08,7.949159e-12
19,48,20,0.0,6.835012e-13
19,3,26,4.0231013e-11,8.447124e-16
19,9,48,0.0,3.1264122e-10
19,4,36,0.0,3.6866368e-07
19,6,46,0.0,8.151143e-09
19,1,8,0.0,5.7081566e-09
19,42,3,0.0,4.2546517e-09
19,4,44,0.0,3.7564303e-07
19,11,3,0.0,5.1674345e-09
19,26,48,0.0,8.205095e-13
19,10,5,8.3589065e-09,4.67898e-09
19,47,11,0.0,5.6151332e-09
19,36,0,0.0,1.9050381e-09
19,32,47,0.0,3.8117422e-11
19,48,10,0.0,2.3425484e-11
19,4,8,3.2260816e-09,3.270549e-10
19,8,8,1.7616629e-06,4.575477e-15
19,14,3,1.4022384e-11,7.379528e-11
19,10,43,1.8156447e-08,5.4279802e-14
19,11,14,3.5815183e-06,1.7821609e-06
19,29,37,3.0830367e-07,6.584786e-08
19,12,34,1.785123e-06,3.6340566e-11
19,17,40,2.0351852e-06,2.8116128e-07
19,24,22,8.3628987e-07,6.7893263e-10
19,45,42,0.0,3.4441456e-07
19,10,34,8.4002e-07,2.8658418e-08
19,24,30,3.2431092e-06,6.467787e-12
19,27,37,1.3129916e-06,1.8744866e-09
19,43,22,9.298988e-08,1.465564e-11
19,40,17,6.743758e-07,3.4901456e-07
19,31,32,3.203265e-06,1.1400729e-11
19,24,14,1.6623463e-06,2.2185141e-14
19,24,33,6.95361e-07,1.8398536e-12
19,48,14,0.0,6.9479267e-09
19,22,46,0.0,7.70339e-09
19,48,3,0.0,3.054806e-09
19,49,36,0.0,1.6378437e-11
19,25,3,1.6685589e-10,6.528839e-13
19,35,46,1.4644834e-11,7.365979e-16
19,27,11,3.727558e-06,1.8216036e-15
19,21,30,1.7865624e-06,5.2095274e-06
19,18,21,6.219818e-06,1.0247427e-09
19,21,40,1.8748117e-06,1.9234179e-14
19,43,28,2.8036382e-08,1.8470998e-14
19,40,12,1.3151657e-06,5.137026e-10
19,33,33,1.7961261e-06,3.1845132e-13
19,33,12,1.7396237e-06,6.201438e-11
19,25,20,1.284051e-06,6.054545e-12
19,6,13,6.9042807e-07,3.2356173e-11
19,15,30,6.573671e-07,9.636253e-07
19,17,37,1.402689e-06,2.449412e-09
19,40,4,2.9904408e-09,6.0854335e-09
19,40,11,1.4074748e-06,8.060083e-12
19,2,5,0.0,2.2067961e-10
19,25,28,1.2722456e-06,8.414177e-13
19,14,17,1.20906e-06,2.307764e-06
19,5,2,0.0,3.2747093e-07
19,1,27,0.0,2.919917e-11
19,34,13,8.0492663e-07,4.1714934e-11
19,34,12,8.028447e-07,3.013029e-09
19,47,15,0.0,6.978353e-09
19,39,16,6.583596e-07,6.326857e-08
19,21,32,1.2749136e-06,7.795018e-10
19,43,49,0.0,4.1268404e-14
19,11,12,1.159191e-06,3.8402816e-11
19,38,18,7.774505e-07,6.7931176e-09
19,7,10,1.7312003e-06,1.9462114e-12
19,33,23,1.2350991e-06,4.227154e-12
19,10,29,1.9709582e-06,7.5156764e-13
19,41,30,1.6952552e-06,2.5875787e-15
19,13,43,5.203151e-07,2.0038703e-13
19,33,38,1.7713758e-06,7.000914e-12
19,24,27,1.1034928e-06,1.0251535e-09
19,17,28,1.2222868e-06,5.606441e-11
19,37,11,3.8598768e-07,1.3453857e-09
19,25,27,2.4287317e-07,9.5683635e-11
19,23,20,1.7515422e-06,1.8387241e-11
19,20,32,1.2213117e-06,1.9495325e-11
19,12,19,6.6702023e-07,1.6242823e-09
19,36,47,2.083274e-12,5.071555e-16
19,20,8,1.2928601e-06,6.138041e-07
19,20,11,7.0735126e-07,1.8313544e-09
19,38,15,1.2244429e-06,4.6798822e-11
19,34,35,1.4422117e-06,4.1201894e-12
19,32,32,2.0842758e-06,3.5449896e-10
19,17,16,1.721578e-06,3.750505e-09
19,39,9,1.859321e-06,4.6456303e-10
19,13,45,2.7341471e-09,2.006809e-13
19,28,32,2.3860746e-06,3.783664e-15
19,13,18,1.1724879e-06,1.4067908e-06
19,30,44,4.6716508e-08,1.4871654e-13
19,36,37,1.4647043e-06,5.6569266e-10
19,47,39,0.0,2.0670821e-13
19,27,3,0.0,4.6336175e-09
19,35,12,7.953627e-07,1.01450155e-07
19,0,24,0.0,2.2170847e-10
19,41,18,1.7449172e-06,3.374827e-10
19,36,41,1.774578e-06,7.016769e-12
19,41,11,1.3533488e-06,1.1927342e-12
19,25,19,1.3636524e-06,4.1321538e-10
19,20,10,1.1393586e-06,3.2586772e-10
19,40,37,1.3407077e-06,3.7731523e-14
19,34,33,8.044974e-07,5.6212196e-12
19,36,30,7.954046e-07,1.0154987e-07
19,22,44,1.1403505e-08,3.3519848e-10
19,1,41,0.0,3.3656266e-07
19,3,49,0.0,4.065761e-12
19,20,20,1.973354e-06,6.475646e-12
19,42,17,1.7318898e-06,1.447805e-10
19,25,33,6.805289e-07,1.5582142e-14
19,10,24,1.2501977e-06,2.724144e-07
19,47,9,0.0,4.569007e-11
19,17,13,1.2715595e-06,9.764127e-08
19,5,31,9.446686e-09,2.0151104e-14
19,33,25,1.1555469e-06,8.093567e-09
19,34,22,1.7835706e-06,1.6843865e-09
19,20,37,1.8735577e-06,4.533175e-11
19,29,31,1.3344845e-06,5.563288e-14
19,12,26,1.4485981e-06,6.706816e-08
19,10,23,7.105179e-07,3.5104478e-08
19,39,2,0.0,6.430692e-11
19,14,11,1.9244249e-06,4.886053e-10
19,30,24,1.2390202e-06,6.1942584e-14
19,8,36,1.9096685e-06,8.575762e-10
19,24,31,1.5715052e-06,1.8149998e-13
19,15,17,7.9287213e-07,6.644523e-07
19,40,27,1.5948759e-06,1.3942656e-15
19,46,3,0.0,3.0582463e-09
19,21,25,1.211458e-06,1.7479875e-09
19,5,44,0.0,2.738737e-07
19,24,21,1.7046737e-06,1.5256657e-11
19,40,32,8.0849867e-07,3.1676696e-13
19,22,15,1.7372948e-06,4.089024e-11
19,16,32,7.5874e-07,1.4279242e-08
19,37,18,1.2420217e-06,7.488328e-11
19,21,41,6.068851e-06,3.3527184e-14
19,36,33,6.205499e-06,9.197887e-09
19,14,32,6.2290273e-06,7.460664e-08
19,37,21,5.514899e-06,9.594765e-08
19,17,42,5.4685092e-06,1.3466098e-10
19,36,16,6.3591933e-06,1.6154046e-13
19,18,40,5.1185e-06,8.45553e-09
19,21,11,5.099053e-06,8.3490264e-08
19,33,24,5.5435817e-06,2.4339003e-10
19,22,16,5.6315475e-06,2.402716e-09
19,22,18,6.1125957e-06,2.608914e-09
19,30,12,6.23983e-06,5.567084e-12
19,22,41,6.063542e-06,5.865954e-14
19,29,22,5.6499953e-06,6.1584494e-11
19,19,42,4.9910855e-06,2.3548288e-12
19,25,34,5.0787994e-06,1.8420911e-12
19,37,9,6.154362e-06,1.2221824e-10
19,31,41,6.3349908e-06,7.580608e-11
19,38,29,6.594428e-06,2.944491e-11
19,8,21,6.1003025e-06,3.7604435e-09
19,17,26,5.5285973e-06,2.4778853e-11
19,9,7,5.419101e-06,6.563429e-15
19,10,37,7.106933e-06,2.7778646e-09
19,13,16,6.0178304e-06,1.2284871e-09
19,10,17,6.190139e-06,2.431191e-08
19,38,9,6.1183473e-06,7.91907e-12
19,41,38,5.523339e-06,2.283343e-12
19,33,34,6.205903e-06,1.240653e-11
19,8,30,5.588211e-06,6.5753375e-12
19,14,33,6.6338525e-06,1.0518052e-09
19,33,9,5.618357e-06,1.97636e-08
19,16,36,6.2455983e-06,1.2247965e-09
19,31,28,6.197921e-06,7.1184053e-12
19,42,25,4.951673e-06,1.4667807e-11
19,7,27,4.8975467e-06,1.4939316e-10
19,13,42,4.9069554e-06,1.4494032e-15
19,42,15,5.6172416e-06,3.7509662e-11
19,7,22,5.5851992e-06,1.4903825e-11
19,12,10,6.263158e-06,1.1811164e-15
19,27,8,6.130079e-06,2.0375888e-16
19,31,16,6.214268e-06,9.218196e-08
19,16,24,5.6340405e-06,7.08495e-08
19,23,39,6.662472e-06,1.5444285e-09
19,13,26,6.252131e-06,6.6373457e-10
19,27,7,5.5492824e-06,7.468778e-18
19,7,38,5.536344e-06,5.9862785e-08
19,20,22,6.7540846e-06,4.1228443e-08
19,21,31,5.681137e-06,7.5034706e-08
19,10,19,5.544633e-06,5.7360566e-08
19,19,10,5.028742e-06,9.849401e-10
19,37,35,7.2941225e-06,1.8972838e-12
19,19,29,5.157473e-06,1.943288e-11
19,39,25,5.7205866e-06,2.3899302e-13
19,36,24,6.0583957e-06,1.5760903e-11
19,33,11,5.6308654e-06,2.8989373e-09
19,36,8,6.1523933e-06,6.172121e-11
19,20,25,5.521201e-06,5.6944227e-08
19,22,29,6.2210947e-06,1.5586376e-09
19,25,18,6.234175e-06,1.5042351e-08
19,36,18,5.672065e-06,1.24787914e-11
19,27,13,6.596348e-06,3.7224952e-11
19,16,29,4.993721e-06,6.6616206e-09
19,41,17,5.635905e-06,9.593729e-09
19,28,26,6.132372e-06,1.6231193e-14
19,32,42,5.074926e-06,1.2856416e-10
19,20,19,6.1896044e-06,3.5008052e-11
19,18,18,6.9212315e-06,1.2377559e-09
19,24,20,5.1786783e-06,2.0662773e-10
19,15,38,6.3263215e-06,8.676683e-14
19,10,32,5.1809106e-06,2.343835e-11
19,24,32,5.0793e-06,1.31687255e-14
19,30,28,6.75972e-06,8.066591e-14
19,7,19,6.0112598e-06,5.0562523e-08
19,19,21,6.7695305e-06,6.071096e-11
19,31,40,7.0874576e-06,4.8938964e-10
19,11,28,7.198325e-06,6.596061e-10
19,18,8,5.0452013e-06,8.0293574e-08
19,13,24,5.6016697e-06,6.512384e-08
19,12,22,4.910096e-06,5.093134e-08
19,28,24,6.0471566e-06,4.536763e-11
19,18,14,6.0570496e-06,1.8146764e-07
19,7,8,5.542768e-06,6.867955e-13
19,40,9,6.120302e-06,1.6004948e-08
19,17,12,5.589088e-06,2.1898567e-09
19,29,13,6.134945e-06,3.6456427e-10
19,9,37,6.2410277e-06,1.716777e-09
19,39,36,6.7442993e-06,5.611067e-14
19,26,35,5.7260527e-06,7.0450254e-13
19,27,14,5.712701e-06,4.79916e-09
19,23,21,5.6824633e-06,1.1092468e-09
19,33,21,6.19087e-06,8.463562e-10
19,36,39,6.6080947e-06,3.2590947e-08
19,33,30,5.6644026e-06,4.19336e-08
19,8,10,5.6760146e-06,1.5109713e-14
19,28,36,5.600916e-06,2.7083635e-08
19,37,37,5.835473e-06,3.465912e-08
19,17,30,4.9908417e-06,5.2458604e-10
19,32,38,5.32073e-06,2.0647908e-12
19,42,11,5.5118894e-06,9.807881e-14
19,26,17,6.382017e-06,6.823059e-12
19,29,41,5.6317717e-06,4.6277275e-08
19,25,21,5.5992095e-06,1.0917363e-12
19,21,27,6.104543e-06,6.7804833e-12
19,21,28,6.5944328e-06,7.79503e-10
19,20,16,5.213799e-06,3.4531975e-09
19,36,9,6.6654998e-06,1.30038025e-08
19,22,30,6.7730375e-06,7.5034706e-08
19,21,22,6.199805e-06,1.3456796e-07
19,11,9,5.6327895e-06,1.0607605e-15
19,16,12,6.04597e-06,3.6583963e-08
19,7,37,6.4932124e-06,1.6705378e-09
19,19,18,7.2099865e-06,5.2651727e-11
19,7,42,5.490302e-06,1.4032072e-13
19,33,35,6.725053e-06,4.2096712e-10
19,7,14,5.441653e-06,3.4441425e-07
19,37,41,6.1209166e-06,1.8374328e-12
19,39,11,6.1952624e-06,3.7317932e-13
19,10,15,6.1388682e-06,8.8492075e-11
19,8,32,5.70602e-06,5.990436e-08
19,20,39,6.0995512e-06,6.365471e-14
19,33,22,5.616826e-06,2.330867e-11
19,35,38,6.173873e-06,3.231138e-08
19,14,26,6.67257e-06,1.4393149e-11
19,34,20,5.678724e-06,1.6865408e-09
