timestep,X,Y,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0.0,0.0,0.0,0.0,0.0,1.7138927e-09
0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
0,0,8,0.0,1.878397e-09,0.0,0.0,3.1283047e-09,1.8717823e-09
0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,0.0,0.0,0.0,0.0,0.0,0.0
0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
0,0,17,0.0,0.0,0.0,0.0,0.0,0.0
0,0,18,0.0,0.0,0.0,0.0,0.0,1.7588238e-09
0,0,19,0.0,0.0,0.0,0.0,0.0,0.0
0,0,20,0.0,0.0,0.0,0.0,0.0,6.2484045e-09
0,0,21,0.0,0.0,0.0,0.0,0.0,0.0
0,0,22,0.0,0.0,0.0,0.0,0.0,2.0181092e-09
0,0,23,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,0.0,0.0,0.0,0.0,0.0,0.0
0,0,26,0.0,0.0,0.0,0.0,0.0,2.021835e-09
0,0,27,0.0,0.0,7.997191e-10,0.0,4.3954723e-10,0.0
0,0,28,0.0,0.0,0.0,0.0,0.0,0.0
0,0,29,0.0,0.0,1.455404e-09,0.0,3.2659817e-10,0.0
0,0,30,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32,0.0,0.0,0.0,0.0,0.0,0.0
0,0,33,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34,0.0,0.0,0.0,0.0,0.0,0.0
0,0,35,0.0,0.0,0.0,0.0,0.0,6.4263244e-09
0,0,36,0.0,0.0,0.0,0.0,0.0,0.0
0,0,37,0.0,0.0,0.0,0.0,0.0,0.0
0,0,38,0.0,0.0,0.0,0.0,0.0,0.0
0,0,39,0.0,0.0,0.0,0.0,0.0,0.0
0,0,40,0.0,0.0,0.0,0.0,0.0,1.836116e-09
0,0,41,0.0,0.0,0.0,0.0,0.0,0.0
0,0,42,0.0,0.0,0.0,0.0,0.0,0.0
0,0,43,0.0,0.0,0.0,0.0,0.0,0.0
0,0,44,0.0,0.0,0.0,0.0,0.0,0.0
0,0,45,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48,0.0,2.1066342e-09,0.0,0.0,4.7077573e-09,1.8043069e-09
0,0,49,0.0,0.0,0.0,0.0,0.0,0.0
0,0,50,0.0,1.8896298e-09,0.0,0.0,3.1830676e-09,1.9354254e-09
0,0,51,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54,0.0,0.0,0.0,0.0,0.0,0.0
0,0,55,0.0,0.0,0.0,0.0,0.0,0.0
0,0,56,0.0,0.0,0.0,0.0,0.0,3.3318148e-09
0,0,57,0.0,0.0,0.0,0.0,0.0,0.0
0,0,58,0.0,0.0,0.0,0.0,0.0,0.0
0,0,59,0.0,0.0,0.0,0.0,0.0,0.0
0,0,60,0.0,0.0,0.0,0.0,0.0,2.6743328e-09
0,0,61,0.0,0.0,0.0,0.0,0.0,0.0
0,0,62,0.0,0.0,0.0,0.0,0.0,0.0
0,0,63,0.0,0.0,0.0,0.0,0.0,0.0
0,0,64,0.0,0.0,0.0,0.0,0.0,0.0
0,0,65,0.0,0.0,0.0,0.0,0.0,0.0
0,0,66,0.0,1.3305346e-09,0.0,0.0,1.7663245e-09,0.0
0,0,67,0.0,0.0,0.0,0.0,0.0,0.0
0,0,68,0.0,0.0,0.0,0.0,0.0,0.0
0,0,69,0.0,0.0,0.0,0.0,0.0,0.0
0,0,70,0.0,1.2450978e-09,0.0,0.0,1.845379e-09,0.0
0,0,71,0.0,0.0,0.0,0.0,0.0,0.0
0,0,72,0.0,0.0,0.0,0.0,0.0,0.0
0,0,73,0.0,0.0,0.0,0.0,0.0,0.0
0,0,74,0.0,1.300238e-09,0.0,0.0,2.9487348e-09,1.881729e-09
0,0,75,0.0,0.0,0.0,0.0,0.0,0.0
0,0,76,0.0,0.0,0.0,0.0,0.0,0.0
0,0,77,0.0,0.0,0.0,0.0,0.0,0.0
0,0,78,0.0,0.0,0.0,0.0,0.0,1.8395985e-09
0,0,79,0.0,3.767274e-09,0.0,0.0,4.790016e-09,0.0
0,0,80,0.0,0.0,0.0,0.0,0.0,0.0
0,0,81,0.0,0.0,0.0,0.0,0.0,0.0
0,0,82,0.0,0.0,0.0,0.0,0.0,0.0
0,0,83,0.0,5.729618e-10,0.0,0.0,0.0,6.056787e-09
0,0,84,0.0,3.6314134e-09,0.0,0.0,4.922933e-09,6.6238187e-10
0,0,85,0.0,0.0,0.0,0.0,0.0,0.0
0,0,86,0.0,0.0,0.0,0.0,0.0,0.0
0,0,87,0.0,0.0,0.0,0.0,0.0,0.0
0,0,88,0.0,0.0,0.0,0.0,0.0,0.0
0,0,89,0.0,0.0,0.0,0.0,0.0,0.0
0,0,90,0.0,0.0,0.0,0.0,0.0,0.0
0,0,91,0.0,0.0,0.0,0.0,0.0,0.0
0,0,92,0.0,0.0,0.0,0.0,0.0,0.0
0,0,93,0.0,0.0,0.0,0.0,0.0,0.0
0,0,94,0.0,0.0,0.0,0.0,0.0,0.0
0,0,95,0.0,0.0,0.0,0.0,0.0,0.0
0,0,96,0.0,0.0,0.0,0.0,0.0,0.0
0,0,97,0.0,0.0,0.0,0.0,0.0,0.0
0,0,98,0.0,0.0,0.0,0.0,0.0,0.0
0,0,99,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0.0,0.0,0.0,0.0,0.0,1.6093313e-09
0,1,3,0.0,0.0,0.0,0.0,0.0,0.0
0,1,4,0.0,0.0,0.0,0.0,0.0,0.0
0,1,5,0.0,0.0,0.0,0.0,0.0,0.0
0,1,6,0.0,0.0,0.0,0.0,0.0,0.0
0,1,7,0.0,0.0,0.0,0.0,0.0,1.9436037e-09
0,1,8,0.0,0.0,0.0,0.0,0.0,0.0
0,1,9,0.0,0.0,0.0,0.0,0.0,0.0
0,1,10,0.0,0.0,0.0,0.0,0.0,1.6672594e-09
0,1,11,0.0,3.6715235e-09,0.0,0.0,4.812109e-09,0.0
0,1,12,0.0,0.0,0.0,0.0,0.0,0.0
0,1,13,0.0,0.0,0.0,0.0,0.0,0.0
0,1,14,0.0,0.0,0.0,0.0,0.0,0.0
0,1,15,0.0,0.0,0.0,0.0,0.0,0.0
0,1,16,0.0,0.0,0.0,0.0,0.0,0.0
0,1,17,0.0,0.0,0.0,0.0,0.0,0.0
0,1,18,0.0,0.0,0.0,0.0,0.0,0.0
0,1,19,0.0,2.446209e-09,0.0,0.0,3.2438858e-09,0.0
0,1,20,0.0,0.0,0.0,0.0,0.0,0.0
0,1,21,0.0,0.0,0.0,0.0,0.0,0.0
0,1,22,0.0,0.0,0.0,0.0,0.0,0.0
0,1,23,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0.0,0.0,0.0,0.0,0.0,0.0
0,1,25,0.0,0.0,0.0,0.0,0.0,0.0
0,1,26,0.0,0.0,0.0,0.0,0.0,1.8389397e-09
0,1,27,0.0,0.0,0.0,0.0,0.0,0.0
0,1,28,0.0,0.0,0.0,0.0,0.0,0.0
0,1,29,0.0,0.0,0.0,0.0,0.0,0.0
0,1,30,0.0,1.4798077e-09,0.0,0.0,1.6612216e-09,0.0
0,1,31,0.0,2.536089e-09,0.0,0.0,3.3020437e-09,0.0
0,1,32,0.0,0.0,0.0,0.0,0.0,4.964774e-09
0,1,33,0.0,0.0,0.0,0.0,0.0,0.0
0,1,34,0.0,0.0,0.0,0.0,0.0,0.0
0,1,35,0.0,0.0,0.0,0.0,0.0,0.0
0,1,36,0.0,0.0,0.0,0.0,0.0,0.0
0,1,37,0.0,0.0,0.0,0.0,0.0,0.0
0,1,38,0.0,0.0,0.0,0.0,0.0,0.0
0,1,39,0.0,0.0,0.0,0.0,0.0,0.0
0,1,40,0.0,2.9794007e-09,0.0,0.0,3.2603298e-09,1.9861894e-09
0,1,41,0.0,0.0,0.0,0.0,0.0,0.0
0,1,42,0.0,0.0,0.0,0.0,0.0,0.0
0,1,43,0.0,0.0,0.0,0.0,0.0,0.0
0,1,44,0.0,0.0,0.0,0.0,0.0,0.0
0,1,45,0.0,0.0,0.0,0.0,0.0,0.0
0,1,46,0.0,0.0,0.0,0.0,0.0,0.0
0,1,47,0.0,0.0,0.0,0.0,0.0,5.1332485e-09
0,1,48,0.0,0.0,0.0,0.0,0.0,0.0
0,1,49,0.0,0.0,0.0,0.0,0.0,0.0
0,1,50,0.0,1.3505091e-09,0.0,0.0,1.5642105e-09,0.0
0,1,51,0.0,0.0,0.0,0.0,0.0,0.0
0,1,52,0.0,0.0,0.0,0.0,0.0,0.0
0,1,53,0.0,0.0,0.0,0.0,0.0,0.0
0,1,54,0.0,0.0,0.0,0.0,0.0,0.0
0,1,55,0.0,0.0,0.0,0.0,0.0,0.0
0,1,56,0.0,0.0,0.0,0.0,0.0,0.0
0,1,57,0.0,0.0,0.0,0.0,0.0,0.0
0,1,58,0.0,0.0,0.0,0.0,0.0,0.0
0,1,59,0.0,3.6354558e-10,0.0,0.0,0.0,3.2705965e-09
0,1,60,0.0,0.0,0.0,0.0,0.0,0.0
0,1,61,0.0,0.0,0.0,0.0,0.0,0.0
0,1,62,0.0,0.0,0.0,0.0,0.0,0.0
0,1,63,0.0,0.0,0.0,0.0,0.0,0.0
0,1,64,0.0,0.0,0.0,0.0,0.0,0.0
0,1,65,0.0,0.0,0.0,0.0,0.0,0.0
0,1,66,0.0,0.0,0.0,0.0,0.0,0.0
0,1,67,0.0,0.0,0.0,0.0,0.0,0.0
0,1,68,0.0,0.0,0.0,0.0,0.0,0.0
0,1,69,0.0,0.0,0.0,0.0,0.0,0.0
0,1,70,0.0,0.0,0.0,0.0,0.0,0.0
0,1,71,0.0,0.0,0.0,0.0,0.0,2.0293613e-09
0,1,72,0.0,0.0,0.0,0.0,0.0,1.9818942e-09
0,1,73,0.0,1.5204674e-09,0.0,0.0,1.6680501e-09,0.0
0,1,74,0.0,1.5693751e-09,0.0,0.0,1.6546516e-09,0.0
0,1,75,0.0,0.0,0.0,0.0,0.0,0.0
0,1,76,0.0,0.0,0.0,0.0,1.6510471e-09,1.7507378e-09
0,1,77,0.0,0.0,0.0,0.0,0.0,0.0
0,1,78,0.0,0.0,0.0,0.0,0.0,0.0
0,1,79,0.0,0.0,0.0,0.0,0.0,0.0
0,1,80,0.0,0.0,0.0,0.0,0.0,0.0
0,1,81,0.0,0.0,0.0,0.0,0.0,0.0
0,1,82,0.0,0.0,0.0,0.0,0.0,0.0
0,1,83,0.0,0.0,0.0,0.0,3.134858e-09,2.15819e-09
0,1,84,0.0,4.2789674e-09,0.0,0.0,4.921899e-09,6.0960286e-09
0,1,85,0.0,1.474188e-09,0.0,0.0,0.0,0.0
0,1,86,0.0,0.0,0.0,0.0,0.0,1.8958528e-09
0,1,87,0.0,0.0,1.6265181e-09,0.0,0.0,0.0
0,1,88,0.0,0.0,0.0,0.0,0.0,0.0
0,1,89,0.0,0.0,0.0,0.0,0.0,0.0
0,1,90,0.0,0.0,0.0,0.0,0.0,0.0
0,1,91,0.0,0.0,0.0,0.0,0.0,0.0
0,1,92,0.0,0.0,0.0,0.0,0.0,0.0
0,1,93,0.0,0.0,0.0,0.0,0.0,0.0
0,1,94,0.0,0.0,0.0,0.0,0.0,0.0
0,1,95,0.0,0.0,0.0,0.0,0.0,0.0
0,1,96,0.0,0.0,0.0,0.0,0.0,0.0
0,1,97,0.0,0.0,0.0,0.0,0.0,0.0
0,1,98,0.0,0.0,0.0,0.0,0.0,0.0
0,1,99,0.0,1.5311075e-09,0.0,0.0,0.0,0.0
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0.0,0.0,0.0,0.0,0.0,2.136045e-09
0,2,3,0.0,0.0,0.0,0.0,0.0,0.0
0,2,4,0.0,0.0,0.0,0.0,0.0,0.0
0,2,5,0.0,0.0,0.0,0.0,0.0,0.0
0,2,6,0.0,0.0,0.0,0.0,0.0,0.0
0,2,7,0.0,0.0,0.0,0.0,0.0,6.2098677e-09
0,2,8,0.0,0.0,0.0,0.0,0.0,0.0
0,2,9,0.0,0.0,0.0,0.0,0.0,0.0
0,2,10,0.0,0.0,0.0,0.0,0.0,0.0
0,2,11,0.0,0.0,0.0,0.0,0.0,0.0
0,2,12,0.0,0.0,0.0,0.0,0.0,0.0
0,2,13,0.0,0.0,0.0,0.0,0.0,0.0
0,2,14,0.0,0.0,0.0,0.0,0.0,1.9199737e-09
0,2,15,0.0,0.0,0.0,0.0,1.5712361e-09,0.0
0,2,16,0.0,0.0,0.0,0.0,0.0,0.0
0,2,17,0.0,0.0,0.0,0.0,0.0,1.7477411e-09
0,2,18,0.0,0.0,0.0,0.0,0.0,0.0
0,2,19,0.0,0.0,0.0,0.0,0.0,0.0
0,2,20,0.0,0.0,0.0,0.0,0.0,0.0
0,2,21,0.0,0.0,0.0,0.0,0.0,1.6660007e-09
0,2,22,0.0,0.0,0.0,0.0,0.0,0.0
0,2,23,0.0,0.0,0.0,0.0,0.0,0.0
0,2,24,0.0,0.0,0.0,0.0,0.0,0.0
0,2,25,0.0,0.0,0.0,0.0,0.0,2.0247781e-10
0,2,26,0.0,0.0,1.526805e-09,0.0,0.0,0.0
0,2,27,0.0,0.0,0.0,0.0,0.0,0.0
0,2,28,0.0,0.0,0.0,0.0,0.0,0.0
0,2,29,0.0,0.0,0.0,0.0,0.0,2.866182e-09
0,2,30,0.0,0.0,0.0,0.0,0.0,0.0
0,2,31,0.0,0.0,0.0,0.0,0.0,0.0
0,2,32,0.0,0.0,0.0,0.0,0.0,0.0
0,2,33,0.0,0.0,0.0,0.0,0.0,0.0
0,2,34,0.0,0.0,0.0,0.0,0.0,0.0
0,2,35,0.0,0.0,0.0,0.0,0.0,0.0
0,2,36,0.0,0.0,0.0,0.0,0.0,0.0
0,2,37,0.0,0.0,0.0,0.0,0.0,1.925895e-09
0,2,38,0.0,0.0,0.0,0.0,0.0,0.0
0,2,39,0.0,1.4919455e-09,0.0,0.0,3.042038e-09,0.0
0,2,40,0.0,0.0,0.0,0.0,0.0,6.745807e-10
0,2,41,0.0,0.0,0.0,0.0,0.0,0.0
0,2,42,0.0,0.0,0.0,0.0,0.0,0.0
0,2,43,0.0,0.0,0.0,0.0,0.0,0.0
0,2,44,0.0,0.0,0.0,0.0,0.0,0.0
0,2,45,0.0,0.0,0.0,0.0,0.0,0.0
0,2,46,0.0,0.0,0.0,0.0,0.0,2.0298392e-09
0,2,47,0.0,0.0,0.0,0.0,0.0,0.0
0,2,48,0.0,0.0,0.0,0.0,0.0,0.0
0,2,49,0.0,0.0,0.0,0.0,0.0,0.0
0,2,50,0.0,0.0,0.0,0.0,0.0,0.0
0,2,51,0.0,0.0,0.0,0.0,0.0,0.0
0,2,52,0.0,0.0,0.0,0.0,0.0,1.9361297e-09
0,2,53,0.0,0.0,0.0,0.0,0.0,1.6831083e-09
0,2,54,0.0,0.0,0.0,0.0,0.0,0.0
0,2,55,0.0,0.0,0.0,0.0,1.6480581e-09,0.0
0,2,56,0.0,0.0,0.0,0.0,0.0,0.0
0,2,57,0.0,2.1972744e-09,0.0,0.0,3.0251e-09,0.0
0,2,58,0.0,1.5363713e-09,0.0,0.0,1.7500466e-09,0.0
0,2,59,0.0,0.0,0.0,0.0,0.0,0.0
0,2,60,0.0,1.4644395e-09,0.0,0.0,0.0,0.0
0,2,61,0.0,0.0,0.0,0.0,0.0,0.0
0,2,62,0.0,0.0,0.0,0.0,0.0,0.0
0,2,63,0.0,0.0,0.0,0.0,0.0,0.0
0,2,64,0.0,0.0,0.0,0.0,0.0,0.0
0,2,65,0.0,0.0,0.0,0.0,1.584024e-09,0.0
0,2,66,0.0,0.0,0.0,0.0,0.0,0.0
0,2,67,0.0,0.0,0.0,0.0,0.0,0.0
0,2,68,0.0,0.0,0.0,0.0,0.0,1.6448651e-09
0,2,69,0.0,0.0,0.0,0.0,0.0,0.0
0,2,70,0.0,0.0,0.0,0.0,0.0,0.0
0,2,71,0.0,0.0,0.0,0.0,0.0,0.0
0,2,72,0.0,0.0,0.0,0.0,0.0,0.0
0,2,73,0.0,0.0,0.0,0.0,0.0,0.0
0,2,74,0.0,0.0,0.0,0.0,0.0,0.0
0,2,75,0.0,0.0,0.0,0.0,0.0,1.7889545e-09
0,2,76,0.0,0.0,0.0,0.0,0.0,0.0
0,2,77,0.0,1.4588964e-09,0.0,0.0,1.6962254e-09,0.0
0,2,78,0.0,0.0,0.0,0.0,0.0,0.0
0,2,79,0.0,0.0,0.0,0.0,0.0,2.4927962e-09
0,2,80,0.0,0.0,0.0,0.0,0.0,8.995496e-09
0,2,81,0.0,0.0,0.0,0.0,0.0,0.0
0,2,82,0.0,0.0,0.0,0.0,1.5781049e-09,0.0
0,2,83,0.0,0.0,0.0,0.0,1.6870908e-09,0.0
0,2,84,0.0,0.0,0.0,0.0,0.0,0.0
0,2,85,0.0,0.0,0.0,0.0,1.4368116e-09,0.0
0,2,86,0.0,0.0,0.0,0.0,0.0,0.0
0,2,87,0.0,0.0,0.0,0.0,0.0,2.8677252e-09
0,2,88,0.0,0.0,0.0,0.0,0.0,1.8540793e-09
0,2,89,0.0,0.0,0.0,0.0,0.0,0.0
0,2,90,0.0,0.0,0.0,0.0,0.0,0.0
0,2,91,0.0,0.0,0.0,0.0,0.0,0.0
0,2,92,0.0,0.0,0.0,0.0,0.0,0.0
0,2,93,0.0,0.0,0.0,0.0,0.0,0.0
