Epoch,Training Loss,Validation Loss
1,14.040443750855369,13.302408474313783
2,13.069493453738273,12.36786748565375
3,12.146909285544654,11.481899802474379
4,11.272838437537558,10.644135432329103
5,10.446799617180895,9.85379522197426
6,9.667938013945887,9.109814009467174
7,8.93513172031941,8.410910041252077
8,8.247055110595813,7.755633970111666
9,7.60222500324443,7.142407751911356
10,6.999037851835259,6.569557187273767
11,6.435801074706597,6.03533987294223
12,5.910760092925578,5.53796963236821
13,5.42212198934051,5.075637842546876
14,4.968076094634714,4.646531816352547
15,4.54681170677075,4.248850577345381
16,4.156533277615935,3.880818288958149
17,3.795473294670939,3.5406955012522565
18,3.4619030234711783,3.226788381328727
19,3.1541412613987623,2.937456038019783
20,2.8705612287066,2.6711161596042814
21,2.6095958473528493,2.4262492511817286
22,2.369741666416987,2.2014016348111727
23,2.149561584324354,1.9951873613948967
24,1.9476865198374458,1.8062891736265838
25,1.7628161659230788,1.6334586548630001
26,1.593718962295908,1.4755156901623392
27,1.439231411134091,1.331347376307452
28,1.2982568792955589,1.199906519505492
29,1.1697640092937596,1.0802097962222017
30,1.0527848099225674,0.9713356471180021
31,0.9464124970254008,0.8724219676459735
32,0.8497991427646958,0.7826636443031828
33,0.7621531854022895,0.701309999010491
34,0.6827368610725196,0.6276621927372501
35,0.6108636047242304,0.5610706263380221
36,0.5458954550259797,0.5009323612794628
37,0.4872404821183149,0.4466885722721757
38,0.43435025083601975,0.3978220467588226
39,0.38671733453002805,0.35385474640745307
40,0.34387289430376533,0.3143454430986701
41,0.3053843347494898,0.27888743652413345
42,0.2708530426790989,0.24710635935256897
43,0.2399122148896862,0.21865807482878694
44,0.21222477870046133,0.19322666760681978
45,0.18748140571708402,0.1705225276398022
46,0.16539861839927603,0.15028052579514126
47,0.1457169879993354,0.13225828022882283
48,0.12819942338455154,0.11623451415739147
49,0.11262955121867972,0.1020075039929006
50,0.09881018568077883,0.08939361432997649
51,0.08656188426216219,0.07822591692659282
52,0.07572158699718906,0.06835289144884621
53,0.06614133691239259,0.05963720565399276
54,0.057687079209574076,0.05195457195858105
55,0.05023753604933486,0.045192677412016345
56,0.043683154119488185,0.03925018444281299
57,0.037925122193358494,0.03403579905958475
58,0.03287445530135637,0.029467403211930913
59,0.028451142348125673,0.025471248460406763
60,0.024583354333838642,0.02198120803273818
61,0.02120671021319896,0.0189380842311707
62,0.01826359737686447,0.016288968257490592
63,0.015702543836983357,0.013986649547772009
64,0.013477639210550568,0.011989071757360862
65,0.01154800167748932,0.01025883267543128
66,0.0098772882058755,0.00876272537063112
67,0.008433245348867541,0.00747131792453876
68,0.00718729800825026,0.006358569251903741
69,0.006114173681495454,0.00540147857743634
70,0.005191559788870579,0.004579766251769089
71,0.004399791782183325,0.0038755836549947548
72,0.0037215698044793144,0.003273250041191172
73,0.0031417017854972144,0.002759014293261069
74,0.002646870964953457,0.002320839654715693
75,0.0022254259378022574,0.0019482096136219274
76,0.0018671914196420906,0.0016319532064877282
77,0.0015632980246303126,0.0013640881133819699
78,0.001306029453446733,0.0011376800185639428
79,0.0010886855883718738,0.0009467168038423324
80,0.0009054600868380466,0.000785996240815059
81,0.0007513311631778319,0.0006510259411088201
82,0.0006219643391429425,0.0005379344108549395
83,0.0005136260307883347,0.0004433921419663646
84,0.00042310692508419753,0.0003645417559946095
85,0.00034765418122692857,0.0002989362928590328
86,0.00028491156713844157,0.00024448481049805577
87,0.0002328667150102904,0.0001994045328157612
88,0.0001898047499203397,0.00016217884964349298
89,0.00015426761063149988,0.00013152053399710482
90,0.00012501844233732688,0.00010633959995693647
91,0.00010101049832797296,8.571527887662266e-05
92,8.136004078496951e-05,6.88716414572099e-05
93,6.532277994605132e-05,5.5156440073977644e-05
94,5.2273436866672855e-05,4.4022788754257214e-05
95,4.1688057097192464e-05,3.501333777918545e-05
96,3.3128741376241185e-05,2.7746636045254763e-05
97,2.6230494723530982e-05,2.190540714394054e-05
98,2.0689927498519385e-05,1.7226495444833018e-05
99,1.625557169572482e-05,1.349226609831512e-05
100,1.2719602621043659e-05,1.0523267509463085e-05
101,9.910780122362102e-06,8.171987195659087e-06
102,7.688445424264445e-06,6.317552275694787e-06
103,5.937429399860124e-06,4.861243932521479e-06
104,4.563745706895086e-06,3.722711361860548e-06
105,3.4909579643875444e-06,2.83678520201384e-06
106,2.657124233476157e-06,2.150803342876398e-06
107,2.0122346019855186e-06,1.6223734576589627e-06
108,1.5160687795828598e-06,1.2175066960695155e-06
109,1.1364104035369483e-06,9.090658980407986e-07
110,8.475634081996587e-07,6.754795325410171e-07
