mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
240000,13,21,0,7.288891e-06,4.3903965e-12,1.3518999e-35,8e-45,1.5001483e-17,4.549668e-24
240000,31,37,0,7.319324e-06,1.0339794e-08,5.885e-42,0.0,2.2321396e-10,3.2834355e-22
240000,23,31,0,8.149503e-06,3.580146e-08,0.0,0.0,5.958351e-10,3.805461e-37
240000,37,22,0,6.781723e-06,8.4102595e-08,1.8726534e-33,1.181e-42,1.6721745e-09,8.074829e-23
240000,14,39,0,6.9304497e-06,2.1013306e-13,8.3055376e-32,3.00038e-40,6.11419e-19,6.273555e-18
240000,22,15,0,6.67921e-06,6.2195813e-12,9.4e-44,0.0,2.495213e-17,1.0702565e-31
240000,37,31,0,6.2376803e-06,2.4542666e-09,1.2076442e-30,4.584635e-39,6.591876e-13,1.8994929e-18
240000,39,24,0,7.2587936e-06,2.371569e-09,3.7858953e-23,2.9747062e-29,6.923515e-13,5.8564358e-15
240000,32,34,0,7.299416e-06,2.9536278e-09,0.0,0.0,8.473527e-13,1.4899953e-28
240000,36,36,0,8.67769e-06,2.41432e-09,2.0697778e-33,1.314e-42,6.9251847e-13,1.5491309e-21
240000,40,26,0,7.4163745e-06,1.6594623e-11,5.783328e-16,9.179041e-20,6.681637e-17,3.2570901e-12
240000,23,29,0,8.1884455e-06,1.9976333e-11,0.0,0.0,6.661875e-17,4.179e-42
240000,14,33,0,7.4439804e-06,3.749093e-09,2.167198e-39,0.0,1.0485385e-12,1.3892431e-31
240000,27,41,0,5.98921e-06,2.9286777e-08,1.3621634e-24,1.0760191e-30,6.137892e-10,4.547989e-12
240000,41,19,0,7.4070863e-06,1.8770987e-12,2.569883e-21,1.18695e-26,6.4338203e-18,2.6714134e-12
240000,19,30,0,7.3233873e-06,8.518554e-10,0.0,0.0,2.3417688e-13,1.0667e-40
240000,29,20,0,7.252839e-06,1.3058844e-09,0.0,0.0,3.444574e-13,3.585e-42
240000,41,37,0,7.5524954e-06,1.0127712e-07,7.624104e-21,3.54893e-26,1.944437e-09,2.1396074e-14
240000,10,34,0,6.0375555e-06,1.4435177e-07,3.1366074e-27,4.2189838e-34,2.9243645e-09,4.611681e-22
240000,19,9,0,6.7247897e-06,8.9459236e-14,5.6874888e-28,6.6377474e-35,4.138766e-21,1.7209023e-15
240000,39,26,0,7.2831494e-06,7.288269e-13,1.5580822e-18,4.2269976e-23,4.0509513e-20,3.0182088e-14
240000,9,10,0,6.569264e-06,1.3880883e-14,5.032486e-19,1.354835e-23,2.9157915e-22,1.1918155e-18
240000,23,9,0,8.11932e-06,1.2937177e-07,5.4843133e-28,6.5919686e-35,2.5066191e-09,3.4402177e-16
240000,37,12,0,6.688248e-06,3.302628e-08,9.054308e-29,2.0755511e-36,6.1057004e-10,2.8427243e-23
240000,33,38,0,7.1283916e-06,4.5842183e-10,2.194888e-34,1.36e-43,1.3063801e-13,1.629301e-20
240000,27,36,0,6.4848737e-06,6.603694e-10,7.730863e-39,0.0,1.6438051e-13,8.1820413e-23
240000,29,10,0,6.511421e-06,4.619465e-10,9.863802e-22,4.5861927e-27,1.10454696e-13,4.836719e-19
240000,38,8,0,7.194078e-06,4.1444764e-08,2.7204094e-16,4.3426863e-20,8.7440394e-10,1.4853056e-14
240000,34,33,0,7.863806e-06,2.291617e-09,6.4e-44,0.0,6.4039095e-13,2.5506055e-25
240000,24,14,0,7.94982e-06,3.0450124e-12,9.8e-44,0.0,4.9091436e-18,2.2619657e-26
240000,32,20,0,7.272009e-06,3.7010268e-09,0.0,0.0,5.0660125e-11,9.87359e-35
240000,16,18,0,8.756588e-06,1.0790826e-09,2.887e-42,0.0,3.0840602e-13,2.7673037e-30
240000,20,13,0,7.30641e-06,1.8396768e-11,1.3952741e-37,0.0,7.4848106e-17,1.4451184e-25
