mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
850000,13,21,0,1.7342347e-05,1.2630907e-10,1.062226e-28,7.93947e-38,5.500584e-16,1.2284282e-18
850000,31,37,0,1.7095552e-05,1.3785009e-08,2.6936655e-29,1.0069239e-37,7.2288087e-10,3.008501e-16
850000,23,31,0,2.0707961e-05,1.0478159e-07,4.0673683e-35,1e-45,3.465906e-09,1.9524406e-24
850000,37,22,0,1.6405638e-05,1.7074525e-07,2.3094069e-27,1.7320036e-36,7.0657036e-09,4.5386333e-16
850000,14,39,0,1.8207464e-05,1.9542381e-07,1.1359857e-23,3.263587e-30,4.4236947e-09,7.062069e-13
850000,22,15,0,1.5727395e-05,5.890112e-10,1.6664988e-34,3e-45,1.371434e-13,8.597147e-24
850000,37,31,0,1.3138676e-05,3.5349967e-08,3.0446994e-25,1.3402599e-33,1.9415265e-11,1.8686407e-14
850000,39,24,0,1.7459739e-05,1.8698183e-08,3.7307353e-19,3.2640306e-25,1.122608e-11,4.541239e-11
850000,32,34,0,1.751869e-05,1.6488071e-08,4.2725084e-35,6e-45,1.1347335e-11,2.2748646e-22
850000,36,36,0,2.1929522e-05,1.3398221e-08,7.078378e-25,9.993827e-32,8.70783e-12,2.879049e-17
850000,40,26,0,1.81028e-05,3.8854897e-10,1.01105146e-13,1.7651005e-17,3.4461436e-15,2.0804956e-07
850000,23,29,0,2.12028e-05,6.859228e-09,3.23528e-40,0.0,2.3992162e-12,7.469573e-29
850000,14,33,0,1.8768522e-05,3.6660275e-08,5.476238e-29,2.2683325e-37,1.6937633e-10,2.1821974e-21
850000,27,41,0,1.3438225e-05,4.2009784e-08,7.438345e-17,2.1089093e-21,2.12534e-09,2.249092e-08
850000,41,19,0,1.7822449e-05,1.5129105e-10,6.983703e-18,3.5671915e-23,1.0606604e-15,5.548198e-10
850000,19,30,0,1.7828594e-05,7.630836e-09,9.432373e-39,0.0,4.5072336e-12,2.78991e-26
850000,29,20,0,1.5653606e-05,7.6876304e-08,2.108e-42,0.0,8.441295e-10,1.0189639e-32
850000,41,37,0,1.811067e-05,2.1590894e-07,1.7222931e-14,2.841882e-18,8.129892e-09,6.6664074e-10
850000,10,34,0,1.43058205e-05,2.3259445e-07,1.4771336e-17,4.1906795e-22,1.1067671e-08,2.0096492e-11
850000,19,9,0,1.5864203e-05,9.0572044e-10,2.9897497e-16,8.72658e-21,2.5096646e-13,6.550687e-12
850000,39,26,0,1.7695114e-05,5.2940475e-11,1.011468e-15,3.0263915e-20,6.7433906e-18,5.6136176e-09
850000,9,10,0,1.5275726e-05,7.4270425e-09,1.0752376e-15,8.029264e-20,1.2086322e-10,4.2902027e-12
850000,23,9,0,2.0676302e-05,2.5233436e-07,5.0948525e-22,1.0179056e-28,1.1296166e-08,2.1444926e-11
850000,37,12,0,1.5722866e-05,6.624615e-08,3.5259353e-24,9.047645e-32,2.6784146e-09,1.8643043e-15
850000,33,38,0,1.6542035e-05,2.6076983e-09,1.4794906e-22,1.1982962e-28,1.5027211e-12,8.150582e-13
850000,27,36,0,1.2852532e-05,7.1711597e-09,5.5638894e-29,2.2695831e-37,3.213308e-12,1.8714136e-17
850000,38,8,0,1.6961425e-05,5.9181314e-08,2.4615955e-14,4.309889e-18,2.8798386e-09,3.2995988e-09
850000,34,33,0,1.7120377e-05,1.978228e-08,4.011966e-34,2.58e-43,1.2019827e-11,6.601523e-20
850000,24,14,0,1.8467326e-05,2.1622546e-08,8.391677e-35,1e-45,4.55795e-10,2.3169461e-20
850000,32,20,0,1.6631178e-05,3.6550098e-08,1.48982e-40,0.0,1.1410963e-09,1.0102456e-26
850000,16,18,0,2.1897436e-05,6.4255454e-09,2.990451e-34,7e-45,4.2255487e-12,1.7368212e-24
850000,20,13,0,1.7529914e-05,7.438644e-10,4.2209497e-27,1.7990226e-35,1.01464633e-13,7.951612e-20
850000,17,26,0,1.7859988e-05,2.051098e-07,9.532465e-34,2.1e-44,5.8039262e-09,4.1491457e-27
850000,7,16,0,1.663195e-05,2.5966312e-07,1.895445e-16,2.708315e-20,8.939292e-09,1.4543519e-08
850000,31,36,0,1.4624282e-05,2.4479105e-09,6.9037436e-32,4.3203e-41,1.5013794e-12,4.3753623e-18
850000,15,23,0,1.7885885e-05,8.661122e-10,2.5121315e-34,1e-45,5.2543326e-15,3.1688463e-21
850000,16,13,0,1.3553776e-05,2.7962175e-08,4.2105362e-27,1.798227e-35,8.279004e-10,1.838939e-15
850000,32,15,0,1.3973881e-05,1.2947932e-07,4.695119e-32,6.227e-42,6.311806e-09,2.3868842e-24
850000,32,29,0,1.5231309e-05,1.07714776e-07,4.4768482e-33,9.8e-44,4.244984e-09,1.9118663e-24
850000,16,23,0,2.1191292e-05,6.8422925e-09,1.1049728e-36,0.0,1.9495072e-12,3.9293307e-23
850000,35,40,0,1.782288e-05,5.628974e-08,1.4106698e-17,3.8537499e-22,2.7315648e-09,2.0908726e-11
850000,11,11,0,1.715516e-05,1.4532432e-08,9.515715e-19,4.8532715e-24,6.1160893e-10,1.140577e-14
850000,24,13,0,1.798507e-05,2.3421152e-09,2.2887426e-32,1.1805e-41,1.532564e-13,1.8087435e-18
850000,35,37,0,1.8491903e-05,1.0462268e-08,4.0700852e-25,5.4736036e-32,6.9990554e-12,2.2842427e-16
850000,12,26,0,1.7372495e-05,4.028982e-10,4.2227712e-22,6.388101e-29,2.8407541e-15,2.6036843e-17
850000,39,11,0,1.7848837e-05,2.0524948e-09,7.8272095e-19,3.9371208e-24,5.124349e-13,4.4277955e-13
850000,17,28,0,1.7499147e-05,1.888094e-08,9.532465e-34,2.1e-44,1.08455085e-11,9.875059e-27
850000,38,38,0,1.633142e-05,1.5076095e-08,1.9046367e-19,2.2637776e-25,8.983186e-12,2.62633e-13
850000,23,32,0,1.9694904e-05,1.4953554e-07,1.308533e-32,1.635e-42,6.9802004e-09,3.8161933e-22
850000,31,40,0,1.6599337e-05,4.0873616e-10,7.7911265e-22,6.047422e-28,1.3010723e-13,7.270681e-11
850000,8,37,0,1.929415e-05,2.7043728e-07,3.4699197e-18,3.891093e-23,1.1891497e-08,2.1559732e-09
850000,22,37,0,1.3356332e-05,1.07559906e-07,3.6070968e-19,1.8030779e-24,4.6537854e-09,1.0964952e-11
850000,42,16,0,1.2776355e-05,1.267265e-09,3.8861625e-16,1.1638962e-20,7.671529e-13,4.4656608e-07
850000,37,34,0,1.6464935e-05,1.627123e-07,7.549643e-26,1.8311531e-33,3.9802726e-09,4.6077495e-15
850000,14,20,0,1.8173674e-05,2.137429e-09,2.124745e-29,1.5866999e-38,1.5138557e-12,8.86463e-20
850000,31,39,0,1.8100332e-05,1.7275159e-10,2.9310429e-24,3.856386e-31,1.6072547e-15,1.1367489e-12
850000,39,19,0,1.5372623e-05,4.4203667e-09,3.0122117e-22,4.5093895e-29,1.9294744e-12,5.066285e-13
850000,30,23,0,1.8169228e-05,9.776859e-09,1.0978e-41,0.0,4.56625e-12,1.4871826e-29
850000,11,39,0,1.8598388e-05,4.940796e-09,2.0590967e-19,8.981138e-25,1.483102e-12,2.4706094e-13
850000,33,16,0,1.3837488e-05,1.3084912e-07,3.867065e-33,4.9e-43,6.3131465e-09,4.9033004e-22
