mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
260000,341,180,[2.2093378e-09],[1.2687298e-14],[1.1363471e-33],[0.],[9.1369545e-33],[4.25391e-15]
260000,96,202,[2.1064297e-09],[2.405221e-12],[6.4198012e-21],[2.4527096e-34],[9.395483e-23],[2.8455818e-13]
260000,233,207,[1.9387076e-09],[1.02171934e-32],[0.],[0.],[0.],[1.1693285e-21]
260000,200,206,[2.1057691e-09],[3.7334436e-24],[0.],[0.],[0.],[2.0058561e-18]
260000,326,59,[2.1438211e-09],[2.3205754e-10],[1.5141247e-17],[8.094087e-25],[6.496622e-11],[1.3176676e-13]
260000,57,236,[2.0078614e-09],[6.780365e-11],[5.852477e-11],[4.8055684e-13],[1.9128648e-13],[1.6375451e-15]
260000,165,369,[2.2255393e-09],[1.3202743e-12],[1.192505e-39],[0.],[5.5943796e-19],[3.938779e-18]
260000,356,130,[2.6922324e-09],[7.6208345e-11],[9.738263e-12],[5.6760995e-15],[1.755168e-15],[2.1221564e-12]
260000,282,176,[2.3470135e-09],[1.7594628e-21],[0.],[0.],[0.],[5.1217e-41]
260000,439,331,[3.8147965e-09],[3.1407652e-12],[2.6734497e-11],[6.238393e-14],[1.1571731e-15],[1.8628881e-13]
260000,221,275,[2.2673963e-09],[5.22302e-19],[8.1018186e-20],[2.7880508e-29],[5.056952e-36],[8.223014e-20]
260000,239,178,[3.1215939e-09],[3.7967467e-27],[0.],[0.],[0.],[3.049e-41]
260000,156,145,[2.6588352e-09],[8.636257e-13],[1.7542929e-17],[2.7434455e-25],[1.7672664e-25],[1.7443509e-14]
260000,274,270,[2.2142321e-09],[3.2304486e-15],[4.4646344e-33],[0.],[1.8948597e-38],[2.0826558e-21]
260000,201,157,[2.3387674e-09],[1.5858418e-12],[1.6044377e-10],[9.753393e-12],[2.2717874e-12],[6.7004224e-15]
260000,442,317,[2.8221323e-09],[3.227105e-11],[6.704345e-19],[5.366378e-28],[2.4085944e-17],[1.297691e-14]
260000,142,318,[2.5560858e-09],[1.0956055e-15],[4.3373113e-29],[0.],[9.14826e-40],[1.8715341e-15]
260000,323,160,[2.2797035e-09],[1.8198936e-12],[6.1401198e-24],[0.],[1.307834e-22],[1.9523549e-23]
