mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
100000,341,180,[1.7235611e-09],[3.0911332e-27],[0.],[0.],[0.],[0.]
100000,96,202,[1.7132581e-09],[4.6931226e-14],[1.6561118e-25],[6.84222e-40],[1.7642943e-26],[7.2080644e-17]
100000,233,207,[1.6330114e-09],[1.9482e-41],[0.],[0.],[0.],[0.]
100000,200,206,[1.6554795e-09],[1.6187975e-31],[0.],[0.],[0.],[0.]
100000,326,59,[1.677763e-09],[1.6232369e-15],[0.],[0.],[2.006523e-31],[2.1966585e-24]
100000,57,236,[1.6571038e-09],[2.4092544e-11],[2.0088563e-33],[0.],[6.8728026e-16],[6.4975645e-23]
100000,165,369,[1.7025055e-09],[8.666805e-21],[0.],[0.],[0.],[0.]
100000,356,130,[2.1003648e-09],[1.4017007e-13],[1.5569517e-13],[1.4367262e-17],[5.1138797e-20],[9.231651e-16]
100000,282,176,[1.8321825e-09],[1.0043e-40],[0.],[0.],[0.],[0.]
100000,439,331,[2.7775833e-09],[2.4782107e-15],[2.7904702e-13],[1.0024596e-16],[1.1613359e-18],[6.642516e-21]
100000,221,275,[1.7485664e-09],[1.8894e-41],[0.],[0.],[0.],[0.]
100000,239,178,[2.4266804e-09],[1.85186e-40],[0.],[0.],[0.],[0.]
100000,156,145,[2.0126292e-09],[1.2914916e-21],[0.],[0.],[0.],[3.7293277e-28]
100000,274,270,[1.7259564e-09],[3.3676611e-18],[0.],[0.],[1.15e-43],[0.]
100000,201,157,[1.7786135e-09],[3.0999826e-15],[7.352906e-11],[8.8381304e-13],[1.2984066e-13],[1.053978e-38]
100000,442,317,[1.9710018e-09],[6.112042e-12],[8.200982e-25],[4.2985923e-35],[1.5097569e-19],[2.708015e-19]
100000,142,318,[1.8108638e-09],[6.0744486e-22],[6.4e-44],[0.],[0.],[3.22308e-40]
100000,323,160,[1.740423e-09],[1.8082128e-23],[0.],[0.],[0.],[0.]
100000,56,81,[3.1530694e-09],[3.3578917e-10],[2.080173e-23],[1.1899117e-34],[3.8422984e-11],[3.4314756e-12]
100000,272,252,[1.6862901e-09],[5.441264e-23],[0.],[0.],[0.],[0.]
100000,254,109,[2.172901e-09],[5.550594e-19],[0.],[0.],[0.],[6.6779507e-28]
100000,387,144,[1.645072e-09],[1.446698e-30],[0.],[0.],[0.],[1.5742342e-26]
100000,270,314,[1.7197247e-09],[3.1e-44],[0.],[0.],[0.],[1.6078925e-26]
100000,258,361,[2.0529067e-09],[9.482508e-16],[0.],[0.],[2.7655623e-32],[5.4668344e-26]
100000,91,148,[1.7472919e-09],[3.862404e-11],[2.4431042e-17],[1.7826098e-23],[2.5548946e-16],[2.7797104e-16]
100000,190,373,[1.900994e-09],[2.2666623e-12],[0.],[0.],[4.2173335e-21],[0.]
100000,126,228,[1.9035515e-09],[1.7423518e-22],[3.2376003e-27],[2.6658e-41],[0.],[2.574003e-13]
100000,236,392,[1.7218523e-09],[4.9823325e-17],[0.],[0.],[2.963135e-37],[3.42279e-38]
100000,76,141,[2.075666e-09],[5.671399e-20],[5.87131e-24],[1.1710535e-35],[4.2e-44],[1.876849e-21]
100000,362,154,[1.8862916e-09],[3.6382376e-19],[3.042e-42],[0.],[6.9e-44],[4.9993223e-29]
100000,198,286,[1.6806068e-09],[4.2685065e-34],[0.],[0.],[0.],[0.]
100000,278,67,[1.7385348e-09],[1.6184055e-12],[2.7398722e-21],[1.7590201e-31],[2.1330013e-21],[4.298878e-33]
100000,402,303,[1.6961591e-09],[4.779462e-14],[1.72e-41],[0.],[1.04075174e-26],[2.4262007e-21]
100000,325,377,[1.7213666e-09],[2.8934616e-20],[0.],[0.],[0.],[2.0713295e-15]
100000,156,224,[1.700655e-09],[4.3149804e-24],[0.],[0.],[0.],[1.1123997e-24]
100000,212,217,[2.339036e-09],[6.61e-43],[0.],[0.],[0.],[0.]
