mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
890000,341,180,[3.6059435e-09],[2.0387489e-11],[7.091616e-21],[1.166398e-37],[2.81261e-15],[1.1169843e-10]
890000,96,202,[3.1941747e-09],[6.8181463e-12],[1.6920378e-14],[1.1282858e-22],[1.2740312e-18],[7.9158714e-11]
890000,233,207,[3.0133025e-09],[2.004255e-12],[1.9673538e-17],[3.459297e-28],[9.9841455e-24],[9.6555236e-11]
890000,200,206,[3.786705e-09],[2.5106233e-13],[6.046652e-36],[0.],[3.6249359e-31],[1.9462498e-12]
890000,326,59,[3.4017897e-09],[4.5074913e-11],[1.1495694e-13],[2.834763e-19],[3.2737718e-10],[2.0358526e-10]
890000,57,236,[2.9487026e-09],[3.9612185e-11],[3.325583e-11],[5.8007488e-12],[8.2414995e-12],[6.661143e-11]
890000,165,369,[3.5670218e-09],[1.3825091e-11],[1.688155e-11],[1.3549581e-13],[2.1605928e-13],[4.2890868e-11]
890000,356,130,[4.2732156e-09],[4.0226884e-11],[1.800226e-11],[4.5996806e-13],[6.0602977e-13],[7.5784254e-11]
890000,282,176,[3.890389e-09],[3.2277226e-11],[6.0908576e-18],[2.733521e-28],[1.6214433e-12],[2.2754507e-11]
890000,439,331,[5.9418e-09],[2.9393637e-11],[3.548349e-11],[1.927982e-12],[1.9008952e-13],[9.994413e-11]
890000,221,275,[3.7162542e-09],[3.8736148e-13],[8.445574e-14],[1.5506342e-20],[1.856561e-26],[3.8748574e-11]
890000,239,178,[4.6405084e-09],[2.3715556e-12],[2.7468e-41],[0.],[2.1870971e-25],[7.42757e-12]
890000,156,145,[4.3309116e-09],[1.6881272e-11],[4.511178e-13],[4.9718647e-19],[5.6246376e-16],[1.4334292e-11]
890000,274,270,[3.6331846e-09],[3.2057423e-12],[1.1225618e-19],[4.9208962e-34],[7.9757353e-25],[1.0107289e-10]
890000,201,157,[4.2059423e-09],[4.716217e-12],[3.6442474e-11],[1.7894247e-11],[1.8920185e-11],[3.9880148e-11]
890000,442,317,[4.7388227e-09],[2.630944e-11],[2.402279e-14],[3.0004012e-21],[8.827297e-15],[6.418454e-11]
890000,142,318,[4.545182e-09],[1.24770255e-11],[8.739882e-20],[5.0859306e-34],[5.7395063e-15],[4.9766448e-11]
890000,323,160,[3.7811447e-09],[1.6755288e-11],[8.40741e-14],[1.0482797e-20],[5.0460148e-17],[2.4802613e-11]
890000,56,81,[5.9592904e-09],[5.1741552e-11],[4.576475e-12],[3.068977e-15],[3.467192e-10],[1.9301521e-10]
890000,272,252,[3.5378573e-09],[1.12967535e-11],[3.147081e-19],[9.017671e-33],[1.3402756e-19],[3.1017397e-11]
890000,254,109,[3.852781e-09],[6.2654517e-12],[1.6100616e-11],[6.678742e-14],[4.8244e-16],[5.729835e-11]
890000,387,144,[3.1900098e-09],[1.6113701e-12],[5.0664624e-12],[2.9384922e-15],[5.844759e-18],[2.3879299e-10]
890000,270,314,[3.416047e-09],[8.372532e-15],[5.230433e-27],[0.],[0.],[9.0852824e-13]
890000,258,361,[4.6810333e-09],[1.96364e-11],[2.8460793e-19],[5.215116e-33],[5.3030427e-17],[1.5633416e-11]
890000,91,148,[3.574746e-09],[1.833894e-11],[1.2889127e-12],[8.3825325e-17],[8.2087993e-13],[2.0905327e-10]
890000,190,373,[4.2409667e-09],[8.797494e-12],[9.499234e-16],[1.3949919e-25],[1.259337e-15],[2.6702346e-10]
890000,126,228,[4.834428e-09],[1.4421269e-11],[1.8383995e-14],[2.711547e-22],[1.116804e-15],[1.8920388e-11]
890000,236,392,[4.2686064e-09],[1.5724476e-11],[6.596045e-13],[5.052375e-18],[6.788056e-20],[2.3167053e-11]
890000,76,141,[4.3710306e-09],[8.710328e-12],[1.8599448e-14],[2.0649072e-22],[7.2645906e-17],[1.2341403e-10]
890000,362,154,[4.0229255e-09],[4.4266786e-12],[8.421521e-18],[3.193821e-27],[4.7001047e-24],[1.0344968e-10]
890000,198,286,[3.4197432e-09],[3.898395e-12],[2.9665652e-31],[0.],[5.6593824e-26],[5.3672868e-11]
890000,278,67,[3.2814969e-09],[8.585145e-12],[3.9811585e-14],[3.065089e-21],[1.189154e-15],[6.4460985e-11]
890000,402,303,[3.460393e-09],[5.37427e-11],[4.4312835e-12],[1.9142354e-15],[3.7127978e-13],[1.6683724e-10]
890000,325,377,[3.4797025e-09],[4.8324396e-12],[1.968177e-18],[7.5158123e-32],[1.1534363e-24],[8.060423e-11]
890000,156,224,[3.4708652e-09],[1.25359115e-11],[1.5842723e-16],[3.8543814e-28],[1.02950535e-17],[2.9899274e-11]
890000,212,217,[5.093552e-09],[2.0363828e-12],[1.3855974e-24],[6.21e-43],[1.8003358e-25],[2.7175123e-11]
890000,207,105,[2.849317e-09],[1.473784e-11],[6.0841394e-14],[1.1865272e-20],[3.9316312e-13],[5.6799385e-11]
890000,273,118,[2.6225586e-09],[1.2701245e-11],[2.4207216e-21],[2.850444e-39],[7.040452e-19],[1.0648272e-10]
890000,64,211,[4.7887703e-09],[9.627508e-12],[5.560291e-17],[3.1165824e-27],[3.0981254e-18],[6.894881e-11]
890000,79,76,[3.2837897e-09],[2.7342297e-11],[2.8392774e-10],[5.2574122e-11],[3.7545737e-11],[1.9902288e-10]
890000,403,106,[5.5471623e-09],[2.2533997e-11],[1.7814859e-12],[4.1259924e-17],[4.3895375e-13],[1.6646848e-10]
890000,406,371,[3.5085832e-09],[1.1949942e-11],[1.5501017e-11],[1.4964129e-13],[2.9285309e-15],[1.2957012e-10]
890000,405,360,[3.4434653e-09],[1.1848717e-11],[2.8029268e-16],[7.374547e-27],[1.9828582e-15],[1.00033704e-10]
890000,301,146,[4.118992e-09],[1.3435597e-11],[5.0159607e-14],[2.1558611e-20],[2.2450514e-19],[1.650554e-11]
890000,324,71,[3.8536805e-09],[1.11318645e-11],[3.2272262e-13],[4.112649e-18],[2.0751053e-16],[7.290659e-11]
890000,55,305,[3.0209153e-09],[1.3405651e-11],[3.4345402e-13],[1.8855944e-18],[4.4687967e-19],[2.1156707e-10]
890000,126,331,[4.7023865e-09],[7.964626e-12],[7.058806e-16],[2.8614422e-26],[2.2966858e-21],[9.649492e-11]
890000,105,160,[2.62132e-09],[9.802002e-12],[9.083031e-16],[1.339559e-25],[5.7059866e-14],[3.412389e-11]
890000,304,84,[4.432057e-09],[1.4136433e-11],[1.3462435e-12],[6.640075e-17],[2.1982847e-15],[1.3141367e-10]
890000,367,423,[3.2770262e-09],[3.246819e-11],[4.713816e-13],[2.4918451e-19],[4.492775e-16],[1.4621337e-10]
890000,115,357,[3.1533067e-09],[1.5091086e-11],[6.485609e-11],[1.1993759e-11],[9.317952e-12],[1.7328608e-10]
890000,88,319,[3.5020444e-09],[1.620527e-11],[4.784466e-13],[8.1416885e-19],[2.3743909e-14],[9.6688345e-11]
890000,138,308,[4.26063e-09],[1.0428578e-11],[4.4395514e-14],[2.6974709e-20],[1.4956375e-21],[3.786082e-11]
890000,251,75,[3.761494e-09],[1.542564e-11],[6.4217734e-16],[7.420759e-26],[1.5922585e-15],[7.1270434e-11]
