mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
190000,341,180,[2.0143256e-09],[6.231083e-17],[3.18e-43],[0.],[1.3915951e-36],[1.056741e-29]
190000,96,202,[1.9578745e-09],[1.0267317e-12],[1.8384449e-22],[2.7576277e-36],[6.660904e-24],[3.3887725e-14]
190000,233,207,[1.8162883e-09],[1.2240654e-35],[0.],[0.],[0.],[3.6337354e-25]
190000,200,206,[1.9112718e-09],[1.6833509e-26],[0.],[0.],[0.],[1.9537142e-21]
190000,326,59,[1.95273e-09],[5.385732e-12],[2.5848476e-19],[7.436103e-27],[1.8263855e-19],[2.2608477e-19]
190000,57,236,[1.8719661e-09],[7.800015e-11],[2.911169e-11],[1.12592254e-13],[4.9705835e-14],[5.772286e-18]
190000,165,369,[2.0144606e-09],[9.755233e-18],[2.84e-43],[0.],[0.],[3.070886e-20]
190000,356,130,[2.462309e-09],[4.0321788e-11],[3.965313e-12],[1.0967844e-15],[1.6956885e-16],[1.8732571e-13]
190000,282,176,[2.1433755e-09],[1.00662226e-26],[0.],[0.],[0.],[0.]
190000,439,331,[3.418396e-09],[6.6080767e-13],[1.25409474e-11],[1.3850418e-14],[2.0965753e-16],[2.6647733e-17]
190000,221,275,[2.0583655e-09],[1.6371268e-24],[3.410074e-24],[0.],[0.],[3.964881e-34]
190000,239,178,[2.869165e-09],[1.7301007e-34],[0.],[0.],[0.],[0.]
190000,156,145,[2.4076316e-09],[9.555022e-14],[3.3451523e-19],[2.5766435e-27],[1.9014955e-27],[5.3422752e-20]
190000,274,270,[2.0201851e-09],[4.139902e-16],[6.936e-42],[0.],[3.21469e-40],[0.]
190000,201,157,[2.1104316e-09],[4.535965e-13],[1.6881975e-10],[5.5760652e-12],[1.0658784e-12],[2.3185126e-31]
190000,442,317,[2.487031e-09],[2.4015073e-11],[1.7218685e-20],[6.7621815e-30],[4.8166293e-18],[8.1367907e-16]
190000,142,318,[2.2502953e-09],[2.954733e-17],[3.5139073e-32],[0.],[8.5e-44],[2.362536e-17]
190000,323,160,[2.0637911e-09],[9.126071e-15],[0.],[0.],[0.],[3.292713e-29]
190000,56,81,[3.7855736e-09],[1.8283619e-10],[2.0782512e-15],[9.133554e-21],[1.1274773e-10],[1.2600759e-11]
190000,272,252,[1.958333e-09],[6.6647284e-16],[1.4347975e-31],[0.],[2.5396044e-37],[0.]
190000,254,109,[2.5213198e-09],[5.752726e-14],[6.030491e-14],[1.3748071e-18],[1.4958015e-21],[4.0111898e-22]
190000,387,144,[1.8642445e-09],[6.3470846e-17],[1.1133012e-15],[3.987378e-21],[1.2124738e-24],[5.933939e-12]
190000,270,314,[2.006787e-09],[4.3896234e-25],[0.],[0.],[0.],[8.6286596e-20]
190000,258,361,[2.4881188e-09],[3.995894e-13],[0.],[0.],[1.1425924e-27],[1.8488663e-18]
190000,91,148,[2.0460187e-09],[5.2342103e-11],[1.883991e-15],[3.1091984e-21],[3.384076e-15],[1.07139776e-10]
190000,190,373,[2.3431883e-09],[8.668781e-12],[2.2754289e-24],[2.4405173e-37],[2.234494e-19],[1.1985143e-12]
190000,126,228,[2.4106934e-09],[3.8817394e-18],[2.871434e-23],[1.2389508e-36],[0.],[6.7593513e-12]
190000,236,392,[2.0794007e-09],[6.407398e-14],[1.438843e-39],[0.],[1.9377257e-31],[4.8218004e-18]
190000,76,141,[2.553652e-09],[1.3205083e-12],[6.1829776e-21],[4.3867348e-32],[6.612909e-23],[7.358942e-13]
190000,362,154,[2.3033706e-09],[8.151753e-16],[2.8464227e-36],[0.],[2.53491e-35],[2.4934719e-15]
190000,198,286,[1.940308e-09],[6.852683e-23],[0.],[0.],[0.],[0.]
190000,278,67,[2.0116082e-09],[8.102898e-12],[8.06279e-19],[1.5604542e-28],[1.6143742e-19],[1.5252858e-17]
190000,402,303,[1.975335e-09],[5.4286354e-12],[5.2699197e-36],[0.],[1.2508172e-18],[3.4914682e-12]
190000,325,377,[2.0271076e-09],[2.0326358e-16],[1.0139298e-34],[0.],[7.982041e-39],[1.7761609e-12]
190000,156,224,[1.9664945e-09],[4.6510156e-16],[4.3359475e-26],[4.0604e-41],[5.5398037e-38],[1.21587165e-20]
190000,212,217,[2.8821592e-09],[6.632921e-36],[0.],[0.],[0.],[4.644185e-14]
190000,207,105,[1.8447227e-09],[3.0053304e-11],[5.1746145e-21],[1.2975917e-30],[1.7033899e-16],[1.6285133e-15]
190000,273,118,[1.8046208e-09],[1.2692526e-13],[2.4905183e-37],[0.],[4.6054695e-26],[5.6805255e-11]
190000,64,211,[2.5571392e-09],[2.2962587e-14],[2.3771703e-28],[3.4e-44],[1.5804137e-27],[7.9900836e-17]
190000,79,76,[1.8284186e-09],[7.64607e-12],[3.48018e-40],[0.],[9.398196e-20],[2.0700475e-12]
190000,403,106,[2.8546534e-09],[1.9242153e-12],[1.6829163e-17],[5.997369e-25],[8.391447e-19],[6.834998e-21]
190000,406,371,[1.9018689e-09],[7.027083e-13],[3.4860125e-27],[4.5e-44],[2.1729652e-25],[3.3080554e-23]
190000,405,360,[1.905311e-09],[1.7119084e-12],[1.3535734e-25],[1.50097e-40],[1.3226297e-21],[4.1315833e-20]
190000,301,146,[2.1559523e-09],[5.3613955e-13],[0.],[0.],[4.2091784e-26],[8.979769e-28]
190000,324,71,[2.1415512e-09],[8.411126e-20],[2.8881678e-34],[0.],[0.],[1.6449488e-14]
190000,55,305,[1.9417807e-09],[9.188483e-15],[1.5202685e-16],[3.651252e-24],[2.3697174e-28],[4.3210553e-11]
190000,126,331,[2.4704312e-09],[2.7004982e-15],[2.7262818e-25],[4.856214e-39],[1.0941771e-33],[1.2808435e-16]
190000,105,160,[1.7972458e-09],[2.6181616e-11],[9.643631e-23],[2.211757e-35],[4.406258e-17],[2.2052614e-18]
190000,304,84,[2.5093325e-09],[9.51238e-12],[5.537544e-20],[0.],[5.51713e-20],[1.8458674e-20]
190000,367,423,[1.9709645e-09],[1.240101e-11],[8.6929585e-18],[6.2055e-27],[3.1757249e-21],[7.464428e-14]
190000,115,357,[1.912543e-09],[7.3198836e-13],[8.520037e-11],[1.9084049e-12],[3.3342648e-13],[2.1866768e-12]
190000,88,319,[2.042493e-09],[1.5543091e-11],[1.5671405e-18],[2.8255834e-27],[6.4990216e-18],[2.1554866e-16]
190000,138,308,[2.1512825e-09],[1.2447718e-15],[1.1375468e-26],[2.13e-43],[3.097877e-35],[2.2895266e-26]
190000,251,75,[2.2628668e-09],[2.9350853e-12],[1.5660178e-27],[1.7e-44],[2.451687e-21],[4.8694342e-20]
190000,362,212,[1.9892994e-09],[1.0224108e-11],[1.038721e-39],[0.],[1.2336262e-18],[1.1399448e-32]
190000,331,358,[2.2004996e-09],[1.2772776e-13],[1.2098484e-24],[3.3539633e-38],[1.2914719e-29],[1.2275868e-23]
190000,68,424,[1.8709714e-09],[1.5288127e-13],[6.0723737e-19],[3.6467268e-27],[7.9839855e-30],[2.562955e-11]
190000,313,238,[2.107827e-09],[2.4404683e-11],[0.],[0.],[5.6095366e-17],[0.]
190000,415,251,[2.0138102e-09],[6.550747e-17],[2.2286174e-31],[0.],[1.e-44],[2.7530278e-26]
190000,416,369,[2.0058857e-09],[2.2616327e-13],[6.9067353e-23],[2.5469066e-34],[1.5300926e-26],[3.7452853e-16]
190000,218,166,[2.5936806e-09],[1.302595e-16],[1.107529e-31],[0.],[3.2568e-41],[1.9715986e-38]
190000,167,149,[2.3204276e-09],[2.0416435e-13],[5.5233252e-30],[0.],[9.108675e-27],[2.7494605e-16]
190000,300,265,[2.06004e-09],[3.8306565e-15],[0.],[0.],[1.9162818e-34],[7.43767e-17]
190000,351,402,[1.8037328e-09],[9.832455e-13],[1.6850647e-28],[1.e-45],[1.2912327e-21],[1.364484e-11]
190000,296,117,[2.1044555e-09],[5.3286867e-12],[3.0352643e-37],[0.],[1.8263855e-19],[2.0703971e-16]
190000,161,138,[2.308058e-09],[2.797541e-12],[3.018986e-14],[1.8175172e-19],[1.1634556e-22],[1.3488217e-14]
