time,xCOM,yCOM,il8
17,19,36,5.1565535e-06
17,33,26,4.7471103e-06
17,35,22,5.234243e-06
17,8,9,5.608292e-06
17,21,26,5.1379757e-06
17,30,38,4.806172e-06
17,30,42,5.216885e-06
17,36,12,5.1096144e-06
17,12,16,5.6802273e-06
17,24,29,5.929884e-06
17,40,40,5.109039e-06
17,25,29,5.6355675e-06
17,9,35,5.2403598e-06
17,24,26,4.6699292e-06
17,22,32,5.2325595e-06
17,25,16,5.2547757e-06
17,37,39,5.774008e-06
17,31,8,5.6389017e-06
17,32,31,4.844215e-06
17,11,37,5.7270277e-06
17,30,36,5.2082582e-06
17,37,32,5.748679e-06
17,31,23,5.142991e-06
17,29,20,5.1339716e-06
17,40,7,5.085803e-06
17,19,37,5.584199e-06
17,37,14,5.6479157e-06
17,32,16,6.0615166e-06
17,39,34,6.2048557e-06
17,26,40,5.163349e-06
17,16,40,5.311903e-06
17,34,38,5.645498e-06
17,32,15,5.291327e-06
17,26,10,5.2062555e-06
17,36,27,5.675948e-06
17,18,16,5.323203e-06
17,23,12,6.630199e-06
17,38,31,5.6803424e-06
17,42,19,5.9793388e-06
17,9,41,5.0847875e-06
17,22,35,5.2201467e-06
17,42,36,5.1570228e-06
17,34,27,5.256653e-06
17,15,14,5.5868877e-06
17,40,10,5.680831e-06
17,36,25,5.267041e-06
17,15,18,5.162582e-06
17,30,15,4.7456065e-06
17,24,39,5.171398e-06
17,11,13,5.0959898e-06
17,37,15,5.7075617e-06
17,18,21,5.692858e-06
17,23,7,5.1573966e-06
17,14,39,5.2039945e-06
17,23,25,4.6705377e-06
17,14,37,5.2431515e-06
17,11,18,5.636349e-06
17,33,32,4.8208885e-06
17,13,32,6.122052e-06
17,24,28,5.1623824e-06
17,15,25,5.2421856e-06
17,18,17,6.5152717e-06
17,42,42,5.014577e-06
17,34,8,6.08939e-06
17,23,31,5.756548e-06
17,14,13,5.6253803e-06
17,11,34,4.7430976e-06
17,21,13,5.7057346e-06
17,15,7,5.1576862e-06
17,23,30,6.0085213e-06
17,28,10,6.177893e-06
17,31,11,5.2242494e-06
17,39,23,5.573765e-06
17,31,24,5.1255756e-06
17,15,35,5.2402725e-06
17,22,7,5.9743074e-06
17,8,35,5.6478325e-06
17,36,23,5.6701924e-06
17,24,36,5.0875947e-06
17,42,23,4.6406194e-06
17,8,34,5.634459e-06
17,26,37,5.17091e-06
17,12,25,5.2440528e-06
17,17,24,5.5124156e-06
17,23,23,5.0880767e-06
17,36,28,5.2103273e-06
17,36,35,5.317879e-06
17,19,7,4.679273e-06
17,32,35,6.162902e-06
17,21,39,5.7767998e-06
17,22,38,5.7823377e-06
17,33,19,5.32763e-06
17,35,26,5.294525e-06
17,8,37,5.6730046e-06
17,37,33,6.60791e-06
17,28,8,5.6739827e-06
17,13,23,5.56038e-07
17,42,37,5.5320093e-06
17,12,28,5.7513225e-06
17,11,38,5.989819e-06
17,32,40,5.320724e-06
17,11,30,6.0726097e-06
17,11,39,5.1519696e-06
17,26,42,5.0479425e-06
17,32,17,6.090741e-06
17,15,40,5.8989426e-06
17,7,24,4.6460905e-06
17,7,11,5.1859497e-06
17,37,36,6.1716387e-06
17,14,30,4.7255976e-06
17,12,30,5.711765e-06
17,12,36,5.2001983e-06
17,27,12,5.596054e-06
17,23,11,6.11663e-06
17,20,9,4.7256226e-06
17,37,29,5.6715203e-06
17,32,36,6.1744663e-06
17,27,16,4.881258e-06
17,15,12,5.6492786e-06
17,11,10,5.52759e-06
17,21,41,5.5754185e-06
17,35,11,9.857911e-07
17,22,22,1.0965115e-06
17,26,13,1.2068831e-06
17,34,30,6.0181554e-07
17,9,3,0.0
17,43,49,0.0
17,46,40,2.4776523e-11
17,25,42,4.8611196e-07
17,2,17,6.2239943e-13
17,2,49,0.0
17,29,38,5.1547664e-07
17,11,26,1.4166109e-06
17,35,30,4.8993275e-07
17,18,15,1.4399016e-06
17,18,37,7.3350583e-07
17,9,43,4.5747097e-08
17,14,38,1.4944453e-06
17,28,40,6.618366e-07
17,23,26,9.4012034e-07
17,28,27,1.6880409e-06
17,11,19,1.0310947e-06
17,37,13,1.1399082e-06
17,25,11,7.4044016e-07
17,17,36,1.1354492e-06
17,49,9,0.0
17,25,32,5.378325e-07
17,21,40,1.5897101e-06
17,1,0,0.0
17,32,21,1.5288601e-06
17,8,8,1.5022342e-06
17,44,31,3.891238e-08
17,23,17,1.1060055e-06
17,19,25,6.301675e-07
17,33,20,1.9664449e-06
17,41,15,1.7906717e-06
17,19,28,1.8373627e-06
17,37,47,4.8661357e-12
17,1,5,0.0
17,17,29,1.0265632e-06
17,28,12,2.1180554e-06
17,4,35,9.691234e-10
17,30,16,1.0138341e-06
17,39,26,1.4637767e-06
17,47,29,0.0
17,37,19,6.205842e-07
17,25,23,1.0389991e-06
17,42,17,1.477898e-06
17,46,36,9.077483e-11
17,27,17,1.9729257e-06
17,24,14,1.4379942e-06
17,24,35,7.085708e-07
17,6,26,7.1083186e-08
17,46,20,1.2018862e-10
17,35,45,1.7433138e-10
17,10,1,0.0
17,4,24,2.0298498e-09
17,16,2,0.0
17,27,45,0.0
17,2,8,0.0
17,4,31,4.4773754e-10
17,46,45,0.0
17,9,5,3.4954162e-08
17,19,5,3.406013e-08
17,30,45,2.1643725e-09
17,39,47,0.0
17,0,13,0.0
17,46,2,0.0
17,45,5,0.0
17,31,32,3.1718062e-06
17,27,11,3.6223732e-06
17,40,17,5.6695256e-07
17,27,37,1.1090426e-06
17,44,30,3.924479e-08
17,47,22,0.0
17,44,23,3.3672315e-08
17,30,3,1.308191e-10
17,44,36,3.9560685e-08
17,10,26,2.6747205e-06
17,23,35,1.3343673e-06
17,27,23,1.5089865e-06
17,8,33,1.4826185e-06
17,20,17,1.5354842e-06
17,4,44,0.0
17,18,36,8.986459e-07
17,11,14,3.5105638e-06
17,30,37,1.3062047e-06
17,12,34,1.5189976e-06
17,17,40,1.7699355e-06
17,24,22,6.957679e-07
17,43,6,7.1303425e-08
17,10,34,6.9819527e-07
17,24,30,3.2035111e-06
17,36,10,1.1262332e-06
17,20,20,1.666483e-06
17,42,48,0.0
17,0,35,3.1348444e-15
17,16,17,6.726849e-07
17,38,18,6.501597e-07
17,11,12,9.878862e-07
17,3,40,6.2053396e-12
17,21,32,1.0787917e-06
17,5,26,6.4129315e-09
17,40,12,1.1107837e-06
17,33,33,1.5272922e-06
17,33,12,1.4833539e-06
17,25,20,1.0853739e-06
17,1,17,0.0
17,16,30,9.285877e-07
17,17,37,1.1809244e-06
17,15,0,0.0
17,40,11,1.1832315e-06
17,0,4,0.0
17,25,28,1.0770036e-06
17,13,17,7.2470726e-07
17,37,3,0.0
17,32,32,1.8089142e-06
17,34,35,1.2108574e-06
17,39,15,4.4378535e-07
17,18,10,9.481488e-07
17,3,12,0.0
17,24,25,8.960171e-07
17,21,12,1.4743184e-06
17,21,30,1.5129151e-06
17,35,0,0.0
17,7,10,1.4774329e-06
17,33,23,1.0471151e-06
17,10,29,1.6650844e-06
17,41,30,1.448644e-06
17,0,29,0.0
17,30,47,0.0
17,24,27,9.434903e-07
17,17,28,1.0379233e-06
17,37,11,3.015897e-07
17,23,20,1.491962e-06
17,39,9,1.5783801e-06
17,20,32,1.0371144e-06
17,13,19,1.5900349e-07
17,46,22,0.0
17,20,8,1.0925631e-06
17,33,38,1.5066274e-06
17,34,13,6.702151e-07
17,34,12,6.686829e-07
17,4,44,0.0
17,17,32,6.534953e-07
17,45,41,2.2149007e-09
17,8,36,1.6177107e-06
17,17,13,1.0754059e-06
17,25,19,1.1485228e-06
17,28,47,0.0
17,36,37,1.2273132e-06
17,48,5,0.0
17,32,48,0.0
17,22,15,1.4839436e-06
17,35,12,6.625144e-07
17,41,18,1.4873788e-06
17,36,41,1.5114811e-06
17,41,11,1.1411998e-06
17,20,11,5.938689e-07
17,10,24,1.0612883e-06
17,40,37,1.1292506e-06
17,34,33,6.697881e-07
17,36,29,1.0510332e-06
17,35,47,2.9386725e-13
17,6,47,0.0
17,47,18,0.0
17,39,32,1.1553326e-06
17,3,7,0.0
17,39,16,5.57256e-07
17,25,27,1.8951408e-07
17,25,39,1.1048486e-06
17,28,32,2.030818e-06
17,13,18,9.947966e-07
17,34,25,7.1966343e-07
17,34,22,1.5178794e-06
17,20,37,1.5887127e-06
17,29,31,1.1247714e-06
17,24,21,1.4552586e-06
17,12,26,1.21651e-06
17,35,5,8.501124e-09
17,14,11,1.6283644e-06
17,30,24,1.0500456e-06
17,24,31,1.3666963e-06
17,37,18,1.0523628e-06
17,15,17,6.5884166e-07
17,40,27,1.3676217e-06
17,42,3,0.0
17,21,25,1.0298085e-06
17,10,23,5.960191e-07
17,27,3,0.0
17,27,30,5.7427374e-06
17,34,11,5.1063903e-06
17,37,21,5.099544e-06
17,17,42,5.0645754e-06
17,36,16,5.80508e-06
17,18,40,4.753045e-06
17,21,11,4.733505e-06
17,33,24,5.123865e-06
17,22,16,5.193301e-06
17,22,18,5.609581e-06
17,30,12,5.710262e-06
17,22,41,5.5715554e-06
17,29,22,5.2067126e-06
17,19,42,4.650354e-06
17,25,34,4.720426e-06
17,37,9,5.642868e-06
17,31,41,5.7874977e-06
17,38,29,6.0269713e-06
17,8,21,5.601087e-06
17,17,26,5.1105253e-06
17,9,7,5.0256644e-06
17,10,37,6.4689075e-06
17,13,16,5.5328856e-06
17,10,17,5.671297e-06
17,38,9,5.6140293e-06
17,41,38,5.1067054e-06
17,33,34,5.682845e-06
17,8,30,5.159099e-06
17,14,33,6.0581783e-06
17,33,9,5.18085e-06
17,16,36,5.7146985e-06
17,31,28,5.6770386e-06
17,42,25,4.6191044e-06
17,7,27,4.57708e-06
17,13,42,4.58416e-06
17,42,15,5.184252e-06
17,7,22,5.1570973e-06
17,12,10,5.72982e-06
17,27,8,5.622715e-06
17,31,16,5.6910003e-06
17,16,24,5.1943816e-06
17,23,39,6.081548e-06
17,13,26,5.71931e-06
17,27,7,5.12818e-06
17,7,38,5.1181096e-06
17,20,22,6.1530454e-06
17,21,31,5.2315586e-06
17,10,19,5.1243073e-06
17,19,10,4.6802206e-06
17,37,35,6.615512e-06
17,19,29,4.7818144e-06
17,39,25,5.2633854e-06
17,36,24,5.565085e-06
17,33,11,5.1926554e-06
17,36,8,5.6415456e-06
17,20,25,5.1044985e-06
17,22,29,5.6943577e-06
17,25,18,5.7059265e-06
17,36,18,5.225271e-06
17,27,13,6.0294233e-06
17,16,29,4.6521473e-06
17,41,17,5.196605e-06
17,28,26,5.624185e-06
17,32,42,4.7165345e-06
17,20,19,5.6682825e-06
17,18,18,6.2857084e-06
17,22,13,6.564711e-06
17,24,20,4.797228e-06
17,10,32,4.798742e-06
17,24,32,4.7210615e-06
17,30,28,6.157704e-06
17,7,19,5.5305304e-06
17,19,21,6.164735e-06
17,31,40,6.452414e-06
17,11,28,6.540871e-06
17,18,8,4.691648e-06
17,13,24,5.168482e-06
17,12,22,4.5861743e-06
17,28,24,5.5569576e-06
17,18,14,5.565096e-06
17,7,8,5.123664e-06
17,40,9,5.6152435e-06
17,17,12,5.159564e-06
17,29,13,5.626062e-06
17,9,37,5.7111224e-06
17,39,36,6.1437604e-06
17,26,35,5.267369e-06
17,27,14,5.2574796e-06
17,23,21,5.232979e-06
17,33,21,5.6719573e-06
17,36,39,6.0364955e-06
17,33,30,5.2195614e-06
17,8,10,5.228392e-06
17,28,36,5.168074e-06
17,37,37,5.3518766e-06
17,17,30,4.6501523e-06
17,32,38,4.913343e-06
17,42,11,5.098434e-06
17,26,17,5.824292e-06
17,29,41,5.1929646e-06
17,25,21,5.167064e-06
17,21,27,5.603871e-06
17,21,28,6.02696e-06
17,20,16,4.82513e-06
17,36,9,6.0841444e-06
17,22,30,6.1707165e-06
17,21,22,5.677337e-06
17,11,9,5.194121e-06
17,16,12,5.5555774e-06
17,7,37,5.948018e-06
17,19,18,6.549135e-06
17,7,42,5.0829094e-06
17,33,35,6.1297874e-06
17,7,14,5.0432927e-06
17,37,41,5.6159183e-06
17,39,11,5.6752497e-06
17,10,15,5.6340227e-06
17,8,32,5.252517e-06
17,20,39,5.5977175e-06
17,33,22,5.1799466e-06
17,35,38,5.6567164e-06
17,14,26,6.0890306e-06
17,34,20,5.230101e-06
17,31,17,5.6135063e-06
17,35,8,6.1127553e-06
17,13,11,5.2736655e-06
17,27,36,5.6425692e-06
17,38,23,5.2084356e-06
17,42,31,5.094704e-06
17,31,29,5.6237495e-06
17,42,20,5.5588034e-06
17,24,12,6.160032e-06
17,35,33,5.1160177e-06
17,34,41,5.043046e-06
17,15,22,5.191887e-06
17,38,36,6.2625795e-06
17,42,41,5.0191884e-06
17,16,33,5.5477644e-06
17,14,21,4.7459484e-06
17,35,10,5.206401e-06
17,15,26,5.614896e-06
17,7,32,5.0708495e-06
17,38,39,6.074045e-06
17,27,24,5.6313434e-06
17,38,34,6.714985e-06
17,41,27,4.73755e-06
17,42,18,5.221932e-06
17,29,12,6.1292253e-06
17,9,24,5.096401e-06
17,28,13,5.710295e-06
17,40,24,5.1992574e-06
17,38,10,5.675526e-06
17,26,38,5.579119e-06
17,40,35,5.666636e-06
17,35,27,5.9952936e-06
17,7,9,5.565025e-06
17,21,21,6.4982214e-06
17,11,29,5.7836824e-06
17,29,29,5.7901084e-06
17,29,28,6.6049593e-06
17,16,7,5.505827e-06
17,27,21,5.1472416e-06
17,25,8,5.514854e-06
17,27,33,6.0642246e-06
17,15,38,5.77887e-06
17,19,14,5.174493e-06
17,29,9,5.274602e-06
17,41,32,5.102427e-06
17,33,13,5.1439674e-06
17,28,9,6.099915e-06
17,28,29,6.631334e-06
17,32,12,5.2629584e-06
17,11,41,4.6427444e-06
17,20,13,5.177256e-06
17,34,16,5.216725e-06
17,21,36,5.619357e-06
17,33,8,5.6731105e-06
17,34,24,5.0873236e-06
17,41,12,5.166103e-06
17,38,33,6.6662105e-06
17,42,10,5.126877e-06
17,8,20,5.570911e-06
17,32,34,6.127606e-06
17,17,33,5.542826e-06
17,22,36,6.0526145e-06
17,37,17,5.2904848e-06
17,23,13,6.534632e-06
17,25,7,5.1199327e-06
17,14,32,5.701565e-06
17,14,27,5.675259e-06
17,15,15,5.194391e-06
17,37,22,5.634214e-06
17,38,26,5.6105328e-06
17,31,21,5.2352975e-06
17,27,32,5.2684604e-06
17,31,39,5.3785866e-06
17,19,38,5.6178724e-06
17,18,33,5.1855295e-06
17,10,27,5.932632e-06
17,12,33,5.2727873e-06
17,41,14,5.2054875e-06
17,10,12,4.71563e-06
17,35,14,5.2409796e-06
17,32,29,5.694676e-06
17,11,27,5.769105e-06
17,9,28,5.18213e-06
17,35,41,5.128358e-06
17,26,24,5.5126534e-06
17,33,14,5.1681513e-06
17,41,13,5.484785e-06
17,37,34,6.2962563e-06
17,17,10,4.75702e-06
17,34,21,5.611691e-06
17,30,21,5.6098397e-06
17,12,8,4.7833173e-06
17,14,10,6.1855103e-06
17,30,34,4.8658735e-06
17,32,18,5.70315e-06
17,12,31,5.661921e-06
17,38,25,5.6170397e-06
17,27,28,5.721986e-06
17,14,16,5.1925745e-06
17,26,29,5.681152e-06
17,7,18,5.0538247e-06
17,20,34,5.051319e-06
17,32,20,5.2949367e-06
17,19,22,6.096344e-06
17,38,32,6.1315573e-06
17,13,33,6.0894963e-06
17,16,19,5.3297586e-06
17,23,38,5.6542344e-06
17,25,13,5.6320773e-06
17,13,9,5.7993593e-06
17,27,39,5.601711e-06
17,9,30,5.9990434e-06
17,14,40,5.5625705e-06
17,28,23,5.201692e-06
17,33,29,5.960326e-06
17,32,33,5.734602e-06
17,17,17,5.707864e-06
17,15,10,5.7212956e-06
17,13,35,5.1773286e-06
17,42,7,5.053287e-06
17,17,41,5.212413e-06
17,12,14,5.1742854e-06
17,16,37,6.1554697e-06
17,36,38,5.71382e-06
17,28,34,5.748022e-06
17,22,14,5.6184676e-06
17,39,35,6.6349003e-06
17,12,35,5.5800597e-06
17,38,28,5.2330374e-06
17,40,23,5.5321384e-06
17,24,11,5.656664e-06
17,39,12,5.5464784e-06
17,41,9,5.2028377e-06
17,12,18,5.1354514e-06
17,20,24,5.158826e-06
17,28,17,5.1899483e-06
17,36,14,6.4878845e-06
17,30,7,5.571084e-06
17,24,23,5.072589e-06
17,29,11,5.746332e-06
17,15,20,4.8805045e-06
17,10,36,5.301118e-06
17,36,22,6.014012e-06
17,22,21,5.64934e-06
17,38,41,5.2681044e-06
17,40,26,4.812064e-06
17,16,9,5.2423816e-06
17,26,23,5.196104e-06
17,27,29,6.5658473e-06
17,41,37,5.60318e-06
17,24,13,6.1791316e-06
17,30,25,4.759812e-06
17,22,17,5.5501696e-06
17,13,10,6.5076706e-06
17,31,7,5.978883e-06
17,16,38,6.1186374e-06
17,33,28,5.258569e-06
17,18,24,5.1559514e-06
17,9,31,5.322807e-06
17,21,29,5.7012967e-06
17,36,33,5.682394e-06
17,28,39,5.076819e-06
17,26,19,5.247133e-06
17,17,20,5.748447e-06
17,15,11,5.6588424e-06
17,41,29,4.805284e-06
17,39,42,4.7133044e-06
17,34,18,5.2963096e-06
17,15,37,6.5299323e-06
17,35,17,5.764306e-06
17,17,15,4.782321e-06
17,21,20,5.2875293e-06
17,26,15,4.88191e-06
17,8,22,5.5736905e-06
17,10,30,5.741827e-06
17,14,14,5.6709e-06
17,21,42,5.118727e-06
17,39,39,5.6746585e-06
17,7,41,5.4929924e-06
17,30,40,5.7576262e-06
17,28,30,6.1016167e-06
17,29,27,6.163264e-06
17,22,31,6.4669457e-06
17,23,36,5.6320137e-06
17,30,41,6.435228e-06
17,20,38,5.710741e-06
17,39,33,5.7283296e-06
17,35,9,6.1199507e-06
17,9,33,4.8512015e-06
17,13,28,5.625063e-06
17,21,15,4.8257853e-06
17,19,32,4.7195604e-06
17,42,30,5.117243e-06
17,28,33,6.1577593e-06
17,28,20,5.14463e-06
17,41,16,5.6217445e-06
17,32,7,5.2258333e-06
17,31,12,5.9959343e-06
17,27,26,5.1411594e-06
17,21,8,5.603903e-06
17,19,23,5.2599507e-06
17,36,40,5.2735504e-06
17,18,28,4.814589e-06
17,31,14,4.824744e-06
17,9,8,5.1320058e-06
17,34,7,5.1960083e-06
17,29,33,5.746215e-06
17,26,18,6.4736173e-06
17,30,32,5.5251685e-06
17,31,36,5.912211e-06
17,42,16,5.569831e-06
17,14,9,6.1056667e-06
17,35,36,5.2791406e-06
17,27,42,5.02877e-06
17,10,16,6.0514667e-06
17,7,13,5.4923144e-06
17,17,18,6.158356e-06
17,40,30,4.757976e-06
17,33,36,6.161322e-06
17,17,27,5.130534e-06
17,30,22,5.611973e-06
17,28,31,5.308516e-06
17,20,28,5.320448e-06
17,15,36,6.0912203e-06
17,23,10,5.1481607e-06
17,31,33,5.594727e-06
17,38,12,5.1670118e-06
17,7,36,5.2278624e-06
17,16,21,5.323122e-06
17,38,35,6.7397823e-06
17,9,11,4.751539e-06
17,22,40,5.7106486e-06
17,20,21,6.2221798e-06
17,8,41,5.5255127e-06
17,14,8,5.2660175e-06
17,39,10,6.0883285e-06
17,27,35,6.0887105e-06
17,27,34,6.14812e-06
17,38,30,6.0780453e-06
17,19,27,4.8195698e-06
17,32,19,5.970767e-06
17,25,9,5.139465e-06
17,41,35,5.2012815e-06
17,41,33,5.100247e-06
17,11,25,5.5711726e-06
17,21,7,5.5950927e-06
17,17,19,6.1389355e-06
17,7,20,5.594791e-06
17,29,32,5.682836e-06
17,39,37,5.312355e-06
17,30,8,5.638907e-06
17,26,21,5.5449236e-06
17,34,37,5.6893396e-06
17,28,11,6.0728826e-06
17,35,49,0.0
17,45,27,0.0
17,40,6,5.192854e-07
17,44,6,6.2059473e-09
17,30,3,1.308191e-10
17,49,42,2.5829177e-15
17,40,3,8.38425e-11
17,0,46,0.0
17,45,41,2.2149007e-09
17,38,4,0.0
17,48,17,0.0
17,40,48,0.0
17,14,48,0.0
17,1,38,0.0
17,4,2,0.0
17,45,0,0.0
17,1,19,0.0
17,45,30,2.0738826e-09
17,49,9,0.0
17,10,2,0.0
17,5,29,1.0312327e-09
17,45,14,2.5052072e-10
17,6,26,7.1083186e-08
17,49,15,0.0
17,11,0,0.0
17,33,2,0.0
17,21,46,0.0
18,24,26,4.845385e-06
18,28,18,5.7949646e-06
18,41,20,5.781915e-06
18,26,39,6.290649e-06
18,18,20,6.0076245e-06
18,17,35,5.242586e-06
18,13,13,5.4601587e-06
18,34,17,6.292152e-06
18,36,13,5.89589e-06
18,21,26,5.3527374e-06
18,40,40,5.320344e-06
18,30,42,5.4408342e-06
18,36,12,5.321121e-06
18,12,16,5.94312e-06
18,24,29,6.192686e-06
18,25,29,5.8907476e-06
18,9,35,5.468634e-06
18,22,32,5.45921e-06
18,40,7,5.293053e-06
18,19,17,6.080949e-06
18,30,38,4.9976893e-06
18,27,18,6.0039847e-06
18,13,27,6.3867387e-06
18,23,18,5.8320734e-06
18,28,28,6.5445647e-06
18,16,8,5.8612086e-06
18,37,26,5.507878e-06
18,7,34,5.380068e-06
18,15,33,5.8930864e-06
18,39,19,5.259369e-06
18,23,19,5.4291268e-06
18,25,17,6.2901327e-06
18,20,18,5.981286e-06
18,41,19,5.9171534e-06
18,18,13,5.412879e-06
18,38,16,4.945649e-06
18,21,37,5.554019e-06
18,33,39,5.022483e-06
18,14,24,5.391239e-06
18,22,39,6.864449e-06
18,22,8,5.856307e-06
18,30,27,5.979796e-06
18,22,12,6.08891e-06
18,36,17,6.760622e-06
18,25,16,5.484027e-06
18,37,39,6.0488865e-06
18,37,42,5.3379654e-06
18,32,31,5.0408944e-06
18,31,15,2.0005423e-06
18,12,21,5.0922847e-07
18,13,23,6.1036064e-07
18,35,11,1.0758972e-06
18,47,4,0.0
18,22,22,1.1987029e-06
18,45,11,0.0
18,24,25,9.718507e-07
18,21,12,1.6051002e-06
18,13,20,1.3001252e-07
18,21,30,1.6482653e-06
18,7,10,1.6033175e-06
18,33,23,1.1400855e-06
18,10,29,1.8162144e-06
18,41,30,1.5710307e-06
18,15,45,4.4927322e-11
18,33,38,1.6377287e-06
18,24,27,1.0228785e-06
18,17,28,1.1291817e-06
18,37,11,3.4244616e-07
18,19,3,0.0
18,4,46,0.0
18,2,1,0.0
18,9,22,1.1122941e-06
18,11,37,5.995592e-06
18,30,36,5.4299694e-06
18,37,32,6.0211396e-06
18,31,23,5.358698e-06
18,29,20,5.348612e-06
18,8,9,5.861543e-06
18,35,22,5.461822e-06
18,33,26,4.9327987e-06
18,19,36,5.372393e-06
18,20,33,5.3396557e-06
18,10,18,6.2602303e-06
18,10,28,6.4440824e-06
18,27,10,6.275575e-06
18,25,14,5.4906614e-06
18,13,31,5.970475e-06
18,37,30,5.9033055e-06
18,29,26,5.939192e-06
18,19,19,6.0721527e-06
18,35,31,4.801443e-06
18,9,23,5.3116046e-06
18,10,46,0.0
18,31,8,5.896116e-06
18,17,38,5.730853e-06
18,11,16,6.448966e-06
18,38,38,5.6154113e-06
18,22,35,5.4431557e-06
18,42,36,5.373539e-06
18,34,27,5.4861443e-06
18,15,14,5.8380747e-06
18,40,10,5.943838e-06
18,36,25,5.498418e-06
18,15,18,5.3808944e-06
18,15,25,5.47066e-06
18,39,23,5.822618e-06
18,9,41,5.2917244e-06
18,31,24,5.3382814e-06
18,11,38,6.27077e-06
18,32,40,5.5584046e-06
18,11,30,6.365102e-06
18,11,39,5.3678814e-06
18,26,42,5.249925e-06
18,32,17,6.3847897e-06
18,15,40,6.1577375e-06
18,7,24,4.818477e-06
18,7,11,5.4060015e-06
18,15,35,5.4684706e-06
18,42,19,6.2583094e-06
18,38,31,5.9438166e-06
18,23,12,6.9710645e-06
18,42,42,5.212198e-06
18,34,8,6.3831462e-06
18,23,31,6.026658e-06
18,14,13,5.8817614e-06
18,11,34,4.929599e-06
18,21,13,5.9718222e-06
18,15,7,5.374354e-06
18,23,30,6.281976e-06
18,28,10,6.481201e-06
18,37,15,5.973666e-06
18,11,13,5.294149e-06
18,24,39,5.3909557e-06
18,30,15,4.931586e-06
18,39,34,6.5143936e-06
18,26,40,5.38102e-06
18,16,40,5.545082e-06
18,34,38,5.903994e-06
18,32,15,5.525739e-06
18,26,10,5.428639e-06
18,36,27,5.9381327e-06
18,18,16,5.5616815e-06
18,14,30,4.909667e-06
18,36,15,6.4273827e-06
18,11,10,5.771431e-06
18,12,36,5.4234874e-06
18,21,39,6.0520283e-06
18,22,38,6.058571e-06
18,33,19,5.5665064e-06
18,35,26,5.529113e-06
18,8,37,5.9350423e-06
18,37,33,6.947263e-06
18,32,16,6.352008e-06
18,37,14,5.906663e-06
18,19,37,5.8348996e-06
18,32,35,6.4666597e-06
18,23,20,1.6205906e-06
18,41,7,5.735365e-06
18,38,19,5.236519e-06
18,39,40,5.9027657e-06
18,11,15,6.2954678e-06
18,11,24,5.382152e-06
18,16,22,5.7665357e-06
18,10,38,5.9586323e-06
18,40,28,4.9961686e-06
18,7,12,5.7469633e-06
18,34,36,6.3574794e-06
18,19,7,4.8562156e-06
18,36,35,5.556728e-06
18,28,8,5.9358044e-06
18,27,12,5.8381697e-06
18,23,11,6.4136866e-06
18,20,9,4.909077e-06
18,37,29,5.9329195e-06
18,32,36,6.4772184e-06
18,27,16,5.0842696e-06
18,15,12,5.9083823e-06
18,12,28,6.023696e-06
18,37,36,6.476957e-06
18,42,37,5.7749576e-06
18,23,23,5.2964047e-06
18,22,7,6.252429e-06
18,8,35,5.90657e-06
18,36,23,5.931392e-06
18,24,36,5.296607e-06
18,42,23,4.812294e-06
18,8,34,5.8910773e-06
18,26,37,5.3900253e-06
18,12,25,5.4727643e-06
18,17,24,5.7541265e-06
18,36,28,5.4347875e-06
18,12,30,5.9787744e-06
18,39,9,1.7174563e-06
18,21,32,1.1757312e-06
18,12,19,6.1380456e-07
18,27,17,2.141806e-06
18,45,29,6.493842e-10
18,47,23,0.0
18,3,19,2.7904958e-11
18,24,43,6.2891687e-09
18,3,37,1.8710494e-10
18,10,26,2.6445816e-06
18,23,35,1.4315749e-06
18,27,23,1.6362424e-06
18,20,17,1.6707876e-06
18,8,33,1.6117989e-06
18,36,10,1.2277131e-06
18,18,36,9.673407e-07
18,11,14,3.5424364e-06
18,30,37,1.4006987e-06
18,12,34,1.6508313e-06
18,17,40,1.9022594e-06
18,24,22,7.648378e-07
18,47,12,0.0
18,10,34,7.678496e-07
18,38,44,7.824441e-09
18,6,41,5.9512337e-07
18,41,15,1.9245776e-06
18,11,19,1.1212288e-06
18,17,36,1.2382781e-06
18,25,11,8.151898e-07
18,37,13,1.2444732e-06
18,26,13,1.3201136e-06
18,34,30,6.593041e-07
18,14,47,0.0
18,33,3,0.0
18,44,27,3.1794019e-09
18,25,44,7.512874e-09
18,0,21,0.0
18,12,1,0.0
18,29,38,5.6423556e-07
18,11,26,1.5283906e-06
18,35,30,5.370363e-07
18,18,15,1.5664333e-06
18,18,37,8.073231e-07
18,23,46,0.0
18,14,38,1.6235256e-06
18,28,40,7.268611e-07
18,23,26,1.0189377e-06
18,28,27,1.8417674e-06
18,27,11,3.6710853e-06
18,6,19,6.365907e-07
18,31,32,3.1838474e-06
18,24,35,7.767771e-07
18,0,2,0.0
18,49,16,0.0
18,49,5,0.0
18,2,48,0.0
18,2,34,6.5312846e-12
18,4,11,2.0859394e-09
18,3,6,0.0
18,9,2,0.0
18,42,44,3.9152752e-08
18,4,26,5.4084776e-10
18,2,45,0.0
18,3,14,0.0
18,32,46,1.2921582e-10
18,19,1,0.0
18,5,49,0.0
18,42,1,0.0
18,15,0,0.0
18,28,48,0.0
18,1,9,0.0
18,48,30,0.0
18,33,49,0.0
18,3,12,0.0
18,9,0,0.0
18,40,17,6.199513e-07
18,45,10,2.57821e-09
18,6,6,7.351107e-09
18,24,4,1.0675e-09
