mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
400000,13,21,0,1.0529715e-05,1.8036895e-11,1.5168545e-32,1.0304e-41,6.439795e-17,7.4535335e-22
400000,31,37,0,1.0544696e-05,1.3412317e-08,6.932114e-39,0.0,3.6674522e-10,6.087015e-20
400000,23,31,0,1.2255648e-05,6.6197124e-08,3.9141e-41,0.0,1.3481943e-09,9.5536375e-34
400000,37,22,0,9.777994e-06,1.2177662e-07,6.463699e-31,4.44953e-40,2.9866838e-09,3.2513727e-20
400000,14,39,0,1.0243401e-05,1.8703723e-11,2.6172455e-29,1.8433053e-37,6.9916244e-17,2.3948763e-16
400000,22,15,0,9.534122e-06,2.3590718e-11,1.988913e-39,0.0,1.1489618e-16,3.1585343e-28
400000,37,31,0,8.392789e-06,7.6758795e-09,2.1706326e-28,8.804958e-37,2.5812956e-12,7.446344e-17
400000,39,24,0,1.0498707e-05,5.3974425e-09,1.9487162e-21,1.5859173e-27,1.9946403e-12,1.0078138e-13
400000,32,34,0,1.0572945e-05,7.0063484e-09,1e-44,0.0,2.530646e-12,5.408116e-26
400000,36,36,0,1.3006229e-05,5.585521e-09,5.2732456e-31,3.62184e-40,1.9955697e-12,1.04117786e-19
400000,40,26,0,1.0850414e-05,6.308547e-11,5.7343627e-15,9.336597e-19,3.2124362e-16,2.405475e-11
400000,23,29,0,1.2305011e-05,2.5462762e-10,0.0,0.0,2.1266016e-14,1.6985457e-38
400000,14,33,0,1.0965273e-05,1.0347438e-08,8.863621e-37,0.0,3.6108837e-12,2.160281e-28
400000,27,41,0,8.31135e-06,3.9508592e-08,6.896584e-23,5.587047e-29,1.0478998e-09,3.407607e-11
400000,41,19,0,1.0807506e-05,1.6217094e-11,8.0689537e-20,3.8435855e-25,6.954839e-17,2.6571056e-11
400000,19,30,0,1.066111e-05,2.3193283e-09,2.45e-43,0.0,8.050683e-13,1.2862886e-33
400000,29,20,0,1.0033776e-05,6.1493948e-09,0.0,0.0,1.8591973e-12,3.3815518e-38
400000,41,37,0,1.117777e-05,1.586199e-07,1.4755173e-19,7.0600177e-25,3.7153958e-09,9.947332e-13
400000,10,34,0,8.46077e-06,2.0692829e-07,1.7429391e-25,2.4346188e-32,5.262036e-09,2.9573612e-19
400000,19,9,0,9.625739e-06,8.7524497e-13,8.920965e-19,2.412263e-23,4.8803676e-20,4.0567057e-14
400000,39,26,0,1.057742e-05,4.5336174e-12,2.6402265e-17,7.3582865e-22,3.1880293e-19,4.1831949e-13
400000,9,10,0,9.279624e-06,3.245937e-13,1.38600506e-17,3.8424203e-22,1.4831644e-20,1.5811986e-15
400000,23,9,0,1.2140689e-05,2.0921853e-07,3.956366e-25,5.405728e-32,5.0284226e-09,1.2096556e-14
400000,37,12,0,9.537603e-06,5.2897285e-08,6.318779e-27,1.5083394e-34,1.2033726e-09,5.578384e-20
400000,33,38,0,1.01659725e-05,1.043948e-09,6.870257e-32,4.5915e-41,3.57996e-13,1.7369955e-18
400000,27,36,0,9.02201e-06,2.1092947e-09,5.2055204e-36,0.0,6.158773e-13,7.9375694e-21
400000,38,8,0,1.0332143e-05,5.5048517e-08,1.8500498e-15,3.0285543e-19,1.4501099e-09,1.4608234e-12
400000,34,33,0,1.1432401e-05,6.0282015e-09,1.02047e-40,0.0,2.0960395e-12,4.8792502e-23
400000,24,14,0,1.1710614e-05,2.4353228e-11,6.32702e-40,0.0,4.967895e-17,7.344416e-24
400000,32,20,0,1.0425939e-05,1.9565393e-08,1e-45,0.0,3.6277173e-10,2.2946454e-31
400000,16,18,0,1.3139228e-05,2.618126e-09,9.509943e-39,0.0,9.330315e-13,6.129665e-28
400000,20,13,0,1.0590617e-05,6.684497e-11,5.471808e-32,2.00576e-40,3.445188e-16,2.8135797e-23
400000,17,26,0,1.0635411e-05,8.760257e-08,1.3145634e-37,0.0,1.4174799e-09,1.7064224e-33
400000,42,37,0,1.1445579e-05,4.7150386e-09,6.976094e-18,1.9497381e-22,1.5322545e-12,1.165073e-10
400000,7,16,0,1.0552619e-05,9.229325e-08,1.3882369e-19,6.477686e-25,1.6948639e-09,1.4040381e-10
400000,31,36,0,9.099276e-06,1.0263024e-09,1.5285e-41,0.0,3.5792978e-13,4.0809054e-22
