mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
940000,13,21,0,1.8484303e-05,1.620051e-10,3.1801579e-28,2.4208747e-37,7.3032044e-16,3.153691e-18
940000,31,37,0,1.8144765e-05,1.31953355e-08,2.4506912e-28,9.608037e-37,7.8626344e-10,8.3435006e-16
940000,23,31,0,2.1930557e-05,1.0802453e-07,1.8743333e-34,4e-45,3.883213e-09,7.2367846e-23
940000,37,22,0,1.753523e-05,1.685176e-07,6.586569e-27,5.0128323e-36,7.799066e-09,2.9135716e-15
940000,14,39,0,1.9625184e-05,2.2849574e-07,1.6147146e-22,5.125198e-28,5.8829817e-09,3.2110443e-12
940000,22,15,0,1.6681111e-05,9.062957e-10,6.624815e-34,1.4e-44,2.541983e-13,3.6041726e-23
940000,37,31,0,1.40065895e-05,4.2320654e-08,7.7003863e-25,3.440204e-33,5.520483e-11,4.1849126e-14
940000,39,24,0,1.8619225e-05,2.1130052e-08,7.152225e-19,6.3466537e-25,1.4129053e-11,1.574055e-10
940000,32,34,0,1.8673481e-05,1.756048e-08,6.0101024e-34,7.1e-44,1.3728166e-11,1.2251599e-21
940000,36,36,0,2.3360744e-05,1.4396174e-08,2.5981369e-24,3.718906e-31,1.051171e-11,6.10783e-17
940000,40,26,0,1.9277535e-05,4.848956e-10,1.416437e-13,2.5070807e-17,4.7823764e-15,2.518012e-07
940000,23,29,0,2.2647539e-05,8.331376e-09,1.868225e-39,0.0,3.3107772e-12,1.6585533e-27
940000,14,33,0,2.0013857e-05,6.811371e-08,2.752865e-28,1.1594935e-36,7.1798234e-10,2.6763758e-20
940000,27,41,0,1.430691e-05,4.037235e-08,1.6898882e-16,4.8588347e-21,2.3171518e-09,4.500222e-08
940000,41,19,0,1.891747e-05,1.9357471e-10,1.3614645e-17,2.8914067e-22,1.4713102e-15,9.418056e-10
940000,19,30,0,1.9007666e-05,8.725329e-09,3.8986307e-38,0.0,5.6829775e-12,3.7851587e-25
940000,29,20,0,1.664269e-05,9.043098e-08,9.108e-42,0.0,1.0911559e-09,5.4959886e-32
940000,41,37,0,1.9020827e-05,2.1650612e-07,3.4206995e-14,5.7253835e-18,8.919571e-09,1.5098123e-09
940000,10,34,0,1.5401962e-05,2.2505473e-07,3.2926867e-17,9.480797e-22,1.2101878e-08,5.7528253e-11
940000,19,9,0,1.6875481e-05,1.6195331e-09,5.3149e-16,1.5745312e-20,5.095906e-13,1.3308906e-11
940000,39,26,0,1.8890034e-05,7.223846e-11,1.5700427e-15,4.763888e-20,1.0250751e-17,8.475203e-09
940000,9,10,0,1.6321908e-05,2.0753504e-08,2.24785e-15,2.177481e-19,3.8598771e-10,1.8768214e-11
940000,23,9,0,2.1962003e-05,2.4517252e-07,2.8207517e-21,7.758304e-27,1.2413557e-08,4.1721925e-11
940000,37,12,0,1.6787399e-05,6.498471e-08,8.056933e-24,2.096484e-31,2.9416722e-09,5.4350432e-15
940000,33,38,0,1.7395536e-05,2.8270717e-09,7.331232e-22,6.034229e-28,1.8083336e-12,3.4645644e-12
940000,27,36,0,1.3483631e-05,8.100962e-09,2.7908217e-28,1.1608242e-36,3.935818e-12,6.439627e-17
940000,38,8,0,1.806543e-05,5.9569857e-08,3.3743082e-14,5.980475e-18,3.1748162e-09,4.97049e-09
940000,24,14,0,1.9110714e-05,2.5953803e-08,2.809752e-33,8.485e-42,6.19345e-10,6.9509686e-20
940000,32,20,0,1.7587243e-05,3.751522e-08,6.7727e-40,0.0,1.2803798e-09,4.3472433e-26
940000,16,18,0,2.327489e-05,6.895378e-09,1.0930869e-33,2.4e-44,5.1165556e-12,5.052671e-24
940000,20,13,0,1.8677896e-05,1.2484364e-09,1.3970757e-26,6.047516e-35,2.347084e-13,2.3462159e-19
940000,17,26,0,1.9088391e-05,2.0956651e-07,3.088051e-33,7e-44,6.590093e-09,2.1286019e-26
940000,7,16,0,1.7430806e-05,2.6112687e-07,1.1180505e-15,1.7380766e-19,1.0233821e-08,2.2254547e-08
940000,31,36,0,1.5582333e-05,2.6328077e-09,7.628048e-31,5.06366e-40,1.8064561e-12,1.2827749e-17
940000,15,23,0,1.913323e-05,1.1616927e-09,8.910888e-34,3e-45,7.8492095e-15,8.330708e-21
940000,16,13,0,1.426095e-05,2.8971286e-08,1.39377e-26,6.044935e-35,9.778452e-10,3.2449995e-15
940000,32,15,0,1.4880172e-05,1.250394e-07,1.6947243e-31,2.4938e-41,6.890283e-09,9.478863e-24
940000,32,29,0,1.6262082e-05,1.0608052e-07,1.5102303e-32,3.38e-43,4.6329545e-09,7.7886004e-24
