mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
620000,18,35,[9.639659e-06],[1.3978693e-13],[3.0085847e-11],[1.6332308e-13],[2.2874243e-14],[1.9954778e-09]
620000,25,24,[1.0579708e-05],[7.364148e-10],[1.128261e-16],[3.1131142e-21],[3.5373142e-13],[2.2129998e-09]
620000,31,19,[8.323505e-06],[1.4476039e-08],[6.383601e-13],[6.229205e-16],[4.930103e-10],[1.0429255e-09]
620000,38,26,[1.0909052e-05],[3.4759376e-12],[1.974634e-24],[4.8795123e-32],[2.7960827e-19],[2.5495543e-11]
620000,10,16,[9.039488e-06],[7.3656525e-11],[1.970067e-18],[9.676395e-24],[3.844663e-16],[8.508499e-11]
620000,27,40,[8.289462e-06],[1.5328505e-08],[5.3114857e-15],[8.790342e-19],[5.3366456e-10],[2.5049948e-08]
620000,41,12,[8.664305e-06],[3.1524536e-11],[4.2292848e-19],[2.032529e-24],[1.213875e-16],[4.44208e-09]
620000,15,14,[9.410359e-06],[3.1133752e-07],[1.8073772e-18],[8.986063e-24],[3.764004e-07],[1.2005015e-07]
620000,11,33,[1.0859068e-05],[6.6254587e-15],[5.9698128e-27],[2.8622553e-35],[1.0771225e-25],[7.409121e-09]
620000,23,26,[9.024913e-06],[1.1074149e-09],[1.581665e-11],[7.96367e-14],[4.5995217e-13],[4.2898014e-09]
620000,35,8,[8.294825e-06],[9.480362e-11],[2.0496396e-10],[1.1645987e-12],[1.9685265e-13],[1.0132933e-09]
620000,24,27,[9.068508e-06],[5.560404e-10],[7.300049e-12],[3.9231927e-14],[2.299494e-13],[3.3886518e-09]
620000,23,32,[8.991553e-06],[1.5084511e-09],[3.3931755e-12],[3.3838206e-15],[6.862372e-13],[2.410812e-10]
620000,19,36,[1.0503065e-05],[5.825613e-14],[1.5043458e-11],[8.1661627e-14],[1.14371225e-14],[9.975814e-10]
620000,42,41,[8.498212e-06],[2.8836752e-08],[2.8947396e-12],[2.867581e-15],[9.52943e-10],[2.5583434e-08]
620000,41,37,[8.992843e-06],[3.8866917e-12],[5.7927006e-20],[1.3056796e-24],[3.5239616e-19],[2.7381185e-08]
620000,32,38,[9.12794e-06],[8.0714796e-11],[1.6341884e-12],[1.5866355e-15],[5.761343e-16],[3.006531e-10]
620000,18,37,[9.712192e-06],[1.9855673e-11],[3.0086177e-11],[1.6332309e-13],[2.299504e-14],[1.994495e-09]
620000,12,39,[8.612744e-06],[7.299224e-11],[8.116332e-13],[7.985275e-16],[4.9075924e-16],[2.8713532e-10]
620000,21,33,[9.714781e-06],[8.3781365e-13],[4.973421e-18],[2.4837797e-23],[6.014371e-20],[3.3768648e-12]
620000,16,13,[9.858804e-06],[1.7268438e-07],[4.1893377e-18],[2.0852315e-23],[5.469729e-09],[1.0113863e-07]
620000,11,15,[9.340856e-06],[1.2360535e-09],[1.1400132e-22],[1.5946104e-29],[5.2957156e-13],[3.2837497e-11]
620000,40,39,[8.56811e-06],[5.6974498e-11],[2.6075189e-19],[4.922656e-24],[3.4215854e-16],[2.2840065e-09]
620000,18,11,[8.430274e-06],[1.139695e-12],[1.2833251e-17],[2.5764215e-22],[1.3290235e-21],[1.3078472e-09]
620000,12,34,[9.16055e-06],[3.1235405e-12],[1.6510585e-22],[3.718558e-29],[2.715275e-19],[1.492562e-10]
620000,35,25,[8.684716e-06],[7.484103e-10],[1.6590632e-21],[1.4029828e-27],[3.6564328e-13],[1.17517e-10]
620000,18,24,[8.67232e-06],[1.1364767e-09],[9.054785e-15],[1.4826683e-18],[4.6884e-13],[1.4084974e-09]
620000,42,29,[8.334228e-06],[9.506265e-15],[2.5455174e-12],[2.5093736e-15],[1.2627399e-16],[3.186377e-10]
620000,39,12,[8.717148e-06],[7.8612433e-10],[1.843101e-15],[3.0266058e-19],[3.779116e-13],[4.161537e-07]
620000,36,27,[8.740715e-06],[5.212827e-11],[2.2455253e-18],[1.11104195e-23],[3.0390515e-16],[1.0298995e-12]
620000,33,13,[8.315041e-06],[7.396704e-12],[6.4337626e-11],[3.6397415e-13],[6.026423e-14],[9.192147e-14]
620000,27,23,[9.876699e-06],[3.035061e-08],[6.218786e-15],[1.0034877e-18],[1.0511597e-09],[4.466659e-11]
620000,41,35,[1.0910701e-05],[2.7829193e-12],[5.7853775e-20],[1.3056686e-24],[2.56327e-19],[6.5097046e-11]
620000,23,37,[8.421336e-06],[5.888381e-12],[1.9891282e-22],[3.3514398e-29],[4.773429e-19],[4.2545136e-09]
620000,38,29,[9.114525e-06],[1.4150022e-08],[7.489209e-18],[3.7039067e-23],[4.350618e-10],[2.5703295e-10]
620000,11,10,[9.041373e-06],[8.501988e-14],[3.270781e-14],[5.561867e-18],[8.186124e-20],[6.161434e-12]
620000,11,37,[8.519798e-06],[2.5492165e-12],[2.4058215e-18],[1.18560974e-23],[2.2002673e-19],[1.2814482e-08]
620000,36,22,[1.0212037e-05],[1.0097937e-10],[7.673535e-30],[5.498533e-39],[6.6353814e-16],[2.8732769e-08]
620000,19,20,[1.21529065e-05],[7.7198836e-10],[1.0764013e-14],[1.808953e-18],[3.8998327e-13],[1.4577605e-11]
620000,29,8,[8.502438e-06],[1.1459107e-10],[5.37485e-15],[9.031333e-19],[7.836263e-16],[4.4966458e-11]
620000,13,24,[8.3525265e-06],[1.8507455e-12],[3.4186645e-09],[1.0883763e-10],[5.4670015e-11],[7.0568594e-12]
620000,23,34,[8.953072e-06],[1.4979144e-10],[5.9786995e-16],[1.7453219e-20],[9.28423e-16],[2.1591445e-08]
620000,20,37,[9.505613e-06],[2.607126e-12],[5.353325e-16],[8.503823e-20],[2.406275e-19],[4.198551e-11]
620000,28,29,[8.821674e-06],[3.3292244e-11],[3.1145762e-13],[2.974281e-16],[1.9039116e-16],[4.1344646e-11]
620000,28,31,[8.713466e-06],[4.3739973e-12],[1.1315629e-12],[1.1279549e-15],[5.98516e-17],[2.384122e-09]
620000,39,28,[9.5929245e-06],[5.188319e-11],[1.649479e-20],[1.3607113e-26],[3.0390483e-16],[1.1469926e-10]
620000,33,37,[9.027223e-06],[2.1744917e-10],[3.0158547e-12],[2.992528e-15],[1.56079e-15],[1.5451021e-10]
620000,34,18,[8.525762e-06],[1.4636529e-08],[2.6726397e-21],[2.1888567e-27],[5.4135085e-10],[8.6218375e-09]
620000,17,32,[1.0383705e-05],[1.3230137e-16],[1.3396467e-16],[2.1260201e-20],[2.3765933e-22],[1.9243988e-12]
620000,36,16,[1.02173435e-05],[1.6885619e-10],[3.472264e-23],[4.9162807e-30],[1.1606938e-15],[2.8288444e-12]
620000,19,19,[1.12391535e-05],[8.286727e-11],[3.0413875e-16],[8.747407e-21],[5.797826e-16],[2.4684278e-13]
620000,27,27,[8.568461e-06],[1.5820772e-09],[9.734248e-11],[5.4444925e-13],[7.4057703e-13],[2.1603166e-12]
620000,33,40,[8.511139e-06],[1.5138178e-09],[1.4966106e-10],[8.5316335e-13],[8.3018884e-13],[1.8595884e-08]
620000,20,20,[1.08948325e-05],[2.7832172e-11],[8.1166134e-13],[7.985283e-16],[2.3317618e-16],[2.0253486e-11]
620000,39,26,[1.1198704e-05],[2.0709216e-11],[1.3006476e-24],[3.1786925e-32],[1.2088026e-16],[1.010632e-09]
620000,8,18,[8.333763e-06],[1.4370001e-08],[8.305899e-11],[4.7609594e-13],[4.6846477e-10],[1.9028436e-08]
620000,22,14,[8.326474e-06],[2.5149325e-12],[1.9889324e-19],[4.916236e-24],[1.9800535e-19],[4.5216183e-07]
620000,17,14,[9.543592e-06],[1.4697727e-09],[3.5970227e-22],[5.227809e-29],[3.9426288e-13],[3.0399533e-10]
620000,12,9,[8.983767e-06],[1.9885184e-11],[1.0211864e-10],[5.9305685e-13],[1.0931611e-13],[1.21586785e-08]
620000,8,8,[8.3016475e-06],[3.218382e-07],[3.2910983e-16],[9.480664e-21],[4.093416e-07],[8.073402e-09]
620000,41,33,[8.83116e-06],[6.1824115e-14],[3.54579e-18],[1.7456185e-23],[6.769486e-23],[8.4922396e-13]
620000,16,21,[8.342814e-06],[1.5379179e-09],[1.6607772e-10],[9.521852e-13],[9.461735e-13],[1.14779e-09]
620000,30,10,[1.0496724e-05],[1.06070265e-11],[1.16387875e-14],[1.8785516e-18],[3.4225448e-17],[3.3301163e-12]
620000,29,12,[8.506906e-06],[2.7943021e-11],[1.4594141e-12],[1.4126875e-15],[2.3298803e-16],[1.4819901e-10]
620000,11,13,[8.7585795e-06],[1.2508119e-09],[6.007165e-20],[5.1028284e-26],[5.296726e-13],[3.2663737e-12]
620000,25,19,[8.645689e-06],[4.2195858e-14],[3.072437e-12],[3.0184794e-15],[1.4986066e-16],[3.6591162e-13]
620000,39,9,[8.362735e-06],[1.4273542e-08],[5.396805e-09],[1.7699717e-10],[5.520439e-10],[2.2862618e-09]
620000,19,17,[9.130293e-06],[1.6904375e-13],[4.272338e-20],[3.596185e-26],[2.241925e-22],[6.274756e-11]
620000,7,27,[8.288345e-06],[1.341574e-08],[2.2142407e-19],[1.067655e-24],[2.9667727e-10],[3.9053907e-07]
620000,10,40,[8.479915e-06],[2.5147336e-11],[9.625133e-19],[4.7424637e-24],[1.4279465e-16],[1.0099357e-12]
620000,13,27,[8.351788e-06],[2.5988656e-15],[3.1163562e-13],[2.9753433e-16],[1.3273568e-17],[2.6041528e-08]
620000,27,20,[8.684781e-06],[6.0530365e-11],[1.5191474e-10],[8.6665576e-13],[1.4862237e-13],[6.6862054e-12]
620000,22,7,[1.0171399e-05],[6.437842e-11],[1.8062905e-10],[1.0393389e-12],[1.8545647e-13],[1.1060025e-08]
