mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
740000,18,35,[1.0500552e-05],[3.187851e-13],[7.2296814e-11],[4.0036735e-13],[6.0748166e-14],[7.790022e-09]
740000,25,24,[1.1473836e-05],[8.906953e-10],[3.7369969e-16],[1.0541453e-20],[5.0780734e-13],[3.1007763e-09]
740000,31,19,[8.776595e-06],[1.4519231e-08],[1.0888111e-12],[1.0835672e-15],[5.884861e-10],[2.1904285e-09]
740000,38,26,[1.180521e-05],[6.7165848e-12],[9.095649e-24],[2.291096e-31],[6.4466497e-19],[4.885384e-11]
740000,10,16,[9.69002e-06],[1.15370796e-10],[5.86907e-18],[2.940771e-23],[7.004358e-16],[5.2082644e-10]
740000,27,40,[8.720508e-06],[1.5391796e-08],[1.2334643e-14],[2.0813903e-18],[6.272904e-10],[3.05737e-08]
740000,41,12,[9.20604e-06],[6.1377445e-11],[1.77727e-18],[8.714621e-24],[2.8704292e-16],[1.2324423e-08]
740000,15,14,[1.01639525e-05],[2.8991917e-07],[4.7107134e-18],[2.388659e-23],[3.6889952e-07],[1.5035032e-07]
740000,11,33,[1.174593e-05],[1.8150593e-14],[4.294511e-26],[3.543691e-34],[3.5174073e-25],[1.4346751e-08]
740000,23,26,[9.670545e-06],[1.461975e-09],[5.1942478e-11],[2.7433516e-13],[7.472338e-13],[6.0511285e-09]
740000,35,8,[8.730671e-06],[1.4256736e-10],[2.8957747e-10],[1.6774257e-12],[3.067674e-13],[1.5057153e-09]
740000,24,27,[9.731886e-06],[7.3548784e-10],[2.4811186e-11],[1.3602558e-13],[3.7356064e-13],[4.748188e-09]
740000,23,32,[9.673137e-06],[1.8479241e-09],[5.0997115e-12],[5.1870193e-15],[9.907327e-13],[4.7403564e-10]
740000,19,36,[1.1546024e-05],[1.3457227e-13],[3.615164e-11],[2.001842e-13],[3.037409e-14],[3.898174e-09]
740000,42,41,[9.026008e-06],[2.916511e-08],[4.4983483e-12],[4.5448887e-15],[1.1455168e-09],[2.971965e-08]
740000,41,37,[9.67354e-06],[6.8562044e-12],[5.1524957e-14],[4.7373246e-17],[2.5372562e-18],[3.1218683e-08]
740000,32,38,[9.8017845e-06],[1.2375782e-10],[2.8959027e-12],[2.8676154e-15],[1.0472379e-15],[1.1948641e-09]
740000,18,37,[1.0537896e-05],[3.0719625e-11],[7.229759e-11],[4.0036737e-13],[6.097058e-14],[7.7886275e-09]
740000,12,39,[9.178971e-06],[1.2033692e-10],[1.3100756e-12],[1.3144616e-15],[9.267188e-16],[8.867338e-10]
740000,21,33,[1.0603756e-05],[1.5410678e-12],[1.2425921e-17],[6.3298666e-23],[1.2550593e-19],[2.826329e-09]
740000,16,13,[1.0743141e-05],[1.7635381e-07],[1.0795746e-17],[5.4814764e-23],[6.637675e-09],[1.2608346e-07]
740000,11,15,[1.0058538e-05],[1.5778401e-09],[4.973929e-22],[7.0855853e-29],[8.048194e-13],[1.9589913e-10]
740000,40,39,[9.130577e-06],[8.9031386e-11],[4.5898168e-18],[1.1870509e-22],[6.372108e-16],[3.1765621e-09]
740000,18,11,[8.9406385e-06],[2.6266443e-12],[6.527094e-17],[1.5778013e-21],[3.6528853e-21],[2.092104e-09]
740000,12,34,[9.855647e-06],[5.7415366e-12],[1.040375e-21],[4.472493e-28],[5.9596476e-19],[2.74863e-10]
740000,35,25,[9.2966575e-06],[8.984198e-10],[5.446467e-21],[4.691215e-27],[5.217134e-13],[2.0483389e-10]
740000,18,24,[9.221795e-06],[1.485217e-09],[2.2719267e-14],[3.783448e-18],[7.312855e-13],[2.4652098e-09]
740000,42,29,[8.795459e-06],[2.2978874e-14],[4.0675163e-12],[4.0898257e-15],[2.2295998e-16],[6.778503e-10]
740000,39,12,[9.280885e-06],[9.434907e-10],[4.7104294e-15],[7.8893633e-19],[5.360915e-13],[3.8628457e-07]
740000,36,27,[9.388121e-06],[8.339399e-11],[6.182299e-18],[3.1188588e-23],[5.797835e-16],[2.3427774e-12]
740000,33,13,[8.768462e-06],[1.5353012e-11],[9.2577813e-11],[5.3414315e-13],[9.58419e-14],[4.4304994e-07]
