mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
260000,18,35,[6.076085e-06],[8.23741e-16],[2.4802183e-23],[1.9463537e-29],[5.662983e-25],[2.497773e-14]
260000,25,24,[6.6272046e-06],[1.758853e-10],[1.0015385e-20],[1.1454482e-25],[4.9965505e-14],[2.7476668e-10]
260000,31,19,[5.812606e-06],[8.80304e-09],[1.7174631e-14],[1.5791071e-17],[1.7641899e-10],[5.2085455e-14]
260000,38,26,[6.7796673e-06],[4.234737e-14],[8.686741e-28],[1.9923704e-35],[1.9383623e-21],[3.5609772e-13]
260000,10,16,[5.970459e-06],[3.6911893e-12],[3.4060014e-21],[1.564048e-26],[1.1968997e-17],[2.043793e-14]
260000,27,40,[5.8106734e-06],[1.0440285e-08],[1.2536672e-17],[1.9539462e-21],[2.2323926e-10],[5.0253535e-09]
260000,41,12,[5.890369e-06],[2.1922122e-13],[4.0326081e-25],[9.144367e-31],[1.1730632e-20],[4.521509e-12]
260000,15,14,[6.0525012e-06],[3.3856386e-07],[1.24284614e-20],[5.81458e-26],[3.998015e-07],[7.217527e-10]
260000,11,33,[6.7396854e-06],[1.6893179e-17],[4.0647104e-31],[1.524163e-39],[1.6108914e-28],[1.0183102e-14]
260000,23,26,[5.9691038e-06],[7.381273e-11],[3.0743702e-15],[2.789284e-18],[1.754108e-14],[4.897345e-10]
260000,35,8,[5.8108244e-06],[7.286494e-12],[1.5231162e-11],[8.211012e-14],[1.1218473e-14],[8.0927154e-11]
260000,24,27,[5.974731e-06],[3.6942713e-11],[6.2352283e-18],[1.714033e-22],[8.770492e-15],[4.33677e-10]
260000,23,32,[5.92896e-06],[3.332326e-10],[3.6209604e-13],[3.402176e-16],[9.261532e-14],[4.1930526e-12]
260000,19,36,[6.2964414e-06],[3.1844969e-16],[2.4802183e-23],[1.9463537e-29],[2.0279241e-25],[1.8681204e-17]
260000,42,41,[5.832737e-06],[1.6059271e-08],[2.284673e-13],[2.1323818e-16],[3.1452885e-10],[8.028066e-09]
260000,41,37,[5.9292247e-06],[1.3823507e-13],[2.3022577e-23],[1.8176184e-29],[7.5068095e-21],[1.1012803e-08]
260000,32,38,[5.9852296e-06],[6.10155e-12],[2.409641e-14],[2.2038446e-17],[2.4009328e-17],[1.4779636e-15]
260000,18,37,[6.1251867e-06],[9.18026e-13],[2.3177295e-18],[6.2799563e-23],[3.285973e-18],[6.539647e-17]
260000,12,39,[5.8491987e-06],[4.526492e-12],[4.3424062e-14],[4.0259168e-17],[1.8539836e-17],[2.6739017e-16]
260000,21,33,[6.0865696e-06],[2.5453842e-14],[4.7097073e-20],[2.213638e-25],[1.2529951e-21],[2.34926e-14]
260000,16,13,[6.1435258e-06],[8.4795765e-08],[3.050255e-20],[1.4275762e-25],[1.5992951e-09],[7.196101e-10]
260000,11,15,[6.045606e-06],[1.4974304e-10],[2.7925645e-26],[3.507226e-33],[3.7707057e-14],[1.3598255e-14]
260000,40,39,[5.8398537e-06],[2.2775668e-12],[2.0051769e-22],[1.5932248e-28],[8.02536e-18],[3.0712208e-10]
260000,18,11,[5.8219666e-06],[7.076843e-15],[3.0502634e-20],[1.4275763e-25],[4.9239534e-24],[8.105015e-11]
260000,12,34,[5.987089e-06],[6.515432e-14],[5.9852307e-26],[7.948076e-33],[3.3119225e-21],[8.054101e-12]
260000,35,25,[5.8534133e-06],[1.9021093e-10],[3.4852155e-24],[2.770416e-30],[5.4853847e-14],[8.052951e-12]
260000,18,24,[5.89057e-06],[9.068539e-11],[3.616711e-18],[5.4573115e-22],[2.1883054e-14],[1.3918511e-11]
260000,42,29,[5.813108e-06],[4.9112307e-17],[1.5168285e-13],[1.4086812e-16],[5.5748925e-18],[8.382033e-12]
260000,39,12,[5.896745e-06],[2.075643e-10],[1.3186006e-19],[1.6353819e-23],[5.9971423e-14],[5.6351174e-12]
260000,36,27,[5.8565083e-06],[1.4835644e-12],[1.0649249e-20],[4.9649818e-26],[5.064436e-18],[2.513369e-14]
260000,33,13,[5.8114147e-06],[2.471192e-15],[2.7589914e-12],[1.4705248e-14],[1.9137854e-15],[1.6856997e-16]
260000,27,23,[6.1476794e-06],[2.0237362e-08],[2.6190174e-19],[7.0130444e-24],[4.277543e-10],[5.1107e-14]
260000,41,35,[6.742894e-06],[1.0959388e-13],[2.2867304e-23],[1.8154973e-29],[5.994775e-21],[3.0160872e-12]
260000,23,37,[5.8242044e-06],[1.01032165e-13],[3.95591e-25],[5.414541e-32],[4.9970074e-21],[5.822883e-10]
260000,38,29,[5.9777467e-06],[6.055392e-09],[3.5503264e-20],[1.655047e-25],[1.0930917e-10],[1.5609648e-15]
260000,11,10,[5.9730564e-06],[3.3889105e-16],[1.2700078e-15],[2.0345121e-19],[2.352533e-21],[7.5443887e-19]
260000,11,37,[5.8340224e-06],[5.0348895e-14],[6.4245785e-21],[2.9673706e-26],[2.5481723e-21],[4.312616e-15]
260000,36,22,[6.5859317e-06],[9.245011e-12],[2.750005e-34],[1.78e-43],[3.6706973e-17],[1.3260012e-08]
260000,19,20,[7.3657434e-06],[2.1953557e-10],[1.8004315e-16],[2.8512425e-20],[6.528184e-14],[1.703852e-14]
260000,29,8,[5.8330706e-06],[1.35123406e-11],[8.848041e-17],[1.4007048e-20],[5.5133825e-17],[2.7037945e-13]
260000,13,24,[5.8173646e-06],[2.884297e-19],[3.4060014e-21],[1.564048e-26],[1.3723984e-29],[6.823273e-14]
260000,23,34,[5.922988e-06],[1.1602859e-11],[1.24557775e-17],[3.4246686e-22],[4.376095e-17],[1.4277759e-09]
260000,20,37,[6.0615516e-06],[9.277602e-14],[1.4881422e-23],[1.16781245e-29],[5.0053486e-21],[5.1878142e-14]
260000,28,29,[5.909429e-06],[9.256532e-13],[1.24557775e-17],[3.4246686e-22],[3.2859797e-18],[7.998853e-14]
