Epoch,Training Loss,Validation Loss
1,1.0536659266211508,1.0535500772832291
2,1.053450877756083,1.0533350443234144
3,1.053235860855435,1.0531200469997848
4,1.0530208812114727,1.0529050883483704
5,1.0528059409527135,1.0526901697397957
6,1.0525910411034713,1.0524752918934306
7,1.0523761822273336,1.0522604552282449
8,1.0521613646615113,1.0520456600022006
9,1.051946588615657,1.0518309063766862
10,1.051731854220198,1.051616194450557
11,1.0515171615530126,1.051401524279979
12,1.0513025106554619,1.0511868958908184
13,1.05108790154263,1.0509723092867729
14,1.05087333421016,1.0507577644549122
15,1.0506588086389739,1.0505432613695764
16,1.050444324798636,1.0503287999951878
17,1.050229882649801,1.0501143802883268
18,1.0500154821460386,1.0499000021992935
19,1.0498011232352153,1.0496856656733036
20,1.0495868058605606,1.0494713706514165
21,1.0493725299615004,1.0492571170712672
22,1.049158295474315,1.0490429048676508
23,1.0489441023326709,1.048828733972991
24,1.0487299504680456,1.0486146043177245
25,1.0485158398100793,1.0484005158306138
26,1.0483017702868647,1.04818646843901
27,1.0480877418251848,1.0479724620690714
28,1.047873754350717,1.0477584966459448
29,1.047659807788203,1.047544572093923
30,1.0474459020615918,1.0473306883365774
31,1.0472320370941661,1.0471168452968722
32,1.0470182128086478,1.0469030428972637
33,1.0468044291272909,1.0466892810597825
34,1.04659068597196,1.0464755597061142
35,1.046376983264204,1.0462618787576576
36,1.046163320925314,1.0460482381355891
37,1.0459496988763815,1.0458346377609078
38,1.0457361170383426,1.0456210775544859
39,1.0455225753320243,1.0454075574371042
40,1.0453090736781805,1.0451940773294912
41,1.0450956119975274,1.044980637152354
42,1.0448821902107734,1.0447672368264083
43,1.0446688082386482,1.0445538762724031
44,1.0444554660019258,1.0443405554111465
45,1.0442421634214483,1.0441272741635252
46,1.0440289004181476,1.0439140324505254
47,1.0438156769130618,1.0437008301932498
48,1.0436024928273542,1.0434876673129354
49,1.043389348082328,1.0432745437309658
50,1.043176242599441,1.0430614593688872
51,1.042963176300319,1.0428484141484202
52,1.0427501491067672,1.0426354079914704
53,1.0425371609407814,1.0424224408201423
54,1.0423242117245592,1.0422095125567434
55,1.0421113013805081,1.0419966231237991
56,1.041898429831256,1.0417837724440586
57,1.041685596999657,1.0415709604405003
58,1.0414728028088007,1.0413581870363442
59,1.0412600471820193,1.0411454521550543
60,1.041047330042891,1.0409327557203458
61,1.0408346513152513,1.0407200976561926
62,1.0406220109231927,1.0405074778868293
63,1.0404094087910758,1.0402948963367604
64,1.0401968448435286,1.0400823529307623
65,1.0399843190054538,1.0398698475938877
66,1.039771831202035,1.0396573802514697
67,1.039559381358736,1.0394449508291272
68,1.0393469694013084,1.0392325592527671
69,1.039134595255793,1.0390202054485875
70,1.038922258848524,1.0388078893430817
71,1.0387099601061318,1.0385956108630405
72,1.038497698955546,1.0383833699355562
73,1.0382854753239972,1.0381711664880235
74,1.038073289139022,1.0379590004481427
75,1.037861140328463,1.0377468717439233
76,1.0376490288204718,1.0375347803036836
77,1.0374369545435118,1.0373227260560562
78,1.0372249174263597,1.0371107089299874
79,1.0370129173981073,1.0368987288547393
80,1.0368009543881642,1.0366867857598927
81,1.0365890283262584,1.036474879575349
82,1.0363771391424388,1.0362630102313304
83,1.036165286767077,1.0360511776583818
84,1.0359534711308682,1.0358393817873734
85,1.0357416921648321,1.035627622549502
86,1.0355299498003163,1.03541589987629
87,1.0353182439689954,1.0352042136995898
88,1.035106574602873,1.0349925639515836
89,1.034894941634284,1.034780950564783
90,1.034683344995894,1.034569373472034
91,1.0344717846207017,1.0343578326065133
92,1.0342602604420381,1.0341463279017338
93,1.03404877239357,1.0339348592915418
94,1.0338373204092994,1.03372342671012
95,1.0336259044235638,1.0335120300919884
96,1.0334145243710389,1.0333006693720026
97,1.033203180186737,1.0330893444853595
98,1.0329918718060098,1.0328780553675925
99,1.0327805991645485,1.0326668019545753
100,0.9403212136870845,0.839447181379081
101,0.76480232513535,0.6840734982463968
102,0.6245819972890786,0.5601194104921579
103,0.5123554779436907,0.460446742895861
104,0.4217734611097332,0.37964088672456414
105,0.34811606474359214,0.3137071443918388
106,0.2878776550390149,0.259645197441899
107,0.23839977560486106,0.21515272646459765
108,0.19762577474000384,0.17843157458362752
109,0.16393915871078107,0.14805800949905734
110,0.13605371214110287,0.12289270590395687
111,0.1129361472492235,0.10201623722799662
112,0.09375000796733099,0.08468161598744489
113,0.0778139991639219,0.07027862793703704
114,0.06457042314176219,0.058306560766413384
115,0.05356088708391895,0.04835305050813487
116,0.044407356673992905,0.04007747513496424
117,0.03679721347903311,0.03319778488766582
118,0.030471357939253357,0.027479967435766015
119,0.02521466039387525,0.022729558162042522
120,0.02084824349541613,0.018784754970074088
121,0.017223207818459974,0.015510803793684703
122,0.014215503132786238,0.012795398832450003
123,0.011721721593518118,0.010544898367572409
124,0.009655628741188568,0.008681202264995008
125,0.007945297758582857,0.007139165642646306
126,0.006530734151612196,0.005864453320234919
127,0.005361902406492484,0.00481175518815222
128,0.004397083571800038,0.003943299480695675
129,0.0036015061021489785,0.0032276124797394443
130,0.002946203045601258,0.0026384826452529033
131,0.002407057205681883,0.0021540947377137135
132,0.001964002761389539,0.0017563055863231757
133,0.0016003573571033408,0.0014300380812810175
134,0.0013022631590827725,0.0011627739792766684
135,0.0010582190336246757,0.0009441293880610564
136,0.0008586889995579972,0.0007654994890755463
137,0.0006957745743809573,0.000619761279257311
138,0.000562940671009873,0.000501024949341507
139,0.0004547863908844466,0.00040442604320839405
140,0.00036685346308273464,0.00032595181306959207
141,0.00029546624900235566,0.00026229624451239636
142,0.00023759820967008793,0.00021073911386186518
143,0.00019076055048357737,0.00016904518065357233
144,0.00015290944423718776,0.0001353802432764037
145,0.00012236880796810605,0.00010824130758719551
146,9.7766093756646e-05,8.639855859660946e-05
147,7.797895930344544e-05,6.884719553734376e-05
148,6.20910266433328e-05,5.476750160525562e-05
149,4.9355225322353275e-05,4.349178249836758e-05
150,3.9163458597059176e-05,3.447702767865548e-05
151,3.102153529192364e-05,2.7282334124637077e-05
152,2.4528481832612894e-05,2.1550289905415597e-05
153,1.9359493238261502e-05,1.699164426345293e-05
154,1.5251903735755332e-05,1.3372703418555984e-05
155,1.1993659301857197e-05,1.0504983233217744e-05
156,9.413898142633753e-06,8.23760266012943e-06
157,7.375337888775245e-06,6.446054054385822e-06
158,5.766760932458142e-06,5.03484487081565e-06
159,4.500443853600309e-06,3.925000573644352e-06
160,3.505407189987199e-06,3.0548452662649405e-06
161,2.725243288571869e-06,2.3714247938753314e-06
162,2.11405407894642e-06,1.8375859573137331e-06
163,1.636760321525607e-06,1.4211033203111669e-06
164,1.2646621781634138e-06,1.0967723144885156e-06
165,9.751475565401738e-07,8.447102376130663e-07
166,7.503466877093217e-07,6.492160344680237e-07
167,5.761554203276263e-07,4.979104629206186e-07
168,4.414624152387513e-07,3.810517989864857e-07
169,3.375317022413647e-07,2.9098995696850805e-07
170,2.575090149067015e-07,2.2172944584326978e-07
171,1.9602775973212746e-07,1.6858169288621911e-07
172,1.4889499939941172e-07,1.2788775146512534e-07
173,1.1284182652027273e-07,9.679861411355266e-08
174,8.53252522481082e-08,7.310063687831347e-08
175,6.437132289426207e-08,5.507752531965596e-08
176,4.845119750998177e-08,4.140178407968428e-08
177,3.638341701925899e-08,3.1048834515891236e-08
178,2.7257260336157774e-08,2.3234771821446258e-08
179,2.0589096467571574e-08,1.7443619888244404e-08
180,1.5242092016942265e-08,1.2942771262809982e-08
181,1.1307356836079654e-08,9.594283923308978e-09
182,8.383710550571829e-09,7.105428399241967e-09
183,6.203845092135312e-09,5.250878236306906e-09
184,4.579878630980271e-09,3.8708832270300484e-09
185,3.3725841613247693e-09,2.8464213751872714e-09
186,2.4772176318393004e-09,2.087737619697807e-09
187,1.814873474859419e-09,1.527283418945947e-09
188,1.3261598728042706e-09,1.1143895183332005e-09
189,9.665004715414655e-10,8.109512825793202e-10
190,7.025111163130943e-10,5.885730830426969e-10
191,5.09257965150551e-10,4.259982900192982e-10
192,3.6816799189280836e-10,3.0753223892527517e-10
193,2.6544183595701087e-10,2.2145046388581367e-10
194,1.9084909428724082e-10,1.589273630201709e-10
195,1.368358216498982e-10,1.13779130819917e-10
196,9.783465673236841e-11,8.126228728264437e-11
197,6.9758055917053e-11,5.788499642141302e-11
198,4.9595457942519876e-11,4.1099031751490364e-11
199,3.515719823776681e-11,2.905883888375711e-11
200,2.4854399794255292e-11,2.053412589288206e-11
201,1.7520481784777904e-11,1.4507096616049846e-11
202,1.2316314149100222e-11,1.0149860268514031e-11
203,8.63348325434084e-12,7.089758297660275e-12
204,6.046358247745741e-12,4.947605390208512e-12
205,4.220250665635818e-12,3.4448275929091523e-12
206,2.934590354053883e-12,2.4286965874124505e-12
207,2.040465362091238e-12,1.7024199467268646e-12
208,1.417082149039752e-12,1.1933364933873476e-12
209,9.854310166868293e-13,8.470141299900644e-13
210,6.831180066476418e-13,5.962512355375161e-13
211,4.7749545126505e-13,4.561828268769312e-13
212,3.343560588116923e-13,2.9982937631255775e-13
213,2.3729519645050394e-13,2.2502560669851475e-13
214,1.7058260194950645e-13,1.4919978688109663e-13
215,1.2877106821402844e-13,1.1145840646439374e-13
216,9.8212052066642e-14,1.0881858329272262e-13
217,1.216905044184071e-13,1.4195388577282927e-12
218,5.009569717893937e-10,4.234039589984149e-10
219,1.850576391309869e-10,1.2384471075707277e-11
220,3.154417587837318e-11,2.3588034940912655e-12
221,5.779693667552798e-12,2.547931837748684e-12
