mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
350000,18,35,[7.187005e-06],[6.0815297e-15],[3.1076672e-22],[2.4974932e-28],[4.786029e-24],[9.136112e-14]
350000,25,24,[7.893114e-06],[3.133943e-10],[5.841412e-19],[1.4341636e-23],[1.0168047e-13],[6.1962885e-10]
350000,31,19,[6.7086335e-06],[1.1348813e-08],[7.615998e-14],[7.1079504e-17],[2.5997635e-10],[7.3988584e-12]
350000,38,26,[8.1236485e-06],[2.5080616e-13],[1.25147305e-26],[2.9472548e-34],[1.3413744e-20],[2.0954306e-12]
350000,10,16,[6.9875928e-06],[1.2201402e-11],[3.806599e-20],[1.7849782e-25],[4.4963467e-17],[2.0361393e-13]
350000,27,40,[6.7031533e-06],[1.26043265e-08],[1.6630859e-16],[2.6363705e-20],[3.0516434e-10],[1.0811722e-08]
350000,41,12,[6.844982e-06],[1.2250695e-12],[7.320101e-22],[3.300565e-27],[1.5448884e-18],[1.442585e-11]
350000,15,14,[7.132614e-06],[3.4025223e-07],[7.116641e-20],[3.3833993e-25],[3.9382232e-07],[3.0930117e-08]
350000,11,33,[8.067952e-06],[1.6236045e-16],[1.298669e-29],[5.142551e-38],[1.7748432e-27],[6.1358084e-14]
350000,23,26,[6.9841526e-06],[2.693548e-10],[6.374262e-14],[5.8706834e-17],[7.324083e-14],[1.1529263e-09]
350000,35,8,[6.703696e-06],[1.9373947e-11],[4.585369e-11],[2.4990687e-13],[3.567965e-14],[2.2734772e-10]
350000,24,27,[6.9962216e-06],[1.3485828e-10],[2.4806424e-17],[6.9149245e-22],[3.66193e-14],[9.58938e-10]
350000,23,32,[6.9302687e-06],[6.1198546e-10],[8.056069e-13],[7.6832485e-16],[1.9216302e-13],[2.079659e-11]
350000,19,36,[7.5637413e-06],[2.4259453e-15],[3.1076672e-22],[2.4974932e-28],[1.7874884e-24],[2.3628167e-16]
350000,42,41,[6.753515e-06],[2.1644167e-08],[5.8319284e-13],[5.525146e-16],[4.830046e-10],[1.3260391e-08]
350000,41,37,[6.9308735e-06],[4.7696265e-13],[1.8336187e-22],[1.469322e-28],[2.9454835e-20],[1.5902346e-08]
350000,32,38,[7.0176106e-06],[1.6092846e-11],[1.5171917e-13],[1.4086912e-16],[7.514395e-17],[9.384123e-15]
350000,18,37,[7.258203e-06],[3.2403214e-12],[1.4793538e-17],[4.0736166e-22],[1.3258714e-17],[9.577803e-16]
350000,12,39,[6.788165e-06],[1.3146425e-11],[1.3380891e-13],[1.259218e-16],[6.15777e-17],[2.8555566e-15]
350000,21,33,[7.2090465e-06],[9.2356e-14],[2.358633e-19],[1.1260196e-24],[5.002094e-21],[1.521231e-13]
350000,16,13,[7.298135e-06],[1.2224565e-07],[1.7156226e-19],[8.160989e-25],[2.6204896e-09],[2.7422331e-08]
350000,11,15,[7.1167756e-06],[3.8098452e-10],[6.2057903e-25],[8.2192164e-32],[1.09707734e-13],[1.0078438e-13]
350000,40,39,[6.7698184e-06],[8.702584e-12],[1.6461072e-21],[1.3323781e-27],[3.5072058e-17],[6.649221e-10]
