mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
430000,18,35,[8.018471e-06],[2.0584788e-14],[1.5853811e-21],[1.2936053e-27],[1.8254697e-23],[2.2114308e-13]
430000,25,24,[8.825275e-06],[4.4339818e-10],[5.4573733e-18],[1.4318637e-22],[1.6175468e-13],[1.0161867e-09]
430000,31,19,[7.313908e-06],[1.2866718e-08],[1.7801404e-13],[1.683548e-16],[3.31735e-10],[1.1851804e-10]
430000,38,26,[9.104908e-06],[7.132028e-13],[7.860947e-26],[1.8813445e-33],[4.3184735e-20],[5.651426e-12]
430000,10,16,[7.715718e-06],[2.4879234e-11],[1.7156224e-19],[8.1609894e-25],[1.0188888e-16],[1.906473e-12]
430000,27,40,[7.302982e-06],[1.3908777e-08],[6.830854e-16],[1.0965568e-19],[3.7552406e-10],[1.545955e-08]
430000,41,12,[7.508827e-06],[4.9995724e-12],[1.1354671e-20],[5.270097e-26],[1.2060971e-17],[2.987859e-11]
430000,15,14,[7.924356e-06],[3.3590288e-07],[2.328642e-19],[1.1220619e-24],[3.8858033e-07],[6.078698e-08]
430000,11,33,[9.047436e-06],[6.7187326e-16],[1.2521382e-28],[5.07769e-37],[8.266675e-27],[2.3520189e-13]
430000,23,26,[7.709537e-06],[4.999289e-10],[2.284656e-13],[2.1323812e-16],[1.531473e-13],[1.9268922e-09]
430000,35,8,[7.3042606e-06],[3.5903155e-11],[8.500424e-11],[4.687607e-13],[7.01789e-14],[4.1043258e-10]
430000,24,27,[7.729297e-06],[2.5045552e-10],[6.730356e-17],[1.8965783e-21],[7.656938e-14],[1.5623779e-09]
430000,23,32,[7.651627e-06],[8.820699e-10],[1.3761269e-12],[1.3299513e-15],[3.090843e-13],[5.478641e-11]
430000,19,36,[8.544021e-06],[8.352672e-15],[1.5853811e-21],[1.2936053e-27],[6.9390335e-24],[1.6652398e-15]
430000,42,41,[7.389524e-06],[2.50307e-08],[1.0697972e-12],[1.0270438e-15],[6.2770145e-10],[1.7404137e-08]
430000,41,37,[7.6525885e-06],[1.0605578e-12],[7.473103e-22],[6.0541516e-28],[7.341974e-20],[1.976932e-08]
430000,32,38,[7.76228e-06],[2.9738812e-11],[4.0149316e-13],[3.7776727e-16],[1.593228e-16],[3.135139e-14]
