mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
140000,18,35,[4.109181e-06],[2.0795e-18],[3.388043e-26],[2.1041148e-32],[9.783766e-28],[1.257036e-15]
140000,25,24,[4.387797e-06],[3.6915384e-11],[1.976312e-23],[7.7898606e-29],[8.77049e-15],[2.1840233e-11]
140000,31,19,[4.039753e-06],[3.5952177e-09],[3.7966477e-33],[5.3744e-41],[6.021359e-11],[1.6108472e-16]
140000,38,26,[4.431635e-06],[2.3281005e-16],[3.0550007e-30],[6.150451e-38],[2.4516959e-24],[3.4244585e-15]
140000,10,16,[4.083025e-06],[8.395588e-14],[2.2931595e-24],[7.244666e-30],[1.8104775e-19],[8.610657e-20]
140000,27,40,[4.039548e-06],[6.058744e-09],[9.973548e-32],[5.3752e-41],[1.0930991e-10],[2.998699e-11]
140000,41,12,[4.061256e-06],[1.3485857e-14],[1.5385373e-34],[1.051e-42],[6.1761836e-22],[1.765506e-13]
140000,15,14,[4.10538e-06],[3.2818744e-07],[2.9296095e-22],[1.3207125e-27],[4.0801294e-07],[5.1105286e-14]
140000,11,33,[4.4236795e-06],[3.1314037e-20],[5.2686546e-35],[1.08e-43],[1.8811376e-31],[1.4219207e-16]
140000,23,26,[4.08286e-06],[1.205392e-16],[4.4900452e-24],[7.646823e-30],[4.9599854e-24],[2.8480534e-11]
140000,35,8,[4.0395585e-06],[6.6520774e-13],[1.0163137e-12],[5.389842e-15],[6.8968583e-16],[1.3101851e-15]
140000,24,27,[4.083877e-06],[4.8175084e-16],[3.6726863e-19],[9.880564e-24],[1.9870082e-23],[4.4226425e-11]
140000,23,32,[4.0679083e-06],[6.6116695e-11],[6.37426e-14],[5.8706834e-17],[1.5806561e-14],[2.2736667e-14]
140000,19,36,[4.171879e-06],[7.878899e-19],[3.388043e-26],[2.1041148e-32],[2.2991041e-28],[2.9849161e-19]
140000,42,41,[4.0431732e-06],[4.7763873e-09],[2.4088817e-14],[2.2038244e-17],[8.024586e-11],[7.4571706e-16]
140000,41,37,[4.0679442e-06],[7.310676e-15],[2.4724575e-25],[1.837426e-31],[3.3300671e-22],[3.500214e-09]
140000,32,38,[4.085861e-06],[4.692389e-13],[2.4532636e-19],[6.5189603e-24],[1.499418e-18],[1.8458603e-17]
140000,18,37,[4.1259386e-06],[8.036235e-15],[1.6119012e-20],[4.0162472e-25],[2.403294e-20],[7.345835e-19]
140000,12,39,[4.0461973e-06],[2.0039077e-13],[1.7749935e-15],[1.6130784e-18],[6.856788e-19],[3.1610586e-19]
140000,21,33,[4.1111275e-06],[1.1176733e-15],[1.665416e-21],[7.617898e-27],[4.7648442e-23],[5.3149643e-17]
140000,16,13,[4.1291632e-06],[1.7201364e-08],[7.3201274e-22],[3.300573e-27],[2.8158467e-10],[1.7035811e-14]
140000,11,15,[4.104239e-06],[2.8439453e-14],[8.061788e-30],[2.4736927e-37],[1.3439211e-21],[1.0300401e-21]
140000,40,39,[4.044347e-06],[6.2004463e-15],[1.928435e-24],[1.4287008e-30],[1.806035e-20],[3.2547506e-11]
140000,18,11,[4.0411705e-06],[5.612153e-17],[7.3201284e-22],[3.300573e-27],[3.1100132e-26],[3.594838e-23]
140000,12,34,[4.0860596e-06],[7.213664e-16],[3.7083414e-29],[3.5257182e-36],[2.9759834e-23],[8.10956e-13]
140000,35,25,[4.046647e-06],[4.536439e-11],[3.5175567e-26],[2.6232776e-32],[1.0941529e-14],[8.1091687e-13]
140000,18,24,[4.0612686e-06],[8.10357e-17],[2.8172628e-27],[1.2779339e-33],[5.2279267e-26],[1.7595809e-15]
140000,42,29,[4.039804e-06],[1.4775942e-18],[8.432484e-15],[7.676138e-18],[2.8040787e-19],[6.2818874e-13]
140000,39,12,[4.0623604e-06],[5.4879407e-11],[1.1194602e-35],[1.7e-44],[1.3347951e-14],[1.7655056e-13]
140000,36,27,[4.0469686e-06],[1.987525e-16],[1.8485294e-22],[8.268156e-28],[1.2769934e-25],[1.2601735e-15]
140000,33,13,[4.039598e-06],[7.2472384e-17],[7.1678063e-22],[1.69732e-26],[4.476133e-26],[6.958131e-30]
140000,27,23,[4.1300245e-06],[1.1130848e-08],[3.388044e-26],[2.1041148e-32],[1.9898107e-10],[1.6068635e-16]
140000,41,35,[4.424028e-06],[6.247551e-15],[2.4625523e-25],[1.8362162e-31],[2.853947e-22],[1.1771392e-13]
140000,23,37,[4.041811e-06],[1.4660723e-15],[5.3170893e-27],[6.909336e-34],[6.030044e-23],[1.6172001e-10]
140000,38,29,[4.08421e-06],[9.456141e-16],[6.161864e-22],[2.7560624e-27],[4.0181637e-23],[3.1384367e-17]
140000,11,10,[4.083691e-06],[1.9551255e-19],[9.6233405e-17],[1.5098263e-20],[1.6112392e-22],[1.461415e-25]
140000,11,37,[4.043314e-06],[4.9872347e-16],[1.9611559e-23],[7.7781395e-29],[2.0425909e-23],[1.2890412e-16]
140000,36,22,[4.3808504e-06],[1.0736649e-12],[3.212325e-37],[0.],[3.6765784e-18],[6.1389174e-09]
140000,39,25,[4.428175e-06],[4.163416e-12],[2.324701e-34],[5.48e-43],[7.4224264e-16],[5.1129907e-15]
140000,19,20,[4.7230637e-06],[6.4293584e-11],[2.1813342e-18],[3.3111622e-22],[1.5984447e-14],[7.86125e-21]
140000,29,8,[4.0432137e-06],[2.1567906e-12],[9.041904e-19],[1.3643334e-22],[7.411303e-18],[1.2233588e-24]
140000,13,24,[4.0406744e-06],[2.1162768e-21],[2.2931595e-24],[7.244666e-30],[6.05779e-33],[7.405876e-16]
140000,23,34,[4.06683e-06],[8.6690003e-13],[7.345298e-19],[1.9761122e-23],[2.7653128e-18],[8.443956e-17]
