mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
30000,18,35,[1.3784194e-06],[0.],[0.],[0.],[0.],[0.]
30000,25,24,[1.4155744e-06],[1.4460398e-17],[1.3553263e-29],[5.2579893e-36],[4.5199983e-38],[0.]
30000,31,19,[1.3755227e-06],[3.1986014e-20],[0.],[0.],[0.],[0.]
30000,38,26,[1.4174684e-06],[1.8870431e-19],[0.],[0.],[5.3567876e-29],[0.]
30000,10,16,[1.3774016e-06],[1.4460406e-17],[0.],[0.],[0.],[0.]
30000,27,40,[1.3755213e-06],[0.],[0.],[0.],[0.],[4.1455627e-20]
30000,41,12,[1.3764611e-06],[1.5582099e-21],[0.],[0.],[3.482623e-33],[0.]
30000,15,14,[1.3783574e-06],[6.397202e-20],[0.],[0.],[0.],[0.]
30000,11,33,[1.4173313e-06],[0.],[0.],[0.],[0.],[0.]
30000,23,26,[1.3774003e-06],[1.38233e-25],[2.846169e-28],[1.1041778e-34],[1.461353e-38],[0.]
30000,35,8,[1.3755213e-06],[3.198601e-20],[0.],[0.],[0.],[0.]
30000,24,27,[1.377419e-06],[9.675557e-25],[3.9955666e-22],[7.05262e-27],[1.4999005e-29],[0.]
30000,23,32,[1.3765776e-06],[1.056688e-39],[6.276902e-16],[5.675844e-19],[2.018767e-20],[0.]
30000,19,36,[1.3812099e-06],[0.],[0.],[0.],[0.],[0.]
30000,42,41,[1.3755817e-06],[0.],[0.],[0.],[0.],[0.]
30000,41,37,[1.376578e-06],[4.e-45],[0.],[0.],[0.],[0.]
30000,32,38,[1.3774562e-06],[0.],[0.],[0.],[0.],[0.]
30000,18,37,[1.3792778e-06],[0.],[0.],[0.],[0.],[0.]
30000,12,39,[1.3756377e-06],[0.],[0.],[0.],[0.],[0.]
30000,21,33,[1.378456e-06],[0.],[5.0378314e-25],[1.3696556e-30],[7.3135085e-34],[0.]
30000,16,13,[1.3793353e-06],[0.],[0.],[0.],[0.],[0.]
30000,11,15,[1.378338e-06],[2.1690421e-17],[0.],[0.],[0.],[0.]
30000,40,39,[1.3756015e-06],[0.],[0.],[0.],[0.],[0.]
30000,18,11,[1.3755445e-06],[0.],[0.],[0.],[0.],[0.]
30000,12,34,[1.3774577e-06],[0.],[0.],[0.],[0.],[0.]
30000,35,25,[1.375641e-06],[1.4460866e-17],[0.],[0.],[1.0448613e-33],[0.]
30000,18,24,[1.3764612e-06],[0.],[0.],[0.],[0.],[0.]
30000,42,29,[1.3755231e-06],[1.8382332e-21],[0.],[0.],[8.339762e-33],[0.]
30000,39,12,[1.3764806e-06],[1.174536e-26],[0.],[0.],[0.],[0.]
30000,36,27,[1.3756434e-06],[3.198699e-20],[0.],[0.],[1.4868416e-38],[0.]
30000,33,13,[1.3755214e-06],[4.8031e-41],[0.],[0.],[0.],[0.]
30000,27,23,[1.3793529e-06],[6.5238404e-10],[1.9688892e-38],[0.],[1.01349745e-11],[0.]
30000,41,35,[1.4173339e-06],[1.634725e-39],[0.],[0.],[0.],[0.]
30000,23,37,[1.3755601e-06],[0.],[1.4361714e-31],[6.376529e-39],[0.],[2.2272154e-12]
30000,38,29,[1.3774215e-06],[1.6791679e-27],[0.],[0.],[0.],[0.]
30000,11,10,[1.3774176e-06],[1.9236443e-34],[0.],[0.],[0.],[0.]
30000,11,37,[1.3755828e-06],[0.],[0.],[0.],[0.],[0.]
30000,36,22,[1.4154557e-06],[8.033962e-15],[0.],[0.],[2.403294e-20],[0.]
30000,39,25,[1.4174092e-06],[8.0345785e-15],[0.],[0.],[2.4032941e-20],[0.]
30000,19,20,[1.4554081e-06],[0.],[0.],[0.],[0.],[0.]
30000,29,8,[1.375582e-06],[6.128685e-15],[0.],[0.],[1.8060364e-20],[0.]
30000,13,24,[1.3755407e-06],[0.],[0.],[0.],[0.],[0.]
30000,23,34,[1.3765583e-06],[0.],[7.9911266e-22],[1.410524e-26],[2.999801e-29],[2.0727813e-20]
30000,20,37,[1.378379e-06],[0.],[0.],[0.],[0.],[2.0727813e-20]
30000,28,29,[1.3765193e-06],[3.7736204e-19],[7.9911266e-22],[1.410524e-26],[1.3713376e-28],[0.]
30000,28,31,[1.3764637e-06],[2.9026005e-24],[2.0923074e-16],[1.891948e-19],[6.7292233e-21],[0.]
30000,39,28,[1.3784186e-06],[7.8014147e-23],[0.],[0.],[1.7413119e-34],[0.]
30000,33,37,[1.3774174e-06],[0.],[0.],[0.],[0.],[0.]
30000,34,18,[1.3755831e-06],[6.5238404e-10],[0.],[0.],[1.01349745e-11],[0.]
30000,17,32,[1.415514e-06],[0.],[1.5542143e-35],[0.],[0.],[0.]
30000,36,16,[1.4154564e-06],[6.128685e-15],[0.],[0.],[1.8060364e-20],[0.]
30000,19,19,[1.4182713e-06],[0.],[0.],[0.],[0.],[0.]
30000,27,27,[1.3756008e-06],[7.111346e-17],[5.0378314e-25],[1.3696556e-30],[2.3440753e-24],[0.]
30000,33,40,[1.3755989e-06],[0.],[0.],[0.],[0.],[0.]
30000,20,20,[1.4173326e-06],[0.],[0.],[0.],[0.],[0.]
30000,39,26,[1.4563313e-06],[1.7775999e-17],[0.],[0.],[5.8601883e-25],[0.]
30000,8,18,[1.3755234e-06],[2.378497e-22],[0.],[0.],[0.],[0.]
30000,22,14,[1.3755227e-06],[0.],[0.],[0.],[0.],[0.]
30000,17,14,[1.3783978e-06],[0.],[0.],[0.],[0.],[0.]
30000,12,9,[1.3773981e-06],[2.6931551e-34],[0.],[0.],[0.],[0.]
30000,8,8,[1.3755214e-06],[4.674857e-22],[0.],[0.],[1.0447869e-33],[0.]
30000,41,33,[1.3765198e-06],[4.5089695e-34],[0.],[0.],[0.],[0.]
30000,16,21,[1.3755229e-06],[0.],[0.],[0.],[0.],[0.]
30000,30,10,[1.4155706e-06],[1.4460394e-17],[0.],[0.],[0.],[0.]
30000,29,12,[1.3755821e-06],[0.],[0.],[0.],[0.],[0.]
30000,11,13,[1.3764821e-06],[1.6989263e-22],[0.],[0.],[0.],[0.]
30000,25,19,[1.3756392e-06],[5.4624986e-37],[0.],[0.],[0.],[0.]
30000,39,9,[1.3755408e-06],[2.693341e-34],[0.],[0.],[0.],[0.]
30000,19,17,[1.377422e-06],[1.1326175e-23],[0.],[0.],[0.],[0.]
30000,7,27,[1.3755213e-06],[0.],[0.],[0.],[0.],[0.]
30000,10,40,[1.375581e-06],[0.],[0.],[0.],[0.],[0.]
30000,13,27,[1.3755407e-06],[0.],[0.],[0.],[0.],[0.]
30000,27,20,[1.3756572e-06],[1.4460394e-17],[0.],[0.],[0.],[0.]
30000,22,7,[1.4154541e-06],[0.],[0.],[0.],[0.],[0.]
30000,22,8,[1.4154541e-06],[0.],[0.],[0.],[0.],[0.]
30000,20,34,[1.3775573e-06],[0.],[2.8723414e-31],[1.2753058e-38],[0.],[0.]
30000,40,42,[1.3755989e-06],[0.],[0.],[0.],[0.],[0.]
30000,40,23,[1.3755814e-06],[6.8099307e-12],[0.],[0.],[1.479135e-15],[0.]
30000,11,32,[1.4155124e-06],[0.],[0.],[0.],[0.],[0.]
30000,26,22,[1.3784559e-06],[6.128685e-15],[4.375309e-39],[0.],[1.8060364e-20],[0.]
30000,19,15,[1.3765213e-06],[0.],[0.],[0.],[0.],[0.]
30000,35,16,[1.4155124e-06],[1.1544602e-12],[0.],[0.],[2.470088e-16],[0.]
30000,18,32,[1.4154803e-06],[0.],[4.1033513e-32],[1.821866e-39],[0.],[0.]
30000,36,23,[1.4155132e-06],[7.1081476e-17],[0.],[0.],[2.3440753e-24],[0.]
30000,33,29,[1.3755213e-06],[1.4461953e-17],[1.9688892e-38],[0.],[3.482623e-33],[0.]
30000,21,31,[1.3765224e-06],[0.],[1.3186042e-19],[2.043324e-23],[1.6408527e-25],[0.]
30000,26,24,[1.4182724e-06],[6.128686e-15],[4.1033513e-32],[1.821866e-39],[1.8060364e-20],[0.]
30000,40,35,[1.415571e-06],[1.0818e-41],[0.],[0.],[0.],[0.]
30000,28,35,[1.3755238e-06],[3.2058813e-35],[4.7436126e-28],[1.8402963e-34],[2.0815783e-38],[0.]
30000,15,31,[1.375581e-06],[0.],[4.37532e-40],[0.],[0.],[0.]
30000,15,11,[1.3756186e-06],[0.],[0.],[0.],[0.],[0.]
30000,23,18,[1.3755796e-06],[0.],[0.],[0.],[0.],[0.]
30000,18,26,[1.3764611e-06],[6.89709e-40],[0.],[0.],[0.],[0.]
30000,30,33,[1.3755256e-06],[1.38233e-25],[2.846169e-28],[1.1041778e-34],[1.461353e-38],[0.]
30000,31,10,[1.4154587e-06],[2.0429484e-15],[0.],[0.],[6.0201215e-21],[0.]
30000,28,23,[4.0052353e-08],[3.6866368e-07],[0.],[0.],[4.1584633e-07],[0.]
30000,20,14,[2.8377052e-09],[0.],[0.],[0.],[0.],[0.]
30000,34,40,[3.99366e-08],[0.],[0.],[0.],[0.],[0.]
30000,17,1,[4.5671367e-23],[4.7374325e-33],[0.],[0.],[0.],[0.]
30000,22,6,[4.0872788e-08],[0.],[0.],[0.],[0.],[0.]
30000,2,44,[6.5004643e-25],[0.],[0.],[0.],[0.],[0.]
30000,36,11,[3.084427e-12],[3.4140617e-37],[0.],[0.],[0.],[0.]
30000,47,2,[1.9984686e-29],[2.9143458e-24],[0.],[0.],[4.4605247e-38],[0.]
30000,35,18,[4.0931084e-08],[3.6866368e-07],[0.],[0.],[4.1584633e-07],[0.]
30000,46,6,[8.307831e-22],[7.127009e-17],[0.],[0.],[2.344129e-24],[0.]
30000,19,37,[1.1985884e-07],[0.],[0.],[0.],[0.],[3.8548707e-23]
30000,32,26,[2.978565e-12],[3.686671e-07],[0.],[0.],[4.1584633e-07],[0.]
30000,2,19,[1.27483116e-17],[6.397202e-20],[0.],[0.],[0.],[0.]
30000,31,7,[7.919655e-11],[3.6866368e-07],[0.],[0.],[4.1584633e-07],[0.]
30000,1,48,[1.1651371e-32],[0.],[0.],[0.],[0.],[0.]
30000,22,2,[6.7040134e-15],[0.],[0.],[0.],[0.],[0.]
30000,13,17,[3.747538e-12],[3.6866368e-07],[0.],[0.],[4.1584633e-07],[0.]
30000,46,11,[6.6826866e-16],[1.1735155e-21],[0.],[0.],[2.6120418e-33],[0.]
30000,27,49,[4.5612624e-22],[3.6931607e-07],[0.],[0.],[4.1585648e-07],[0.]
30000,39,35,[4.0877236e-08],[6.7e-43],[0.],[0.],[0.],[0.]
30000,19,40,[3.3152227e-12],[0.],[0.],[0.],[0.],[0.]
30000,25,9,[1.5714364e-12],[0.],[0.],[0.],[0.],[0.]
30000,38,49,[1.6236554e-20],[0.],[0.],[0.],[0.],[0.]
30000,18,7,[7.72064e-13],[0.],[0.],[0.],[0.],[0.]
30000,2,23,[5.5714046e-20],[0.],[0.],[0.],[0.],[0.]
30000,16,34,[1.2100615e-10],[0.],[0.],[0.],[0.],[0.]
30000,4,16,[1.7791684e-15],[3.6866368e-07],[0.],[0.],[4.1584633e-07],[0.]
30000,37,41,[1.5772881e-12],[0.],[0.],[0.],[0.],[0.]
30000,27,19,[4.0875033e-08],[3.198601e-20],[0.],[0.],[0.],[0.]
30000,23,14,[3.9933322e-08],[0.],[0.],[0.],[0.],[0.]
30000,33,45,[6.5921694e-15],[0.],[0.],[0.],[0.],[0.]
30000,27,43,[1.9463734e-11],[1.1326175e-23],[0.],[0.],[0.],[0.]
30000,15,1,[2.2286791e-23],[1.373252e-27],[0.],[0.],[5.17e-43],[0.]
30000,37,40,[1.9083524e-12],[0.],[0.],[0.],[0.],[0.]
30000,42,22,[5.8229976e-11],[6.726909e-14],[0.],[0.],[2.0392497e-19],[0.]
30000,49,35,[3.069892e-20],[0.],[0.],[0.],[0.],[0.]
