mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
220000,8,8,0,7.51691e-06,1.3718789e-15,3.5393375e-16,5.602887e-20,6.190589e-22,5.2324834e-14
220000,20,16,0,7.740491e-06,2.0195432e-09,6.846694e-38,0.0,3.036534e-11,1.1690833e-30
220000,25,29,0,6.0345947e-06,3.9868024e-08,0.0,0.0,8.0001505e-10,1.724e-42
220000,16,8,0,7.627102e-06,1.4658e-09,2.45005e-20,6.513673e-25,3.9540086e-13,9.572339e-16
220000,12,8,0,6.416734e-06,1.0438207e-08,6.4342436e-23,2.810749e-28,2.140399e-10,3.9767616e-12
220000,32,30,0,6.2946906e-06,5.611392e-10,2.5e-44,0.0,1.3429584e-13,9.247446e-37
220000,25,24,0,6.3944467e-06,3.1511447e-09,0.0,0.0,8.621873e-13,0.0
220000,18,42,0,5.3504587e-06,3.854127e-11,1.1638804e-15,1.8552326e-19,8.775564e-15,1.12255325e-08
220000,7,24,0,6.818124e-06,3.497626e-14,4.5446967e-21,2.0856555e-26,1.4829912e-21,4.2736882e-15
220000,20,25,0,5.6113417e-06,1.6035806e-08,0.0,0.0,3.1359193e-10,0.0
220000,15,27,0,6.9972607e-06,1.4812608e-12,8.136011e-37,0.0,4.2235842e-18,1.2984405e-31
220000,13,17,0,6.8310687e-06,3.3025096e-09,1.2085862e-28,2.7390961e-36,8.8903093e-13,1.0579109e-26
220000,33,8,0,6.7857354e-06,1.7572109e-10,2.9529482e-28,7.283504e-36,4.99655e-14,1.7097485e-14
220000,19,16,0,7.72348e-06,3.1965715e-09,6.15229e-40,0.0,8.495205e-13,4.0426492e-30
220000,42,22,0,5.999308e-06,5.4505664e-11,5.3023028e-27,6.830883e-34,1.334665e-14,6.7815935e-09
220000,24,39,0,6.1568735e-06,1.0116802e-08,7.395019e-28,1.6831204e-35,2.139304e-10,4.77829e-19
220000,36,18,0,5.6575504e-06,4.518253e-11,5.576904e-39,0.0,1.6708924e-16,1.4650404e-23
220000,31,28,0,6.150278e-06,3.469337e-08,2.21e-43,0.0,5.9953664e-10,3.622e-42
220000,31,38,0,6.2701183e-06,2.2927995e-13,2.5172949e-26,3.3881692e-33,1.1359247e-20,4.756469e-19
220000,31,30,0,6.110035e-06,3.4777486e-08,0.0,0.0,5.9956323e-10,1.4204304e-38
220000,12,18,0,6.379083e-06,1.6647326e-09,2.8200554e-28,6.391242e-36,4.445647e-13,1.0730104e-22
220000,37,15,0,6.027424e-06,4.786532e-08,1.3015917e-34,8.1e-44,8.758946e-10,7.954902e-21
220000,7,40,0,5.354482e-06,1.1601846e-12,1.7893511e-16,2.823301e-20,2.470093e-16,5.29304e-12
220000,24,11,0,5.6363956e-06,2.4105633e-09,2.56204e-28,1.2619269e-35,6.3274077e-13,7.179944e-26
220000,15,35,0,7.0011474e-06,1.5695814e-10,2.9937866e-31,3.674988e-39,5.933701e-16,6.3615103e-27
220000,39,21,0,6.6991365e-06,1.7364195e-09,4.196113e-37,0.0,4.539144e-13,1.5434703e-16
220000,17,27,0,7.051889e-06,3.0594613e-12,8.81e-43,0.0,9.785936e-18,1.26634405e-36
220000,41,39,0,6.99149e-06,4.2423338e-13,8.577826e-21,3.9573953e-26,2.2896214e-20,1.0750659e-10
220000,30,38,0,7.3540173e-06,8.0298385e-15,1.8658594e-24,1.4675291e-30,1.8061607e-20,3.487453e-19
220000,8,22,0,7.055272e-06,1.6615226e-16,1.1205704e-21,5.0824656e-27,8.740235e-26,3.8083333e-17
220000,35,31,0,7.529745e-06,5.121873e-10,3.0028883e-34,8.84e-43,1.07649634e-13,2.8281328e-28
220000,7,8,0,6.2533827e-06,5.705896e-14,1.10855816e-13,1.02593445e-16,4.008984e-18,1.1975116e-12
