mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
120000,8,8,0,4.5569345e-06,3.2695138e-17,1.2754291e-17,1.971155e-21,2.0357897e-23,1.1101664e-15
120000,20,16,0,4.6232626e-06,1.1398361e-11,6.8435e-41,0.0,3.826819e-17,1.5786316e-33
120000,25,29,0,3.94428e-06,2.3526157e-08,0.0,0.0,4.1773346e-10,0.0
120000,16,8,0,4.587571e-06,2.915241e-10,3.1556416e-27,3.900137e-34,6.9610896e-14,1.0200219e-17
120000,12,8,0,4.0516243e-06,6.6235293e-09,1.4753287e-29,1.5424407e-36,1.1904357e-10,2.8176872e-13
120000,32,30,0,4.014009e-06,2.3615248e-12,0.0,0.0,4.9402e-16,5.02e-43
120000,25,24,0,4.0424256e-06,7.344906e-10,0.0,0.0,1.7693603e-13,0.0
120000,18,42,0,3.6557392e-06,1.3017144e-14,1.0417553e-16,1.6333823e-20,1.853751e-20,4.8372994e-09
120000,7,24,0,4.2645684e-06,7.605075e-17,2.6149467e-23,1.0370929e-28,3.0978592e-26,1.30313904e-20
120000,20,25,0,3.7239824e-06,6.520561e-09,0.0,0.0,1.1901724e-10,0.0
120000,15,27,0,4.31274e-06,6.148535e-15,1.39373e-40,0.0,2.6443695e-22,1.1466548e-35
120000,13,17,0,4.2661445e-06,7.353864e-10,6.4804985e-31,1.262037e-38,1.7693853e-13,7.293185e-31
120000,33,8,0,4.2532542e-06,5.4493635e-11,1.0465414e-30,1.950467e-38,1.334665e-14,3.1209596e-20
120000,19,16,0,4.620041e-06,5.844567e-10,4.5e-43,0.0,1.3922648e-13,4.4080533e-35
120000,42,22,0,3.93381e-06,4.585962e-16,1.0919581e-30,6.311602e-38,2.848885e-25,4.1823714e-13
120000,24,39,0,3.978089e-06,6.5015007e-09,4.7976796e-30,9.786253e-38,1.1901162e-10,4.0278424e-23
120000,36,18,0,3.7379662e-06,6.9638557e-12,1.28e-43,0.0,2.2979782e-17,4.9442204e-28
120000,31,28,0,3.9771908e-06,6.573416e-10,0.0,0.0,1.0134991e-11,0.0
120000,31,38,0,4.0092823e-06,6.1540666e-15,2.9854637e-28,3.733408e-35,2.6443302e-22,2.3734335e-23
120000,31,30,0,3.964541e-06,6.5326206e-10,0.0,0.0,1.0134977e-11,6e-45
120000,12,18,0,4.0397795e-06,3.6948097e-10,1.5121086e-30,2.9447525e-38,8.8475004e-14,7.293789e-31
120000,37,15,0,3.943328e-06,1.6991818e-08,9.941043e-38,0.0,2.89116e-10,7.48198e-27
120000,7,40,0,3.6564284e-06,1.1608017e-16,5.2602152e-18,8.1677234e-22,8.5616936e-24,5.936064e-13
120000,24,11,0,3.7335458e-06,4.619132e-10,6.977053e-31,1.3003119e-38,1.0727788e-13,1.3603279e-28
120000,15,35,0,4.3131454e-06,1.8966818e-11,3.0010332e-34,8.84e-43,6.3326857e-17,1.6127743e-31
120000,39,21,0,4.2264355e-06,3.484263e-10,5.801e-42,0.0,8.160006e-14,1.8421134e-18
120000,17,27,0,4.328046e-06,1.1233714e-13,0.0,0.0,2.7021163e-19,2.5949e-41
120000,41,39,0,4.314111e-06,4.0993403e-14,1.1605224e-22,4.970775e-28,1.9087736e-21,1.0921345e-11
120000,30,38,0,4.51108e-06,2.816715e-17,3.5356992e-26,2.6638565e-32,1.5497533e-26,3.8544605e-23
120000,8,22,0,4.3286796e-06,2.9958287e-19,4.0328492e-25,9.144507e-31,1.967927e-30,8.593777e-20
120000,35,31,0,4.571124e-06,7.816191e-12,1.46e-43,0.0,2.6904866e-16,6.981e-42
120000,7,8,0,4.0066634e-06,4.15629e-16,8.432484e-15,7.676142e-18,2.804234e-19,8.4880605e-16
120000,19,36,0,4.7751164e-06,3.6744235e-10,3.308223e-31,6.798834e-39,8.8468166e-14,3.483669e-25
120000,40,9,0,4.266469e-06,2.4482172e-12,7.2980844e-31,1.3558765e-38,8.141123e-18,2.8184894e-09
120000,23,31,0,4.2602046e-06,4.498258e-08,0.0,0.0,7.7919843e-10,1.19e-43
120000,40,39,0,4.589403e-06,3.5182532e-12,1.8507275e-25,1.2871209e-31,1.1901161e-17,3.3853725e-14
120000,36,26,0,4.5853753e-06,4.356066e-10,2.913976e-37,0.0,1.0408044e-13,3.4006046e-36
120000,36,40,0,3.7669893e-06,1.1957524e-12,3.3299368e-29,3.3053633e-36,3.7573997e-18,4.401347e-19
120000,41,14,0,3.9741967e-06,8.094591e-12,3.481423e-23,1.4912252e-28,2.6817136e-17,3.761233e-14
120000,14,14,0,4.3127407e-06,3.24309e-08,1.6201444e-31,3.155094e-39,5.508777e-10,9.493327e-27
120000,25,19,0,4.2645233e-06,2.1715666e-08,0.0,0.0,3.6152173e-10,0.0
120000,27,27,0,4.5554284e-06,1.2615287e-11,0.0,0.0,4.256453e-17,0.0
120000,38,31,0,4.565821e-06,1.2341527e-09,1.4368228e-33,9.815e-42,1.0274192e-11,6.4395325e-31
120000,29,33,0,4.315991e-06,4.3078702e-10,4.239e-42,0.0,1.0250943e-13,2.1526572e-37
120000,36,10,0,4.3312475e-06,4.8244638e-15,7.776937e-29,9.050899e-36,2.0890394e-22,2.3081658e-19
120000,31,17,0,4.3490313e-06,4.690055e-12,0.0,0.0,1.5540436e-17,5.27e-42
