mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
880000,8,8,0,2.0536696e-05,1.0223959e-10,9.5395995e-14,1.6671392e-17,5.538833e-16,8.844736e-11
880000,25,29,0,1.3670034e-05,7.225103e-08,1.7e-44,0.0,2.9722111e-09,3.4206476e-30
880000,12,8,0,1.6759526e-05,1.125253e-07,4.2690464e-14,7.318817e-18,3.5607584e-09,8.207817e-09
880000,32,30,0,1.5741665e-05,1.5218129e-08,6.7517244e-35,1e-45,9.3875255e-12,1.01406075e-22
880000,25,24,0,1.75074e-05,2.5376215e-08,0.0,0.0,1.7667949e-11,1.0691051e-37
880000,18,42,0,1.0096958e-05,2.8853615e-08,6.6590453e-09,2.2528951e-10,1.0519547e-09,1.9625113e-06
880000,7,24,0,1.7045868e-05,2.4039345e-11,6.103877e-14,1.04320594e-17,2.6234819e-18,6.9087402e-09
880000,20,25,0,1.3476908e-05,3.350548e-08,3e-45,0.0,1.4190485e-09,2.0094986e-34
880000,13,17,0,1.7928718e-05,3.0507156e-08,1.2646521e-23,3.2898986e-31,1.8696154e-11,6.730899e-20
880000,33,8,0,1.714159e-05,1.0936572e-09,4.6962456e-21,2.530802e-27,7.8182144e-13,8.338192e-08
880000,19,16,0,2.0121142e-05,4.7693394e-08,9.143046e-33,2.03e-43,3.0094358e-11,2.8318752e-21
880000,24,39,0,1.4945518e-05,1.6928627e-08,1.1332435e-22,6.5845784e-30,7.5172213e-10,2.7444585e-08
880000,36,18,0,1.3168839e-05,6.60734e-08,8.797095e-26,2.1376368e-33,1.2240604e-09,4.6119516e-13
880000,31,28,0,1.503769e-05,1.15307465e-07,4.8189804e-35,1e-45,5.165293e-09,2.3699252e-27
880000,31,38,0,1.6090307e-05,1.3904793e-10,4.4606716e-21,1.8225836e-26,3.055409e-16,2.7069852e-14
880000,31,30,0,1.46462e-05,1.1671719e-07,2.342011e-37,0.0,5.1665343e-09,1.1121716e-24
880000,12,18,0,1.7122042e-05,1.5636525e-08,2.9539922e-23,7.677964e-31,9.351133e-12,2.3974371e-17
880000,37,15,0,1.3584749e-05,1.1727313e-07,6.4879043e-21,2.374428e-26,4.296486e-09,1.1454601e-11
880000,7,40,0,1.0452019e-05,8.767925e-10,9.744105e-11,5.444665e-13,5.8004534e-13,1.4665383e-07
880000,24,11,0,1.3699042e-05,2.5523082e-08,4.7648845e-22,3.3970034e-28,4.4758666e-11,1.3348456e-13
880000,15,35,0,1.949472e-05,5.934944e-09,4.0949237e-20,1.9375899e-25,5.7674345e-14,5.837578e-12
880000,39,21,0,1.6898237e-05,1.6929365e-08,3.0867471e-25,7.493011e-33,9.9891545e-12,8.896185e-12
880000,41,39,0,1.8775718e-05,5.661492e-11,1.0001571e-12,9.582725e-16,5.0539938e-17,4.730604e-09
880000,30,38,0,1.9232157e-05,1.1041196e-09,1.401636e-20,1.13685195e-26,3.1639876e-13,6.561625e-14
880000,8,22,0,1.9646517e-05,9.427997e-13,1.2193511e-12,1.2194293e-15,6.518201e-17,2.1666127e-11
