mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
860000,8,8,0,2.0246684e-05,9.199376e-11,8.8229825e-14,1.537785e-17,4.8390214e-16,7.7240866e-11
860000,25,29,0,1.3494379e-05,7.198205e-08,1.1e-44,0.0,2.914608e-09,1.4856569e-30
860000,12,8,0,1.6524564e-05,1.1122645e-07,3.8493006e-14,6.577512e-18,3.4264684e-09,6.0960708e-09
860000,32,30,0,1.5518079e-05,1.4883026e-08,4.916822e-35,0.0,8.922406e-12,7.5198526e-23
860000,25,24,0,1.7224678e-05,2.4943565e-08,0.0,0.0,1.68854e-11,6.9455207e-38
860000,18,42,0,1.000935e-05,2.8537604e-08,6.5587686e-09,2.211748e-10,1.0139733e-09,1.4992371e-06
860000,7,24,0,1.6826847e-05,2.2113884e-11,5.4891167e-14,9.35239e-18,2.357508e-18,5.486239e-09
860000,20,25,0,1.3278607e-05,3.358626e-08,1e-45,0.0,1.3897893e-09,1.2774441e-34
860000,13,17,0,1.7662094e-05,2.9901013e-08,1.0519617e-23,2.7275176e-31,1.787141e-11,5.3323087e-20
860000,33,8,0,1.6910044e-05,1.0761673e-09,3.5381584e-21,1.8190368e-27,7.490197e-13,8.0894246e-08
860000,19,16,0,1.9895335e-05,4.6608115e-08,6.97298e-33,1.54e-43,2.8629783e-11,2.2385527e-21
860000,24,39,0,1.4732198e-05,1.6889215e-08,9.123458e-23,5.0406943e-30,7.375106e-10,2.5167626e-08
860000,36,18,0,1.2986005e-05,5.841943e-08,6.164551e-26,1.49250865e-33,1.0502901e-09,3.9429622e-13
860000,31,28,0,1.48189265e-05,1.1585458e-07,3.6070963e-35,1e-45,5.044563e-09,1.6135595e-27
860000,31,38,0,1.5863407e-05,1.2586687e-10,3.0543523e-21,1.19759455e-26,2.6072982e-16,2.3267497e-14
860000,31,30,0,1.444122e-05,1.17244014e-07,1.6659421e-37,0.0,5.045745e-09,8.0164933e-25
860000,12,18,0,1.6853452e-05,1.5317683e-08,2.457082e-23,6.365429e-31,8.93857e-12,2.0249289e-17
860000,37,15,0,1.3412514e-05,1.162724e-07,4.4797578e-21,1.5885002e-26,4.188124e-09,9.318491e-12
860000,7,40,0,1.0343983e-05,8.529914e-10,8.886572e-11,4.9490463e-13,5.441738e-13,1.3777631e-07
860000,24,11,0,1.3493838e-05,2.3071625e-08,3.0829961e-22,2.1090861e-28,1.3737708e-11,1.02465494e-13
860000,15,35,0,1.9190935e-05,5.6988063e-09,2.8165823e-20,1.3279741e-25,5.380048e-14,4.308136e-12
860000,39,21,0,1.665974e-05,1.6584481e-08,2.1624028e-25,5.2302185e-33,9.546173e-12,7.319232e-12
860000,41,39,0,1.850686e-05,5.2948455e-11,8.6803514e-13,8.289316e-16,4.3558242e-17,4.4082786e-09
860000,30,38,0,1.8970612e-05,1.0182897e-09,1.21476215e-20,9.846142e-27,2.8423412e-13,5.5905164e-14
860000,8,22,0,1.935251e-05,8.2213435e-13,1.1315719e-12,1.1279548e-15,5.949088e-17,1.8005847e-11
860000,35,31,0,1.8213657e-05,1.8874735e-08,1.7815106e-26,7.74934e-35,9.273286e-12,3.3345167e-16
860000,7,8,0,1.5216508e-05,2.2350113e-11,6.326455e-12,6.4209303e-15,3.8616182e-16,1.3552348e-09
860000,19,36,0,1.9572124e-05,1.4936921e-08,4.199837e-22,3.18326e-28,8.934718e-12,5.014376e-13
860000,40,9,0,1.7144057e-05,5.8652994e-08,3.7048975e-16,1.07548165e-20,2.5529432e-09,3.9584535e-08
860000,23,31,0,1.7039376e-05,2.8311703e-07,1.939335e-39,0.0,1.33522216e-08,5.18821e-23
860000,40,39,0,2.1429842e-05,4.6676885e-10,5.549753e-15,9.05783e-19,4.709291e-15,1.6160205e-10
860000,36,26,0,2.110934e-05,1.9698284e-08,5.0338016e-26,5.8743535e-34,1.2044128e-11,7.813532e-18
860000,36,40,0,1.4469435e-05,1.3434421e-09,8.4085e-20,3.122938e-25,1.2115775e-14,1.9335438e-08
860000,41,14,0,1.3801593e-05,3.956422e-09,9.979403e-10,3.097645e-11,3.433167e-11,1.15331865e-07
860000,14,14,0,1.9324005e-05,3.6897416e-07,2.6308342e-24,6.8188646e-32,1.3576656e-08,6.859237e-19
860000,25,19,0,1.5865544e-05,2.461642e-07,1.9048e-41,0.0,9.529073e-09,2.7953405e-28
860000,27,27,0,2.0183956e-05,2.736917e-09,0.0,0.0,1.09327633e-13,4.231047e-34
860000,38,31,0,1.9730196e-05,1.9678852e-07,9.158074e-20,8.037513e-26,6.833961e-09,4.305231e-11
860000,29,33,0,1.9207773e-05,7.2390534e-08,1.878652e-31,2.41e-41,2.5019606e-09,3.562185e-22
860000,36,10,0,1.9900766e-05,6.200726e-11,1.8745997e-20,8.7610374e-26,1.11008406e-16,1.5808633e-12
860000,31,17,0,2.0712454e-05,1.3226424e-09,6.8987062e-37,0.0,1.02020816e-14,6.2691752e-21
860000,19,34,0,1.4863568e-05,8.404746e-09,4.381981e-27,9.359114e-35,4.6368074e-12,1.7850976e-16
860000,35,8,0,1.7180599e-05,3.5029178e-12,2.74362e-17,7.616691e-22,4.492949e-19,3.3281573e-09
860000,22,19,0,1.7454318e-05,3.0704534e-08,1.2140308e-38,0.0,3.9269815e-10,1.165168e-30
860000,33,18,0,1.7950426e-05,2.411922e-09,1.6305479e-33,1.96e-43,2.1893579e-14,8.722527e-19
860000,28,24,0,1.8936325e-05,2.1634723e-09,0.0,0.0,2.0256435e-14,1.0079178e-31
860000,42,8,0,1.2961125e-05,1.285743e-07,7.249264e-14,1.3637084e-17,3.6118107e-07,4.7143203e-07
860000,12,40,0,1.464341e-05,2.300556e-09,9.5544686e-14,1.6676648e-17,1.2229175e-12,7.6335965e-10
860000,24,8,0,1.9642805e-05,4.508166e-08,2.157291e-15,3.228555e-19,5.624537e-10,2.7003072e-08
860000,20,34,0,1.5068225e-05,1.2078788e-09,1.5293386e-27,6.7530895e-36,1.02096235e-14,9.463189e-18
860000,32,7,0,1.5745987e-05,2.1836104e-09,1.9235961e-17,1.2785865e-22,1.4984832e-12,8.3750024e-08
860000,35,17,0,1.4270581e-05,9.896266e-08,1.5413666e-26,3.7313095e-34,1.0782614e-09,7.282513e-16
860000,9,38,0,1.6546906e-05,1.6781762e-12,5.0327814e-15,8.1742846e-19,1.2396931e-19,1.00596476e-10
860000,32,41,0,1.763839e-05,2.7142584e-09,1.5064241e-15,2.3706332e-19,8.450275e-13,6.5419736e-09
860000,25,15,0,2.1383348e-05,7.695037e-11,2.0405493e-30,8.036057e-39,2.8413074e-16,5.071663e-20
860000,12,32,0,1.5964859e-05,2.89459e-08,4.556585e-27,1.6012367e-35,4.4594e-10,4.6999737e-14
860000,39,42,0,1.8221113e-05,1.6755635e-09,4.0588417e-09,1.3029278e-10,6.861907e-11,6.3887913e-09
860000,34,25,0,1.7009763e-05,4.644399e-09,1.2373136e-32,4.75e-43,1.4517891e-12,3.0365164e-21
860000,10,33,0,1.5181266e-05,4.039828e-08,2.1011181e-21,3.154888e-28,6.9661077e-10,1.41490005e-11
860000,10,21,0,1.8990113e-05,4.9177194e-11,2.0316263e-18,9.971697e-24,2.3183342e-16,2.3220023e-14
860000,33,35,0,1.8662235e-05,9.732066e-11,5.997241e-31,1.00749e-40,1.23341406e-17,2.0574566e-17
860000,28,8,0,1.2248436e-05,1.2986483e-08,7.497781e-11,4.0980863e-13,1.5136668e-10,5.0231404e-07
860000,39,23,0,1.9718595e-05,1.2779576e-07,1.1642805e-24,1.0739528e-31,5.9788907e-09,8.049199e-11
860000,38,10,0,1.6737282e-05,2.5967358e-08,4.249049e-19,2.1288688e-24,4.9479865e-10,4.7209247e-11
860000,8,9,0,2.013259e-05,2.0613065e-11,2.9385934e-14,4.712787e-18,1.8707101e-18,3.0866514e-11
860000,36,34,0,1.2926348e-05,2.3715837e-07,4.0003182e-22,1.0684285e-27,9.8947135e-09,1.7884266e-15
860000,25,17,0,1.9329691e-05,1.5582823e-09,7.149316e-36,1e-45,1.40578806e-14,4.476081e-24
860000,39,36,0,1.887258e-05,4.1851514e-08,1.9505929e-16,5.86784e-21,2.168615e-09,9.3268115e-11
860000,17,38,0,1.2730725e-05,2.5648032e-07,4.4311533e-13,4.177263e-16,1.1028926e-08,8.765871e-08
860000,8,7,0,1.651481e-05,3.209263e-11,2.213448e-12,2.250644e-15,1.3605168e-16,1.6647834e-09
860000,22,8,0,1.6119931e-05,1.8611384e-07,9.3723227e-14,1.6548402e-17,3.9999346e-09,6.9207373e-10
860000,29,14,0,2.1350714e-05,1.5797097e-09,1.1233835e-27,2.3001585e-35,4.599865e-13,6.051987e-17
860000,28,12,0,1.8433486e-05,2.431092e-10,2.0201827e-20,9.4757097e-26,3.6033554e-16,5.493231e-14
860000,13,35,0,1.6268668e-05,1.4254196e-07,5.6771486e-23,8.235629e-30,6.9012107e-09,7.231058e-12
860000,26,26,0,1.7846995e-05,1.702683e-07,0.0,0.0,8.369969e-09,6.7754332e-37
860000,17,8,0,1.9421508e-05,1.9541046e-07,6.4889966e-15,1.0947627e-18,9.134158e-09,1.5158629e-09
860000,40,23,0,1.8217252e-05,8.727037e-09,2.9568196e-22,1.9011839e-28,5.6156997e-12,2.1014075e-09
860000,29,38,0,1.9108216e-05,2.1236433e-09,5.7415065e-20,5.02432e-26,4.7564925e-13,2.9925273e-13
860000,31,23,0,2.1511916e-05,4.0023115e-12,6.7e-44,0.0,5.954395e-21,6.780451e-25
860000,25,18,0,1.9625077e-05,2.1663269e-08,1.2027901e-38,0.0,1.3075596e-11,3.6750783e-26
