mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
210000,78,62,[6.111022e-07],[3.5224518e-10],[8.5616595e-38],[0.],[1.06446095e-13],[3.420596e-15]
210000,86,51,[6.234433e-07],[2.3313802e-11],[1.5180421e-24],[3.9743846e-32],[1.0258807e-16],[6.25888e-14]
210000,69,56,[6.0744776e-07],[1.9614225e-15],[1.3339667e-37],[0.],[1.1462287e-24],[1.7197762e-15]
210000,85,12,[6.011718e-07],[6.6223596e-11],[1.4081037e-15],[2.3807752e-19],[3.6339717e-16],[2.732272e-18]
210000,61,28,[6.074601e-07],[3.2472133e-11],[9.610061e-17],[1.5418768e-20],[1.517605e-16],[1.04047026e-16]
210000,65,76,[6.0372633e-07],[1.3741691e-11],[9.268448e-13],[9.239135e-16],[9.926202e-17],[9.1643845e-18]
210000,71,50,[6.4956737e-07],[4.7699538e-09],[2.4824159e-21],[2.134428e-27],[1.0892656e-10],[3.1058617e-12]
210000,32,56,[6.033373e-07],[5.8578125e-09],[5.761204e-17],[1.657526e-21],[1.5667574e-10],[5.7368537e-11]
210000,22,86,[6.425187e-07],[1.4429636e-11],[8.7755425e-15],[1.4385294e-18],[5.265446e-17],[3.3611793e-17]
210000,32,24,[7.7317947e-07],[7.7251e-14],[6.4638714e-26],[8.812104e-34],[4.5491682e-21],[1.7386724e-11]
210000,82,83,[7.666766e-07],[1.4538712e-10],[5.267637e-22],[4.392217e-28],[4.3625632e-14],[7.633385e-13]
210000,27,12,[6.0345116e-07],[1.1528297e-12],[7.8705396e-11],[4.623081e-13],[6.4270244e-14],[1.2728432e-12]
210000,53,25,[6.088573e-07],[8.019745e-11],[4.4008024e-28],[1.962049e-36],[1.9609985e-14],[6.525148e-13]
210000,15,36,[6.010462e-07],[1.0620736e-15],[1.9386984e-25],[4.934136e-33],[1.3869674e-26],[2.5380226e-10]
210000,33,63,[6.750585e-07],[3.1370902e-12],[2.8722996e-17],[8.2834616e-22],[5.84462e-18],[2.1348572e-09]
210000,37,39,[6.188798e-07],[6.7139325e-08],[2.2488728e-31],[2.1483e-41],[1.0206659e-07],[3.9619405e-20]
210000,17,72,[6.0669754e-07],[6.33759e-09],[1.669212e-16],[4.65485e-21],[1.6623344e-10],[4.390876e-14]
210000,81,64,[6.043049e-07],[6.782931e-10],[0.],[0.],[2.5954862e-13],[7.190823e-19]
210000,66,45,[6.323106e-07],[2.9818944e-14],[1.893035e-25],[8.692004e-34],[2.7419988e-23],[6.2630877e-14]
210000,85,18,[7.471852e-07],[4.7897313e-09],[2.2412384e-28],[4.7196504e-37],[1.08932426e-10],[4.081683e-18]
210000,17,64,[6.425018e-07],[5.49599e-11],[2.6169574e-20],[1.2045005e-25],[3.1662383e-16],[2.5856066e-09]
210000,20,71,[6.0680605e-07],[6.224318e-09],[1.4740399e-24],[3.324563e-32],[1.380207e-10],[2.6164588e-11]
210000,15,45,[6.596006e-07],[2.7846044e-12],[1.3388887e-29],[9.734344e-39],[1.1363603e-17],[4.3557917e-14]
210000,76,76,[6.021276e-07],[7.106755e-13],[1.045759e-11],[5.8276666e-14],[7.6350694e-15],[5.93202e-14]
210000,80,60,[6.101493e-07],[4.5262256e-09],[2.224615e-36],[0.],[8.963233e-11],[4.3892204e-14]
210000,83,22,[6.1305684e-07],[1.1480765e-12],[1.1438084e-31],[2.85e-42],[7.4864705e-20],[5.438517e-16]
210000,71,44,[8.2614565e-07],[5.5408863e-12],[6.8243073e-19],[3.529735e-24],[2.137642e-17],[1.7602158e-12]
210000,65,64,[7.9769745e-07],[9.059702e-14],[1.8145615e-28],[7.053978e-37],[2.8863095e-19],[3.9666048e-14]
210000,68,53,[6.084745e-07],[3.1958752e-12],[1.243583e-33],[2.4e-44],[8.03917e-18],[6.461624e-10]
210000,36,22,[6.262744e-07],[1.7415762e-09],[5.281756e-26],[2.3553468e-34],[3.0249924e-11],[2.2732926e-15]
210000,69,16,[7.7503546e-07],[5.3396e-14],[2.5271622e-21],[2.2494217e-27],[1.1887801e-21],[1.0529705e-11]
210000,69,61,[6.0247737e-07],[1.836328e-11],[1.37e-43],[0.],[8.073667e-17],[1.5905156e-14]
210000,58,57,[6.0810623e-07],[1.0768134e-11],[1.3007231e-30],[9.74523e-40],[5.2333246e-17],[7.82935e-12]
210000,59,19,[6.2344805e-07],[9.550953e-10],[2.4580164e-12],[2.5483677e-15],[3.251669e-13],[3.1680567e-09]
210000,19,45,[7.735407e-07],[1.2805886e-12],[2.7061216e-21],[1.0548893e-26],[8.793388e-20],[2.6001954e-12]
210000,69,15,[7.696904e-07],[8.5918707e-13],[1.2122463e-22],[1.8548073e-29],[6.622402e-20],[1.084412e-12]
210000,14,27,[6.012158e-07],[2.7624316e-14],[2.0328553e-33],[4.9e-44],[1.9483246e-23],[3.5911304e-16]
210000,48,49,[6.063223e-07],[6.28176e-10],[5.3729667e-11],[3.0935318e-13],[2.7161902e-13],[1.2355115e-13]
210000,61,61,[8.17972e-07],[3.123681e-13],[1.4561288e-35],[0.],[1.8196164e-20],[7.340314e-13]
210000,16,49,[6.12372e-07],[2.4041857e-10],[2.8153575e-25],[6.763802e-33],[6.995911e-14],[1.7379497e-13]
210000,84,35,[6.35168e-07],[7.591149e-12],[2.9867422e-22],[4.3945213e-29],[2.924483e-17],[3.2424663e-10]
210000,64,42,[6.055101e-07],[2.2906526e-11],[3.4199547e-23],[9.176416e-31],[1.0254347e-16],[3.2500396e-15]
210000,56,74,[9.3500637e-07],[4.546475e-12],[1.386778e-17],[1.6076781e-22],[1.5639641e-17],[6.8719957e-18]
210000,27,38,[6.248109e-07],[8.6886265e-13],[1.1501594e-16],[3.4107936e-21],[5.5013644e-20],[8.5017865e-13]
210000,29,15,[6.2057205e-07],[3.841983e-10],[1.7152394e-12],[1.7297302e-15],[1.4869692e-13],[2.1991752e-14]
210000,55,56,[6.06664e-07],[2.5248007e-11],[4.936318e-25],[1.28116e-32],[1.02836033e-16],[7.84562e-11]
210000,23,66,[6.0098995e-07],[3.802539e-11],[6.8634526e-19],[3.391565e-24],[1.8629572e-16],[1.3962011e-12]
210000,62,86,[6.9791474e-07],[1.65113e-12],[6.1852383e-15],[1.0873575e-18],[1.2050132e-19],[1.2668611e-13]
210000,57,86,[6.742306e-07],[5.6141527e-08],[2.8760887e-15],[4.801182e-19],[1.0091837e-07],[3.2660327e-14]
210000,30,42,[6.1673063e-07],[1.0246489e-11],[1.3332015e-24],[1.8431775e-31],[3.503929e-17],[6.3117665e-18]
210000,80,23,[6.077963e-07],[4.4951587e-10],[7.599083e-25],[1.987308e-32],[1.5021221e-13],[1.0999513e-15]
210000,31,24,[7.690505e-07],[7.789633e-15],[4.1360683e-24],[3.209039e-31],[6.398295e-24],[2.2070083e-10]
210000,66,17,[6.0879336e-07],[9.196897e-12],[1.7435628e-21],[2.7092095e-28],[6.3537935e-18],[7.1011166e-09]
210000,83,37,[6.965103e-07],[2.4562602e-11],[2.7816644e-21],[1.731041e-27],[5.8962912e-15],[4.0190204e-13]
210000,37,66,[6.374218e-07],[5.8163398e-08],[1.2111842e-16],[3.5452367e-21],[1.01146966e-07],[2.7395195e-13]
210000,75,39,[6.011228e-07],[6.4866355e-11],[1.6802629e-13],[1.287076e-16],[3.8314318e-16],[2.6656375e-12]
210000,44,84,[6.258844e-07],[1.981104e-13],[4.83834e-28],[1.8810557e-36],[1.220335e-20],[2.5008665e-10]
210000,38,46,[6.903999e-07],[3.226014e-10],[1.2946901e-20],[1.112339e-26],[1.1481301e-13],[2.223722e-14]
210000,28,85,[6.077987e-07],[5.9903854e-16],[8.961715e-21],[6.759341e-27],[1.635905e-27],[4.8356447e-11]
210000,33,81,[6.030999e-07],[6.747798e-13],[3.1201588e-23],[4.8381764e-30],[1.918109e-18],[1.2110937e-15]
210000,33,27,[6.094573e-07],[4.4103918e-10],[7.287661e-22],[1.0939876e-28],[1.2824583e-13],[1.6993854e-11]
210000,29,18,[6.3842435e-07],[1.6239917e-13],[4.1509507e-18],[2.1193644e-23],[1.7907962e-22],[2.9373686e-15]
210000,67,47,[6.480929e-07],[8.831927e-12],[4.742468e-28],[3.7168475e-37],[4.2602263e-17],[3.3881536e-10]
210000,45,78,[6.1139e-07],[3.0681144e-10],[1.131711e-39],[0.],[8.732791e-14],[7.4793e-17]
210000,70,74,[6.0939715e-07],[1.0078378e-11],[4.705321e-13],[4.598842e-16],[6.011099e-17],[9.1671374e-08]
210000,58,87,[6.7507045e-07],[5.6241595e-10],[3.5104547e-19],[1.3690493e-24],[2.0129569e-13],[2.2559447e-14]
210000,57,74,[8.4208386e-07],[1.6690353e-10],[1.9238839e-16],[3.145324e-20],[4.3728103e-14],[2.4741618e-16]
210000,74,56,[7.6753435e-07],[2.3427091e-12],[3.7743412e-27],[1.580561e-35],[1.818159e-19],[1.7455016e-14]
210000,14,76,[6.010398e-07],[1.1922799e-08],[2.9153742e-09],[1.0216487e-10],[3.740844e-10],[2.9711083e-14]
210000,77,12,[6.008841e-07],[5.693462e-09],[1.5206886e-15],[2.1553606e-19],[1.4719827e-10],[3.6787262e-09]
210000,47,31,[6.013903e-07],[6.405998e-11],[9.274943e-26],[4.1244616e-34],[3.3013734e-16],[1.7196697e-11]
210000,86,17,[6.8200006e-07],[8.673715e-11],[2.2403488e-28],[8.208586e-37],[1.195416e-14],[5.13032e-18]
210000,37,24,[6.65904e-07],[2.2958449e-14],[1.763435e-20],[1.5740707e-26],[7.865316e-22],[2.1413058e-19]
210000,85,30,[6.034267e-07],[6.2757657e-09],[1.763435e-20],[1.5740707e-26],[1.9405591e-10],[4.193084e-10]
210000,84,19,[6.877785e-07],[4.7582174e-09],[5.111918e-28],[8.1869955e-37],[1.089265e-10],[2.371055e-18]
210000,50,52,[8.418299e-07],[9.58285e-11],[1.21119e-16],[3.545237e-21],[1.486448e-14],[2.1361621e-13]
210000,71,45,[9.623319e-07],[5.6249193e-11],[3.3565797e-20],[3.0303697e-26],[1.4674112e-14],[4.5310727e-11]
210000,64,81,[6.0641025e-07],[3.203807e-11],[1.6884967e-16],[4.9743952e-21],[1.5699977e-16],[8.639432e-19]
210000,72,52,[6.3117045e-07],[2.2290637e-12],[9.4455927e-23],[1.3844776e-29],[1.495515e-19],[8.4657914e-14]
210000,43,43,[7.7321596e-07],[6.735608e-10],[1.5832204e-12],[1.6095518e-15],[2.3946313e-13],[1.3605564e-11]
210000,70,25,[6.0093913e-07],[1.7105883e-11],[4.2481547e-20],[2.0069967e-25],[2.9551622e-15],[1.5665304e-10]
210000,26,31,[6.012222e-07],[4.2508035e-15],[1.0736393e-10],[6.4048127e-13],[9.0985006e-14],[6.308746e-15]
210000,57,38,[6.071939e-07],[9.373475e-09],[1.6881637e-16],[4.974365e-21],[1.8891003e-10],[1.912175e-13]
210000,34,38,[7.78031e-07],[7.811167e-13],[6.944345e-23],[1.0061511e-29],[1.1702234e-18],[3.1836194e-14]
210000,75,56,[7.669163e-07],[4.8362515e-11],[2.7002627e-25],[6.708772e-33],[2.697334e-16],[1.0609674e-15]
210000,61,44,[6.0356865e-07],[8.6864504e-10],[1.3049141e-29],[9.34307e-39],[3.6023238e-13],[5.3822176e-13]
210000,23,48,[7.6869634e-07],[3.6799297e-10],[6.7434174e-20],[1.7730864e-24],[1.208331e-13],[4.408169e-14]
210000,25,72,[6.0168026e-07],[1.2605972e-11],[2.1314744e-29],[7.1063786e-38],[4.7862682e-17],[3.901138e-19]
210000,74,44,[6.186402e-07],[4.2417616e-09],[8.200327e-13],[8.4947717e-16],[8.010556e-11],[2.6240676e-11]
210000,20,22,[6.011154e-07],[1.5753669e-13],[2.9837678e-26],[6.5109245e-34],[8.260412e-21],[2.5308577e-13]
210000,19,46,[7.802687e-07],[1.0480652e-11],[1.4929107e-23],[8.858606e-30],[5.2411236e-17],[1.2808446e-10]
210000,43,33,[6.0139035e-07],[1.1316147e-12],[1.5168528e-23],[2.3185129e-30],[7.414735e-20],[3.1350395e-10]
210000,42,83,[6.291174e-07],[1.7783778e-11],[1.4251376e-25],[3.3459268e-33],[8.0700005e-17],[8.35272e-08]
210000,64,25,[6.0161506e-07],[1.189017e-11],[2.3915835e-12],[1.2980661e-14],[1.699577e-15],[1.3428366e-15]
210000,69,77,[6.093593e-07],[5.9481625e-12],[4.6102546e-14],[8.140736e-18],[2.6992369e-17],[3.5868593e-13]
210000,27,77,[6.028838e-07],[5.0551094e-13],[1.5980517e-23],[4.221548e-31],[8.197358e-21],[2.1193512e-15]
210000,72,18,[7.695777e-07],[1.7464697e-13],[1.8864919e-13],[1.8076395e-16],[6.7024203e-18],[2.9905047e-14]
210000,19,49,[6.2315473e-07],[1.507769e-13],[8.718392e-31],[1.374504e-39],[7.739199e-21],[4.6747703e-09]
210000,24,54,[6.009352e-07],[8.742606e-09],[3.7694067e-26],[9.220928e-34],[1.8837161e-10],[7.349544e-13]
210000,31,84,[6.087474e-07],[3.8794978e-11],[1.0038139e-19],[9.087182e-26],[9.804897e-15],[3.262139e-13]
210000,49,64,[6.0139195e-07],[2.3264835e-10],[1.9838134e-24],[5.143416e-32],[7.513014e-14],[5.736922e-11]
210000,46,41,[6.0880444e-07],[2.4307546e-12],[1.1873919e-17],[6.186067e-23],[5.7601524e-18],[2.5623967e-10]
210000,19,27,[6.0144663e-07],[6.3623995e-09],[1.4490211e-22],[1.1669961e-28],[2.0329821e-10],[1.0572994e-07]
210000,66,69,[6.138572e-07],[2.2553878e-10],[3.505417e-19],[1.7204609e-24],[7.510616e-14],[1.566548e-10]
