mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
900000,78,62,[9.3661225e-07],[2.5312352e-09],[8.1313756e-27],[2.1546652e-37],[5.2495642e-12],[6.033054e-09]
900000,86,51,[9.3863525e-07],[6.3022687e-10],[1.03793486e-13],[4.174361e-18],[2.2197911e-14],[2.2236089e-09]
900000,69,56,[9.351082e-07],[2.1507084e-11],[2.6695518e-10],[2.01522e-12],[3.7671518e-13],[4.274249e-09]
900000,85,12,[8.3204446e-07],[1.342148e-09],[9.236503e-13],[2.2675236e-16],[4.70067e-14],[4.046812e-09]
900000,61,28,[9.268377e-07],[1.217876e-09],[2.5646e-12],[6.410539e-16],[4.6942522e-14],[9.88519e-09]
900000,65,76,[9.1569893e-07],[5.0850874e-10],[6.432478e-11],[9.929294e-14],[1.4740648e-14],[7.8858564e-10]
900000,71,50,[1.1924235e-06],[4.4633235e-09],[1.5505579e-16],[2.0334947e-22],[6.777441e-10],[7.3475994e-09]
900000,22,86,[9.724214e-07],[3.8903292e-10],[5.3042726e-12],[1.3546834e-15],[8.036498e-15],[2.7989173e-09]
900000,32,24,[1.2608704e-06],[6.229392e-11],[2.5483155e-19],[8.8400885e-27],[1.32760065e-17],[2.3361106e-09]
900000,82,83,[1.1532637e-06],[1.5150882e-09],[2.3226774e-15],[1.562845e-20],[2.558862e-12],[6.106807e-10]
900000,27,12,[8.745077e-07],[5.422191e-10],[7.799371e-10],[7.059342e-12],[1.6510281e-12],[1.942e-09]
900000,53,25,[9.334245e-07],[2.399386e-09],[2.8339135e-22],[1.9513959e-30],[4.531304e-12],[2.4684801e-10]
900000,15,36,[8.2609216e-07],[1.199095e-09],[1.00947584e-19],[4.066401e-27],[1.9902322e-12],[2.8206902e-08]
900000,33,63,[1.2195235e-06],[6.2522637e-10],[1.3809105e-13],[6.1717997e-18],[1.6692328e-14],[1.4878443e-08]
900000,37,39,[1.0474045e-06],[8.835638e-09],[3.1704045e-23],[6.132085e-33],[8.732036e-08],[1.65732e-10]
900000,17,72,[8.8931745e-07],[5.3859326e-09],[1.758015e-11],[2.2858106e-14],[7.2187123e-10],[7.51128e-11]
900000,81,64,[8.8281314e-07],[2.0193296e-09],[1.8617153e-25],[2.9563473e-35],[5.967376e-12],[1.8101536e-08]
900000,66,45,[1.1039717e-06],[3.8275178e-11],[3.033148e-10],[2.3885809e-12],[4.7023973e-13],[9.830452e-09]
900000,85,18,[1.293324e-06],[5.5373492e-09],[3.9836984e-11],[5.4691308e-14],[6.7994316e-10],[1.1921411e-10]
