mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
650000,8,8,0,1.689474e-05,1.6797234e-11,3.2892878e-14,5.567208e-18,6.422834e-17,1.4288527e-11
650000,25,29,0,1.1539738e-05,6.887249e-08,0.0,0.0,2.2805016e-09,2.8272737e-33
650000,16,8,0,1.7332059e-05,9.882308e-09,5.692032e-17,1.6177015e-21,4.9263033e-12,1.5554398e-11
650000,12,8,0,1.3848978e-05,8.22525e-08,9.5806906e-15,1.5813064e-18,1.9478426e-09,1.779654e-10
650000,32,30,0,1.3025769e-05,1.0531374e-08,9.540906e-37,0.0,4.6696063e-12,1.5168693e-24
650000,25,24,0,1.409788e-05,1.9074632e-08,0.0,0.0,9.604765e-12,3.71169e-40
650000,18,42,0,8.970795e-06,2.1485425e-08,5.0316564e-09,1.6393668e-10,5.9575306e-10,1.0123409e-06
650000,7,24,0,1.4283322e-05,7.825334e-12,1.3204086e-14,2.1750818e-18,6.3760116e-19,4.042938e-11
650000,20,25,0,1.10948e-05,3.299625e-08,0.0,0.0,1.0672506e-09,4.227142e-37
650000,13,17,0,1.4687337e-05,2.2171013e-08,1.0835751e-24,2.7123318e-32,1.01850325e-11,3.2099667e-21
650000,33,8,0,1.4261151e-05,8.418609e-10,1.2308998e-22,2.2231199e-29,4.4078104e-13,5.1103484e-08
650000,19,16,0,1.7237186e-05,3.2998724e-08,2.5201297e-34,6e-45,1.5277585e-11,1.1348578e-22
650000,24,39,0,1.2379337e-05,1.6095342e-08,7.1776655e-24,2.1272023e-31,5.807797e-10,8.9900727e-13
650000,36,18,0,1.0971702e-05,7.8617884e-10,3.5869044e-28,8.247878e-36,4.6970306e-15,4.050547e-14
650000,31,28,0,1.241256e-05,1.151922e-07,9.9780065e-37,0.0,3.7132561e-09,1.1085408e-29
650000,31,38,0,1.32114565e-05,3.2911004e-11,7.0502373e-23,1.0587147e-29,2.0379909e-17,3.5676714e-15
650000,31,30,0,1.2172005e-05,1.1626161e-07,2.431142e-39,0.0,3.7138919e-09,1.1271153e-26
650000,12,18,0,1.3873836e-05,1.1296216e-08,2.5298379e-24,6.3294817e-32,5.0938125e-12,2.4494102e-18
650000,37,15,0,1.1482399e-05,1.0828435e-07,2.3285535e-23,1.9997414e-29,3.1519587e-09,4.6382375e-13
650000,7,40,0,9.127672e-06,5.5600385e-10,1.6889035e-11,9.075858e-14,2.3696385e-13,5.191279e-08
650000,24,11,0,1.1228985e-05,1.679122e-08,5.175314e-24,4.858839e-31,7.706914e-12,2.4981513e-15
650000,15,35,0,1.5786469e-05,3.2614969e-09,1.7489182e-23,7.241417e-29,2.2713858e-14,2.5532977e-13
650000,39,21,0,1.3976107e-05,1.2220325e-08,1.2569285e-27,2.8871576e-35,5.420884e-12,8.869798e-13
650000,41,39,0,1.5425872e-05,2.202343e-11,7.7702696e-14,7.1634126e-17,4.8820096e-18,1.8340045e-09
650000,30,38,0,1.5958742e-05,2.468208e-10,2.0982505e-21,1.688936e-27,4.7493236e-14,9.642882e-15
650000,8,22,0,1.5997966e-05,1.5170376e-13,4.0597132e-13,3.9097344e-16,1.7919998e-17,1.4158292e-12
650000,35,31,0,1.543711e-05,1.2411911e-08,8.87315e-28,3.721863e-36,4.7339216e-12,3.0904818e-17
650000,7,8,0,1.2836741e-05,8.382521e-12,3.166563e-12,3.124744e-15,1.6314561e-16,4.1273254e-10
650000,19,36,0,1.6473223e-05,1.1069363e-08,1.3275521e-24,1.9416809e-31,5.0921463e-12,5.9271225e-14
650000,40,9,0,1.4508158e-05,5.813779e-08,6.7617555e-17,1.8972173e-21,1.8899777e-09,3.106682e-08
650000,23,31,0,1.4354302e-05,2.8895295e-07,3.6474e-41,0.0,1.0092912e-08,1.0474591e-27
650000,40,39,0,1.7703895e-05,2.8238495e-10,2.2211364e-16,3.4999146e-20,2.095317e-15,5.0053055e-11
650000,36,26,0,1.7480987e-05,1.4552311e-08,2.1249623e-27,1.13587824e-35,6.799606e-12,4.34575e-19
650000,36,40,0,1.1954168e-05,7.386816e-10,2.2006435e-21,1.738407e-27,4.9086097e-15,2.7995256e-12
650000,41,14,0,1.1909891e-05,1.4724978e-09,4.7048123e-15,3.049758e-18,9.884867e-15,2.5953476e-08
650000,14,14,0,1.5887783e-05,2.4153675e-07,2.7095087e-25,6.7808715e-33,8.228818e-09,4.0341518e-20
650000,25,19,0,1.3553266e-05,2.2312472e-07,1e-45,0.0,6.5912524e-09,3.2939754e-31
650000,27,27,0,1.6817794e-05,1.4202053e-09,0.0,0.0,1.0047751e-14,2.9922688e-36
650000,38,31,0,1.6265662e-05,1.8404891e-07,1.1341985e-20,9.515164e-27,4.9805835e-09,1.3453905e-11
650000,29,33,0,1.5868192e-05,6.838698e-08,7.857289e-33,9.71e-43,1.8293155e-09,1.448774e-23
650000,36,10,0,1.6296575e-05,1.4831913e-11,2.1602735e-22,7.428321e-28,2.2555712e-18,2.9882604e-13
650000,31,17,0,1.6863825e-05,6.131629e-10,5.65944e-40,0.0,3.811339e-15,5.115276e-24
650000,19,34,0,1.2527695e-05,5.6597496e-09,1.0632311e-29,2.930627e-38,2.486631e-12,1.33175524e-17
650000,39,24,0,1.5893858e-05,1.3445848e-08,2.1751137e-24,1.0470092e-31,6.1705775e-12,3.3711029e-12
650000,35,8,0,1.42363615e-05,1.4841769e-12,5.3684756e-19,1.3577057e-23,1.4222847e-19,1.5975017e-09
650000,22,19,0,1.4941153e-05,7.5903435e-09,2.62345e-40,0.0,3.9419765e-12,8.4455236e-33
650000,33,18,0,1.4839646e-05,1.3465736e-09,2.0552653e-36,0.0,9.110225e-15,1.7494665e-20
650000,28,24,0,1.5456462e-05,1.2219542e-09,0.0,0.0,8.455434e-15,1.2437455e-33
650000,42,8,0,1.1345358e-05,1.6776283e-07,1.818916e-14,2.9902635e-18,3.762329e-07,4.4597044e-07
650000,12,40,0,1.2128253e-05,1.6167305e-09,3.6800434e-14,6.235529e-18,6.706299e-13,1.688816e-10
650000,24,8,0,1.7347986e-05,1.8554656e-08,4.591845e-17,1.6074485e-21,9.5509566e-11,2.5319493e-09
650000,20,34,0,1.2685099e-05,6.348903e-10,1.240119e-28,5.3107615e-37,4.0997026e-15,6.3431456e-19
650000,32,7,0,1.364932e-05,1.6971416e-09,2.5038952e-18,1.22003366e-23,8.817002e-13,5.1887262e-08
650000,35,17,0,1.2350855e-05,3.1872975e-08,8.9675126e-29,2.0619716e-36,1.5777733e-11,2.180062e-17
650000,9,38,0,1.39648755e-05,2.5535406e-13,1.7601318e-16,2.7015097e-20,1.1753809e-20,1.6295722e-11
650000,32,41,0,1.495292e-05,3.8672698e-10,7.581702e-18,2.5893058e-22,8.356535e-14,2.8351044e-09
650000,25,15,0,1.755456e-05,2.4189904e-12,2.113717e-35,4e-45,1.2630948e-18,4.62372e-22
650000,12,32,0,1.3527602e-05,3.736656e-09,2.1840893e-28,7.330728e-37,1.2922373e-12,9.596932e-15
650000,39,42,0,1.521643e-05,1.0691855e-09,8.063221e-10,2.4996012e-11,1.1770274e-11,1.7532783e-09
650000,34,25,0,1.391479e-05,1.9078465e-09,2.883058e-34,7e-45,3.9094606e-13,1.3992627e-22
650000,10,33,0,1.27623025e-05,2.7212652e-10,2.3975725e-22,3.4776397e-29,1.5484085e-15,2.3068162e-12
650000,10,21,0,1.5630347e-05,4.266744e-12,2.2740167e-19,1.0727099e-24,1.4459206e-17,1.6618592e-15
650000,33,35,0,1.5498223e-05,4.2280686e-11,2.0074932e-32,2.367e-42,4.007993e-18,2.4898393e-18
650000,28,8,0,1.0910663e-05,2.1347906e-09,2.0327542e-12,1.0779687e-14,2.363052e-13,1.3665733e-08
650000,39,23,0,1.6491143e-05,1.3043366e-07,2.1194056e-26,1.1813706e-33,4.509345e-09,3.313098e-11
650000,38,10,0,1.3791366e-05,8.318841e-09,5.397988e-20,2.6125604e-25,9.178785e-11,1.3684291e-11
650000,8,9,0,1.653721e-05,5.886488e-12,6.0632435e-15,9.207449e-19,4.1897272e-19,5.3851836e-12
650000,36,34,0,1.116336e-05,1.9447572e-07,1.5772163e-23,2.2651582e-30,6.933432e-09,4.0172374e-17
650000,25,17,0,1.5819725e-05,8.3899754e-10,1.4748e-40,0.0,5.707678e-15,1.4331936e-26
650000,39,36,0,1.5705555e-05,4.3956263e-08,5.5820404e-17,1.6250982e-21,1.6951706e-09,1.3774205e-11
650000,17,38,0,1.0868131e-05,2.5524312e-07,8.432579e-15,7.676137e-18,8.223702e-09,3.1833313e-08
650000,8,7,0,1.4021566e-05,1.0643024e-11,1.0527869e-12,1.0418121e-15,5.5087982e-17,2.881757e-10
650000,22,8,0,1.4183252e-05,4.0027313e-08,3.6499395e-14,6.2263316e-18,7.047424e-10,3.1544812e-11
650000,29,14,0,1.7964658e-05,5.6107934e-11,5.4834314e-30,2.2726798e-38,8.596133e-15,1.2227459e-19
650000,28,12,0,1.5043927e-05,6.579336e-11,3.0688417e-24,1.11252554e-29,7.117834e-18,1.5558934e-16
650000,13,35,0,1.31740635e-05,1.4677818e-07,7.070246e-24,1.0070393e-30,5.292414e-09,2.6476082e-13
650000,26,26,0,1.4757114e-05,1.7658716e-07,0.0,0.0,6.446948e-09,3.717355e-39
650000,17,8,0,1.6683838e-05,1.8881944e-07,1.2536196e-15,2.0433286e-19,6.826772e-09,3.4220035e-10
650000,40,23,0,1.49195075e-05,6.4732673e-09,6.6141293e-24,3.5181335e-30,3.0832197e-12,1.177869e-09
650000,29,38,0,1.575593e-05,1.0112798e-09,9.222469e-21,7.8028474e-27,2.2697165e-13,4.792737e-14
650000,31,23,0,1.761338e-05,9.785685e-13,0.0,0.0,1.085094e-21,2.5461147e-26
