mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
970000,147,190,[3.5304595e-08],[8.191044e-11],[7.004335e-21],[6.1436147e-33],[5.01126e-17],[1.3791114e-09]
970000,91,111,[4.7065523e-08],[6.671353e-11],[1.09599e-20],[4.787217e-31],[2.1032826e-16],[1.3757766e-09]
970000,135,29,[3.5213468e-08],[3.540223e-10],[1.9420344e-18],[8.686485e-28],[2.8434308e-13],[8.554462e-10]
970000,144,67,[3.8654203e-08],[5.388154e-10],[5.754288e-11],[1.6524787e-13],[6.0695193e-10],[2.4099929e-09]
970000,197,67,[4.3675648e-08],[3.0213063e-10],[5.0091393e-11],[9.579937e-14],[3.8209504e-14],[1.1149063e-09]
970000,57,34,[3.424651e-08],[1.5642457e-10],[7.683356e-11],[7.443174e-13],[7.308132e-14],[1.4488414e-09]
970000,214,122,[4.865622e-08],[1.6809146e-10],[1.1441298e-14],[3.1883436e-21],[3.3908783e-13],[2.6185365e-10]
970000,72,61,[3.942178e-08],[2.5154778e-10],[1.0236914e-14],[1.167465e-21],[1.5371523e-11],[1.0634449e-09]
970000,152,139,[3.625774e-08],[4.4093548e-11],[2.0193158e-11],[3.860899e-14],[1.1235257e-15],[1.3596271e-10]
970000,205,220,[3.283829e-08],[2.543102e-10],[2.1272394e-11],[4.4433055e-14],[1.9671905e-13],[3.624493e-09]
970000,111,215,[3.7192358e-08],[1.7426602e-10],[1.3417276e-12],[1.7044435e-17],[1.1738568e-14],[1.083497e-09]
970000,216,56,[3.6244774e-08],[1.9900803e-10],[1.35856e-12],[2.375535e-17],[4.3645956e-15],[1.212805e-09]
970000,78,110,[3.40025e-08],[1.2862887e-10],[3.5900133e-10],[2.523328e-11],[1.0025753e-11],[2.5012598e-10]
970000,31,149,[3.6551565e-08],[8.50147e-10],[1.5804897e-11],[8.938684e-15],[5.2337624e-11],[1.1602007e-09]
970000,164,98,[4.9276068e-08],[2.7767655e-10],[6.2680685e-12],[5.5547134e-16],[7.977959e-12],[1.3719251e-10]
970000,146,51,[5.0748927e-08],[8.7554596e-11],[6.5409435e-11],[1.893451e-13],[6.1373255e-15],[1.5424016e-10]
970000,37,96,[4.7765223e-08],[2.2700627e-10],[5.1110477e-10],[1.1544939e-11],[2.403584e-12],[3.557364e-10]
970000,187,196,[3.990072e-08],[1.8261041e-10],[1.4869463e-11],[6.812826e-15],[1.9924732e-13],[1.47926e-09]
970000,156,68,[3.6465845e-08],[6.1504954e-11],[2.1520992e-12],[3.7702525e-17],[3.061948e-18],[2.0197697e-09]
970000,67,66,[4.5428802e-08],[4.0278741e-10],[1.7188263e-10],[2.0297093e-12],[7.487123e-13],[9.455804e-10]
970000,58,62,[4.0630187e-08],[2.0176653e-10],[3.0168405e-12],[2.6170295e-16],[3.223935e-15],[1.7031393e-09]
970000,181,162,[4.9786035e-08],[1.3582356e-10],[2.6962534e-12],[2.1097304e-16],[1.2084458e-16],[8.2094276e-10]
970000,35,95,[5.0005806e-08],[2.9319946e-10],[4.6126658e-11],[1.7326811e-13],[1.9867219e-14],[5.1581045e-10]
970000,221,66,[3.8708187e-08],[6.419156e-11],[3.4970746e-12],[9.711223e-16],[8.937434e-18],[1.7502569e-09]
970000,201,104,[5.074098e-08],[9.7838154e-11],[1.22993326e-11],[4.7858217e-15],[4.1758685e-17],[4.2669043e-10]
970000,57,218,[4.942987e-08],[1.6583752e-10],[1.7337524e-10],[1.7283921e-12],[3.4163666e-13],[2.0534432e-09]
970000,95,85,[3.788239e-08],[1.5143302e-10],[9.697768e-18],[2.458599e-26],[4.2408324e-14],[8.5640917e-10]
970000,169,47,[3.199866e-08],[7.354654e-11],[3.3406708e-12],[3.2060816e-16],[1.7377521e-14],[5.3739496e-10]
970000,70,33,[4.081797e-08],[2.674188e-10],[1.3552737e-11],[5.9945885e-15],[5.9044863e-10],[2.3733374e-10]
970000,142,34,[5.4239525e-08],[1.4817451e-10],[1.0868635e-18],[7.8182717e-29],[5.896513e-18],[1.6870159e-09]
970000,139,84,[3.6264044e-08],[1.4890186e-11],[9.916467e-15],[4.571879e-21],[1.2349272e-23],[3.3920335e-09]
