mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
1000000,147,190,[3.5668627e-08],[8.277444e-11],[1.0865304e-20],[1.03770165e-32],[5.839305e-17],[1.4072461e-09]
1000000,91,111,[4.761261e-08],[6.645671e-11],[1.7364904e-20],[1.5439475e-30],[2.455613e-16],[1.4227414e-09]
1000000,135,29,[3.5574622e-08],[3.4395198e-10],[2.6146904e-18],[1.2616938e-27],[3.1250848e-13],[9.465094e-10]
1000000,144,67,[3.915045e-08],[5.163729e-10],[5.8282684e-11],[1.7907555e-13],[6.223925e-10],[2.377101e-09]
1000000,197,67,[4.4112955e-08],[2.9735484e-10],[5.1763895e-11],[1.0682127e-13],[4.303563e-14],[1.1791882e-09]
1000000,57,34,[3.4544108e-08],[1.5603856e-10],[7.712824e-11],[7.8844304e-13],[8.020186e-14],[1.4720899e-09]
1000000,214,122,[4.921932e-08],[1.7689072e-10],[1.5950569e-14],[5.0208458e-21],[3.6840027e-13],[3.9124862e-10]
1000000,72,61,[3.9933767e-08],[2.4517594e-10],[1.2842337e-14],[1.5534531e-21],[1.627557e-11],[1.1029446e-09]
1000000,152,139,[3.6638752e-08],[4.4557837e-11],[2.0821445e-11],[4.2064212e-14],[1.2676596e-15],[1.7542873e-10]
1000000,205,220,[3.307412e-08],[2.4960636e-10],[2.1831707e-11],[4.807826e-14],[2.1883623e-13],[3.9130312e-09]
1000000,111,215,[3.76362e-08],[1.7184663e-10],[1.5336902e-12],[2.1346979e-17],[1.3498496e-14],[1.1417197e-09]
1000000,216,56,[3.6616775e-08],[1.9806265e-10],[1.5056985e-12],[2.8669786e-17],[4.9114418e-15],[1.3229813e-09]
1000000,78,110,[3.4367762e-08],[1.2824876e-10],[3.459136e-10],[2.5704858e-11],[1.06138535e-11],[2.8051783e-10]
1000000,31,149,[3.6863987e-08],[8.197917e-10],[1.6404062e-11],[9.961487e-15],[5.5835277e-11],[1.2149378e-09]
1000000,164,98,[4.9812954e-08],[2.6597435e-10],[6.7976835e-12],[6.521001e-16],[8.7204185e-12],[2.0726654e-10]
1000000,146,51,[5.149513e-08],[8.921301e-11],[6.630804e-11],[2.0392604e-13],[6.8496115e-15],[1.79574e-10]
1000000,37,96,[4.8239084e-08],[2.2355798e-10],[5.148208e-10],[1.2676146e-11],[2.7374717e-12],[4.4110376e-10]
1000000,187,196,[4.0378733e-08],[1.770723e-10],[1.5620078e-11],[7.6870374e-15],[2.2099221e-13],[1.5997048e-09]
1000000,156,68,[3.6858793e-08],[6.1981455e-11],[2.3774203e-12],[4.4825314e-17],[3.785991e-18],[1.989668e-09]
1000000,67,66,[4.6044704e-08],[3.9227055e-10],[1.7066801e-10],[2.1588811e-12],[8.3235843e-13],[9.64055e-10]
1000000,58,62,[4.111446e-08],[2.0174634e-10],[3.2595734e-12],[3.050803e-16],[3.6788297e-15],[1.7225714e-09]
1000000,181,162,[5.0327024e-08],[1.371329e-10],[2.9362936e-12],[2.4827936e-16],[1.4412239e-16],[8.2494545e-10]
1000000,35,95,[5.0486747e-08],[2.884432e-10],[5.0153746e-11],[2.0390213e-13],[2.3585251e-14],[5.372618e-10]
1000000,221,66,[3.903191e-08],[6.6105926e-11],[3.789432e-12],[1.1152971e-15],[1.06824784e-17],[2.8870064e-09]
1000000,201,104,[5.142109e-08],[9.8343264e-11],[1.3060626e-11],[5.490452e-15],[4.9847568e-17],[4.97425e-10]
1000000,57,218,[5.01181e-08],[1.6329103e-10],[1.7332961e-10],[1.8572826e-12],[3.7996396e-13],[2.134757e-09]
1000000,95,85,[3.83242e-08],[1.462057e-10],[1.3377982e-17],[3.688198e-26],[4.7745306e-14],[9.443967e-10]
1000000,169,47,[3.2326668e-08],[7.1458374e-11],[3.583862e-12],[3.7053446e-16],[1.9548155e-14],[6.7675254e-10]
1000000,70,33,[4.115948e-08],[2.5931957e-10],[1.426704e-11],[6.8032128e-15],[6.041074e-10],[2.794371e-10]
1000000,142,34,[5.4772446e-08],[1.4979541e-10],[1.510458e-18],[1.422959e-28],[7.163202e-18],[1.7952275e-09]
1000000,139,84,[3.6588187e-08],[1.5930349e-11],[1.1867028e-14],[5.927945e-21],[1.6555958e-23],[3.3869927e-09]
1000000,63,74,[4.5009507e-08],[2.2632124e-10],[7.9058606e-14],[3.6595352e-20],[1.4448163e-14],[4.2452644e-10]
1000000,129,147,[5.8864284e-08],[1.52023e-10],[2.3754732e-10],[1.24044915e-11],[1.7046592e-11],[6.8452816e-10]
1000000,43,202,[3.9368285e-08],[4.1866177e-10],[6.4694504e-12],[5.9133117e-16],[6.3333223e-12],[1.4258275e-09]
1000000,190,220,[3.4458484e-08],[7.5019754e-11],[1.0711226e-11],[3.556842e-15],[1.7631163e-16],[1.903908e-09]
1000000,57,182,[3.345334e-08],[1.4395614e-10],[3.4369507e-11],[3.8092854e-14],[1.3047008e-15],[1.6653717e-09]
1000000,74,95,[4.299191e-08],[2.0502286e-10],[7.7334e-21],[4.5513496e-33],[3.431447e-13],[7.0968564e-10]
1000000,95,70,[3.784916e-08],[1.7932578e-10],[8.25919e-12],[2.1352748e-15],[3.4996423e-13],[1.8552458e-09]
1000000,152,52,[7.009408e-08],[1.5469637e-10],[2.8156128e-11],[1.8449923e-14],[9.645326e-15],[7.516351e-10]
1000000,74,125,[4.1923148e-08],[5.9828587e-11],[2.0030535e-12],[1.2329666e-16],[2.9960556e-16],[2.6648383e-10]
