mcsteps,xCOM,yCOM,il8,il1,il6,il10,tnf,tgf
490000,147,190,[2.8652956e-08],[3.5094296e-11],[5.624305e-26],[1.208921e-38],[1.3240681e-18],[6.7962724e-10]
490000,91,111,[3.689813e-08],[4.2870936e-11],[1.3594329e-24],[1.0481857e-36],[4.997756e-18],[3.8290984e-10]
490000,135,29,[2.8530872e-08],[3.593783e-10],[9.565535e-22],[1.0798729e-31],[2.7439773e-14],[1.0133721e-10]
490000,144,67,[2.9893815e-08],[1.1651373e-09],[2.3320125e-11],[1.8534944e-14],[2.9989797e-10],[6.697671e-11]
490000,197,67,[3.5797136e-08],[2.7805e-10],[7.426847e-12],[3.3792297e-15],[2.2552612e-15],[4.3439166e-10]
490000,57,34,[2.8663314e-08],[9.472037e-11],[3.8866396e-11],[1.2730882e-13],[7.019562e-15],[3.750571e-10]
490000,214,122,[3.7702232e-08],[1.5124159e-10],[6.2652804e-21],[5.9714914e-29],[4.7065853e-14],[6.146195e-11]
490000,72,61,[3.0467927e-08],[3.1053615e-10],[1.934177e-17],[1.4160308e-24],[3.5149724e-12],[3.1708342e-10]
490000,152,139,[2.938399e-08],[1.6868534e-11],[5.6475653e-12],[3.6727768e-15],[6.034198e-17],[2.134993e-12]
490000,205,220,[2.8173675e-08],[1.499679e-10],[7.254321e-12],[5.3923024e-15],[1.1067551e-14],[1.0043676e-09]
490000,111,215,[2.9211485e-08],[1.2708788e-10],[1.1549853e-14],[2.9217063e-20],[3.387807e-16],[4.6627996e-10]
490000,216,56,[2.916698e-08],[1.2007141e-10],[4.9423725e-14],[1.9012361e-19],[2.5928375e-16],[1.8470564e-10]
490000,78,110,[2.7878292e-08],[2.3180341e-10],[5.1106064e-10],[1.1544939e-11],[2.4512707e-12],[2.994306e-11]
490000,31,149,[3.0453588e-08],[1.5094352e-09],[3.6322685e-12],[5.5074315e-16],[9.0893655e-12],[2.1771604e-10]
490000,164,98,[3.900546e-08],[3.2257264e-10],[3.944342e-13],[7.940808e-18],[2.6662022e-13],[1.0346827e-14]
490000,146,51,[3.67435e-08],[2.3780726e-11],[2.929984e-11],[2.639629e-14],[4.797989e-16],[8.106643e-12]
490000,37,96,[3.8168018e-08],[2.1605366e-10],[7.1197476e-16],[2.4329483e-23],[9.709833e-16],[5.1707777e-11]
490000,187,196,[3.1207755e-08],[1.9945601e-10],[2.2574588e-12],[2.708291e-16],[1.2191611e-14],[8.1217366e-10]
490000,156,68,[2.9474842e-08],[2.2714929e-11],[1.1479863e-13],[5.41341e-19],[1.31659785e-20],[5.5252372e-11]
490000,67,66,[3.392732e-08],[4.8371407e-10],[9.174048e-11],[2.858036e-13],[4.2432183e-14],[5.871936e-10]
490000,58,62,[3.1852615e-08],[9.86838e-11],[2.25319e-13],[4.863289e-18],[1.174451e-16],[2.7703648e-10]
490000,181,162,[3.975502e-08],[4.803688e-11],[1.4469167e-13],[2.7355028e-18],[1.2399735e-18],[9.147632e-10]
490000,35,95,[4.0043453e-08],[2.099803e-10],[9.832055e-17],[6.0344043e-25],[2.2677295e-16],[5.2388905e-12]
490000,221,66,[3.244573e-08],[1.595423e-11],[2.2737996e-13],[1.9639938e-17],[9.539847e-20],[4.0570625e-10]
490000,201,104,[3.7952457e-08],[4.006802e-11],[1.0542131e-12],[9.795105e-17],[4.537736e-19],[7.579169e-12]
490000,57,218,[3.6258506e-08],[1.334259e-10],[6.213897e-11],[1.5303653e-13],[1.8343867e-14],[1.13669726e-10]
490000,95,85,[2.99962e-08],[2.3676433e-10],[8.708678e-21],[1.5355961e-30],[2.4552535e-15],[2.5070303e-11]
490000,169,47,[2.6820832e-08],[1.0382798e-10],[3.306526e-13],[8.125543e-18],[1.036243e-15],[5.2684795e-10]
490000,70,33,[3.390226e-08],[5.44102e-10],[1.7345345e-12],[1.906063e-16],[3.0519243e-10],[5.597319e-12]
490000,142,34,[4.3458538e-08],[4.828861e-11],[5.5903864e-22],[3.0183839e-33],[6.66061e-20],[8.4143753e-10]
490000,139,84,[3.0251616e-08],[1.1992141e-12],[5.843394e-17],[6.37678e-24],[1.1073436e-26],[1.6219461e-08]
490000,63,74,[3.3729016e-08],[1.9326092e-10],[1.1064913e-16],[8.97018e-24],[4.733266e-16],[3.772514e-10]
490000,129,147,[4.4131433e-08],[3.3908756e-10],[2.5609984e-10],[4.442273e-12],[2.5063883e-12],[5.055077e-10]
490000,43,202,[3.0505408e-08],[3.0702597e-13],[3.1156916e-13],[5.8503945e-18],[7.155182e-21],[5.527864e-10]
490000,190,220,[2.8611778e-08],[3.5625933e-11],[3.0030115e-13],[2.0386439e-17],[1.5249509e-18],[4.891718e-11]
490000,57,182,[2.7996911e-08],[8.601294e-11],[6.2345593e-15],[1.2134983e-18],[1.27268686e-17],[1.0796302e-09]
490000,74,95,[3.3293958e-08],[3.0531225e-10],[3.2990782e-25],[4.1819937e-38],[3.328292e-14],[7.4996026e-10]
490000,95,70,[2.9559253e-08],[1.3923444e-10],[3.447179e-14],[1.6748855e-18],[4.1418522e-14],[1.6848712e-11]
