mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
710000,13,21,0,1.545176e-05,8.086446e-11,1.42901e-29,1.0417725e-38,3.3058746e-16,2.2135865e-19
710000,31,37,0,1.53123e-05,1.442911e-08,2.05993e-31,5.7585e-40,6.192513e-10,5.37054e-17
710000,23,31,0,1.8617728e-05,9.6422156e-08,2.316798e-36,0.0,2.785844e-09,4.6809977e-26
710000,37,22,0,1.45372305e-05,1.6853951e-07,3.4450573e-28,2.5242006e-37,5.8680616e-09,4.5649434e-17
710000,14,39,0,1.5894104e-05,1.0913986e-07,4.8880627e-25,5.589958e-32,2.0456035e-09,6.003724e-14
710000,22,15,0,1.4040425e-05,1.905355e-10,1.3268137e-35,0.0,2.4904117e-14,7.1700164e-25
710000,37,31,0,1.1747038e-05,2.6371202e-08,5.6479027e-26,2.4287984e-34,1.2249752e-11,5.1683477e-15
710000,39,24,0,1.5524029e-05,1.4346431e-08,1.1294126e-19,9.6652927e-26,7.363911e-12,1.0407209e-11
710000,32,34,0,1.5594198e-05,1.4230163e-08,1.0347748e-37,0.0,8.023523e-12,2.723876e-23
710000,36,36,0,1.9516112e-05,1.1429186e-08,4.954158e-26,6.8130374e-33,6.1856804e-12,7.671099e-18
710000,40,26,0,1.6121037e-05,2.5440572e-10,5.3772884e-14,9.1879335e-18,1.9194038e-15,1.2971685e-07
710000,23,29,0,1.8759833e-05,4.4182995e-09,1.221e-41,0.0,1.2512798e-12,1.584482e-30
710000,14,33,0,1.66071e-05,2.3096451e-08,2.0594462e-30,8.259364e-39,1.258139e-11,4.303552e-24
710000,27,41,0,1.199196e-05,4.3663483e-08,1.3870448e-17,3.8425076e-22,1.8117711e-09,1.2236843e-08
710000,41,19,0,1.593909e-05,9.4493115e-11,2.555327e-18,1.2781017e-23,5.806272e-16,2.7073818e-10
710000,19,30,0,1.5856534e-05,5.7912333e-09,7.66709e-40,0.0,2.9548634e-12,3.2462382e-28
710000,29,20,0,1.4052201e-05,5.033769e-08,1.53e-43,0.0,4.4420323e-10,5.098706e-34
710000,41,37,0,1.6517408e-05,2.091262e-07,4.0135716e-15,6.478796e-19,6.8416175e-09,1.2622325e-10
710000,10,34,0,1.255491e-05,2.3885596e-07,2.772437e-18,7.684874e-23,9.377442e-09,8.209703e-13
710000,19,9,0,1.4152499e-05,1.2327883e-10,9.8210314e-17,2.8009602e-21,2.6874197e-14,2.202951e-12
710000,39,26,0,1.5709307e-05,2.984465e-11,4.4756485e-16,1.3101718e-20,3.206923e-18,2.1987427e-09
710000,9,10,0,1.3561409e-05,4.353521e-12,3.1633737e-16,1.1445082e-20,3.3687962e-19,1.0730484e-12
710000,23,9,0,1.8375496e-05,2.5650039e-07,1.0636507e-22,1.5355184e-29,9.470599e-09,5.731804e-12
710000,37,12,0,1.3973894e-05,6.639093e-08,7.9062746e-25,1.9850723e-32,2.2485152e-09,1.785247e-16
710000,33,38,0,1.4796743e-05,2.1924786e-09,3.485059e-24,2.7238726e-30,1.074542e-12,6.4407276e-15
710000,27,36,0,1.1852156e-05,5.618612e-09,2.1214321e-30,8.266993e-39,2.214983e-12,1.8437147e-18
710000,38,8,0,1.5118934e-05,6.1173516e-08,1.3721948e-14,2.3552105e-18,2.4636047e-09,1.3757074e-09
710000,34,33,0,1.5665506e-05,1.5909189e-08,2.0631271e-36,1e-45,8.065292e-12,1.1819037e-20
710000,24,14,0,1.7168355e-05,1.09547065e-08,5.093463e-36,0.0,1.8937392e-10,3.3205502e-21
710000,32,20,0,1.4978075e-05,3.3884426e-08,9.722e-42,0.0,9.139154e-10,7.805109e-28
710000,16,18,0,1.9561374e-05,5.479259e-09,2.8127683e-35,0.0,2.982572e-12,2.59195e-25
710000,20,13,0,1.5614374e-05,2.5396546e-10,4.377285e-28,1.8188843e-36,4.370532e-15,1.18644365e-20
710000,17,26,0,1.5829837e-05,1.8865497e-07,1.1515862e-34,3e-45,4.5224473e-09,1.8804161e-28
710000,7,16,0,1.52527855e-05,2.4272467e-07,6.2145207e-18,3.0473347e-23,6.826485e-09,4.683006e-09
710000,31,36,0,1.30570525e-05,2.085632e-09,3.7462362e-34,1.6e-43,1.0738242e-12,6.297101e-19
710000,15,23,0,1.5731719e-05,4.781983e-10,2.5866314e-35,0.0,2.4814396e-15,5.363108e-22
710000,16,13,0,1.2423538e-05,2.4195232e-08,4.36502e-28,1.8179787e-36,5.8330757e-10,6.617336e-16
710000,32,15,0,1.2461486e-05,1.3347841e-07,4.5493946e-33,5.62e-43,5.366333e-09,2.3083458e-25
710000,32,29,0,1.35453365e-05,1.0759086e-07,4.9776997e-34,1.1e-44,3.611615e-09,1.5295389e-25
710000,10,13,0,1.5825206e-05,2.209988e-09,3.6180583e-20,3.092139e-26,6.898776e-13,1.6050104e-15
710000,16,23,0,1.9154773e-05,4.4849164e-09,9.716916e-38,0.0,1.0325788e-12,5.4868802e-24
710000,35,40,0,1.5810949e-05,5.8159994e-08,9.100703e-19,2.4193562e-23,2.307173e-09,7.717045e-12
710000,11,11,0,1.5491121e-05,1.4552004e-08,3.320108e-19,1.6559675e-24,5.011515e-10,2.619795e-15
710000,24,13,0,1.6058657e-05,1.4086006e-09,1.5000492e-33,4.2e-44,3.402172e-14,3.0210215e-19
710000,35,37,0,1.6318258e-05,8.967763e-09,6.409352e-27,7.6447834e-34,4.934024e-12,5.9641e-17
710000,12,26,0,1.544177e-05,2.499006e-10,1.1650581e-22,1.7220704e-29,1.550958e-15,3.778467e-18
710000,39,11,0,1.5766404e-05,4.0526377e-10,2.5886199e-19,1.2732503e-24,5.4856012e-14,7.3154976e-14
710000,17,28,0,1.5580352e-05,1.5288116e-08,1.1515862e-34,3e-45,7.378822e-12,7.278254e-28
710000,38,38,0,1.4385594e-05,1.18387655e-08,5.607656e-20,5.131302e-26,6.1883016e-12,5.8211845e-14
710000,23,32,0,1.7353654e-05,1.5279672e-07,9.196737e-34,1.12e-43,5.926183e-09,7.307559e-24
710000,31,40,0,1.4854649e-05,1.8071783e-10,2.0183707e-23,1.4000814e-29,4.5298112e-14,1.6187829e-11
710000,8,37,0,1.7280467e-05,2.7105406e-07,3.8672133e-19,1.7878099e-24,9.9537925e-09,9.090275e-12
710000,22,37,0,1.1858284e-05,1.0817358e-07,9.582577e-20,4.681022e-25,3.9020356e-09,1.2972162e-12
710000,42,16,0,1.1500396e-05,1.0730635e-09,1.3455957e-16,3.7063346e-21,5.511827e-13,4.1673886e-07
710000,37,34,0,1.4600184e-05,1.344792e-07,3.8544676e-27,9.083931e-35,2.7422502e-09,7.4045397e-16
710000,14,20,0,1.6106847e-05,1.8568276e-09,2.8585875e-30,2.083553e-39,1.085783e-12,1.4076564e-20
