mcsteps,xCOM,yCOM,zCOM,il8,il1,il6,il10,tnf,tgf
830000,13,21,0,1.7081284e-05,1.190842e-10,8.1739025e-29,6.087093e-38,5.1430734e-16,9.816266e-19
830000,31,37,0,1.6851818e-05,1.39005865e-08,1.5246138e-29,5.6070436e-38,7.0845607e-10,2.3967771e-16
830000,23,31,0,2.04251e-05,1.0384727e-07,2.8128317e-35,0.0,3.371084e-09,9.842949e-25
830000,37,22,0,1.6147353e-05,1.7090396e-07,1.7991552e-27,1.3448994e-36,6.898896e-09,3.0037255e-16
830000,14,39,0,1.7885095e-05,1.8596171e-07,7.408833e-24,1.0089707e-30,4.092112e-09,4.749423e-13
830000,22,15,0,1.5502417e-05,5.226559e-10,1.1980403e-34,3e-45,1.1578579e-13,6.1449507e-24
830000,37,31,0,1.2943015e-05,3.414142e-08,2.4408288e-25,1.0708929e-33,1.8294422e-11,1.58311e-14
830000,39,24,0,1.719349e-05,1.8113129e-08,3.1923968e-19,2.7842542e-25,1.0624417e-11,3.512394e-11
830000,32,34,0,1.7253748e-05,1.6209764e-08,2.1553426e-35,3e-45,1.0843461e-11,1.6518765e-22
830000,36,36,0,2.159957e-05,1.31478695e-08,5.1156846e-25,7.199256e-32,8.325811e-12,2.4141092e-17
830000,40,26,0,1.7831748e-05,3.6806277e-10,9.319408e-14,1.6220105e-17,3.1889753e-15,1.9756304e-07
830000,23,29,0,2.0868947e-05,6.5179413e-09,2.12016e-40,0.0,2.2146215e-12,4.369891e-29
830000,14,33,0,1.8477202e-05,3.060152e-08,3.6629614e-29,1.5112594e-37,7.795092e-11,1.1075243e-21
830000,27,41,0,1.32388395e-05,4.232265e-08,6.063681e-17,1.713651e-21,2.0816895e-09,1.9763167e-08
830000,41,19,0,1.756735e-05,1.424622e-10,6.1273007e-18,3.1204498e-23,9.806811e-16,5.031666e-10
830000,19,30,0,1.7557642e-05,7.3751387e-09,6.761325e-39,0.0,4.2643463e-12,1.455658e-26
830000,29,20,0,1.542978e-05,7.349176e-08,1.49e-42,0.0,7.8817525e-10,6.849256e-33
830000,41,37,0,1.7898656e-05,2.1541291e-07,1.446898e-14,2.3799403e-18,7.950366e-09,5.4381394e-10
830000,10,34,0,1.4058921e-05,2.3395319e-07,1.20707745e-17,3.4132388e-22,1.0832349e-08,1.4910153e-11
830000,19,9,0,1.5630685e-05,7.6300943e-10,2.5970843e-16,7.555456e-21,2.0537337e-13,5.6859743e-12
830000,39,26,0,1.7421306e-05,4.912549e-11,9.099482e-16,2.714164e-20,6.1088297e-18,5.041982e-09
830000,9,10,0,1.5037595e-05,3.83447e-09,9.035271e-16,6.222875e-20,6.065034e-11,3.4878918e-12
830000,23,9,0,2.036429e-05,2.5351773e-07,4.1097588e-22,6.125678e-29,1.1041958e-08,1.826721e-11
830000,37,12,0,1.5480244e-05,6.641813e-08,2.8965255e-24,7.4095194e-32,2.6185367e-09,1.4176587e-15
830000,33,38,0,1.6327076e-05,2.5537645e-09,9.7325474e-23,7.852609e-29,1.4379428e-12,5.2850747e-13
830000,27,36,0,1.2711522e-05,6.9561517e-09,3.725154e-29,1.5120832e-37,3.0611039e-12,1.38463e-17
830000,38,8,0,1.670764e-05,5.957376e-08,2.2817533e-14,3.98395e-18,2.8218894e-09,2.97555e-09
830000,34,33,0,1.6919372e-05,1.927797e-08,2.1506753e-34,1.36e-43,1.1411381e-11,5.2527142e-20
830000,24,14,0,1.8312532e-05,2.041998e-08,5.727346e-35,0.0,4.1863973e-10,1.789033e-20
830000,32,20,0,1.6408136e-05,3.6264094e-08,1.03988e-40,0.0,1.1094343e-09,7.1831e-27
830000,16,18,0,2.157911e-05,6.3063856e-09,2.194818e-34,4e-45,4.037041e-12,1.3497444e-24
830000,20,13,0,1.726644e-05,6.4725614e-10,3.1580816e-27,1.341307e-35,7.9204465e-14,6.178403e-20
830000,17,26,0,1.7579228e-05,2.0353586e-07,7.2127034e-34,1.5e-44,5.625269e-09,2.7927101e-27
830000,7,16,0,1.6447742e-05,2.5846467e-07,1.1202823e-16,1.5177152e-20,8.64493e-09,1.3156932e-08
830000,31,36,0,1.4406205e-05,2.4016715e-09,3.72573e-32,2.2833e-41,1.4367052e-12,3.4054192e-18
830000,15,23,0,1.759447e-05,8.047318e-10,1.860689e-34,1e-45,4.769082e-15,2.5143e-21
830000,16,13,0,1.3395014e-05,2.7606122e-08,3.1501912e-27,1.3407073e-35,7.938135e-10,1.6072314e-15
830000,32,15,0,1.3765884e-05,1.3029852e-07,3.4601123e-32,4.516e-42,6.180177e-09,1.7336021e-24
830000,32,29,0,1.4996659e-05,1.0791735e-07,3.353114e-33,7.4e-44,4.1567523e-09,1.369029e-24
830000,16,23,0,2.0930327e-05,6.506789e-09,8.013746e-37,0.0,1.8024637e-12,3.0398127e-23
830000,35,40,0,1.754526e-05,5.6674548e-08,1.0420252e-17,2.8373423e-22,2.6724807e-09,1.7794748e-11
830000,11,11,0,1.6924245e-05,1.4576295e-08,8.3013003e-19,4.2205573e-24,5.962264e-10,9.493279e-15
830000,24,13,0,1.772834e-05,2.1981081e-09,1.5288496e-32,6.82e-43,1.3074119e-13,1.4258073e-18
830000,35,37,0,1.819163e-05,1.0276152e-08,2.5376622e-25,3.391135e-32,6.685808e-12,1.9073363e-16
830000,12,26,0,1.7107388e-05,3.790669e-10,3.566454e-22,5.3774474e-29,2.6243287e-15,2.0372868e-17
830000,39,11,0,1.7559163e-05,1.7473921e-09,6.7847344e-19,3.401957e-24,4.170046e-13,3.565735e-13
830000,17,28,0,1.723466e-05,1.8408912e-08,7.2127034e-34,1.5e-44,1.03157925e-11,6.9665485e-27
830000,38,38,0,1.6059852e-05,1.4437092e-08,1.6168339e-19,1.8413514e-25,8.506899e-12,2.1564678e-13
830000,23,32,0,1.9376257e-05,1.5028411e-07,9.3010006e-33,1.159e-42,6.833437e-09,1.641442e-22
830000,31,40,0,1.6359434e-05,3.7444176e-10,5.150898e-22,3.9666e-28,1.1548679e-13,5.344358e-11
830000,8,37,0,1.9020554e-05,2.7115345e-07,2.4786527e-18,2.336094e-23,1.1621636e-08,7.4239753e-10
830000,22,37,0,1.3146089e-05,1.0788402e-07,3.0475262e-19,1.5183816e-24,4.5491015e-09,7.773148e-12
830000,42,16,0,1.2601464e-05,1.2421072e-09,3.3618857e-16,9.536712e-21,7.3451206e-13,4.3744956e-07
830000,37,34,0,1.6205506e-05,1.5969592e-07,5.2471034e-26,1.2679789e-33,3.8076386e-09,3.681825e-15
830000,14,20,0,1.7888435e-05,2.1023936e-09,1.6350811e-29,1.21688e-38,1.4491529e-12,7.0000024e-20
830000,31,39,0,1.782818e-05,1.6515733e-10,1.8362862e-24,2.3921214e-31,1.4987066e-15,9.0433585e-13
830000,39,19,0,1.5131635e-05,4.2075667e-09,2.5193802e-22,3.7601206e-29,1.783934e-12,4.3973394e-13
830000,30,23,0,1.7881393e-05,9.365759e-09,7.517e-42,0.0,4.252597e-12,1.02924585e-29
830000,11,39,0,1.8297325e-05,4.3704724e-09,1.6966914e-19,7.36051e-25,1.2766417e-12,2.0216713e-13
830000,33,16,0,1.367031e-05,1.3167245e-07,2.8580681e-33,3.6e-43,6.1814722e-09,3.672185e-22
830000,26,38,0,1.9693103e-05,7.706237e-08,2.98467e-24,7.4423075e-32,3.2886105e-09,5.224176e-14
830000,32,31,0,1.5537627e-05,1.8777762e-09,6.795959e-37,0.0,1.5979475e-14,9.720707e-24
830000,19,40,0,1.2953328e-05,1.6632617e-08,5.0467023e-15,6.8888687e-19,7.173061e-10,2.94832e-08
830000,35,18,0,1.3665809e-05,4.3707946e-08,2.5077899e-30,1.869209e-39,8.641914e-10,4.0465166e-19
830000,26,23,0,1.702958e-05,2.0165206e-08,0.0,0.0,1.1789236e-11,5.889364e-38
830000,24,35,0,1.5968399e-05,2.4710289e-08,3.6446094e-27,1.5544756e-35,3.6106937e-10,6.667086e-17
830000,9,25,0,1.9305642e-05,7.565918e-12,1.9685853e-17,1.0145271e-22,1.4625736e-17,1.0266843e-12
830000,25,32,0,2.0462467e-05,1.3977687e-07,2.068948e-36,0.0,2.4007494e-09,4.1249113e-25
830000,25,38,0,1.8653613e-05,8.951743e-08,3.4227248e-22,4.99316e-29,4.0560137e-09,4.1147936e-12
830000,26,13,0,1.6266715e-05,2.2997595e-10,9.517484e-29,1.69198e-37,1.5009637e-15,5.417011e-19
830000,18,26,0,2.0020614e-05,1.5258547e-07,2.6011669e-36,0.0,6.758247e-09,2.3533606e-29
830000,17,37,0,1.5928368e-05,9.7795166e-08,2.1924527e-22,1.7813227e-28,4.1041104e-09,1.7735494e-12
830000,40,9,0,1.806158e-05,8.3731235e-09,1.067474e-18,1.4604326e-23,5.6722786e-12,1.1141541e-11
830000,14,19,0,1.7080618e-05,2.8583552e-08,3.9585244e-28,1.7215138e-36,1.4241478e-09,7.350563e-21
830000,20,28,0,1.867482e-05,1.2682953e-07,2.9354e-41,0.0,6.1121206e-09,6.775342e-30
830000,40,29,0,1.6689899e-05,3.3529327e-10,2.4105624e-15,7.207645e-20,1.8894559e-15,9.795841e-10
830000,19,33,0,1.4592839e-05,5.1871176e-08,1.6191478e-31,2.494e-41,1.2031593e-09,6.071942e-20
830000,17,23,0,1.9070612e-05,3.0780843e-08,3.197341e-39,0.0,1.8086647e-11,3.3841386e-25
830000,28,24,0,1.6646367e-05,2.9013544e-10,7e-45,0.0,1.8686407e-15,6.7642434e-33
830000,34,7,0,1.4416948e-05,5.9001932e-09,5.1952254e-14,8.963119e-18,3.7880064e-12,9.764422e-09
830000,30,22,0,1.5902984e-05,2.0161178e-07,7.3e-44,0.0,6.6114296e-09,2.0059664e-30
830000,31,17,0,1.4287504e-05,5.143035e-08,6.001922e-38,0.0,1.0721082e-09,6.803031e-27
830000,14,26,0,1.3230089e-05,1.0970242e-07,9.8610725e-27,4.349926e-35,3.15476e-09,3.0388414e-21
830000,38,16,0,1.3265206e-05,2.4584097e-07,2.9939663e-25,6.90555e-33,7.840459e-09,7.895388e-13
830000,14,37,0,2.0317853e-05,4.6270152e-08,9.922595e-29,3.5810653e-37,1.6720898e-09,5.654109e-17
830000,32,21,0,1.7148786e-05,1.1308485e-08,4.3534e-41,0.0,5.0977785e-12,1.1637543e-26
830000,28,16,0,1.8886487e-05,1.6099985e-09,4.49298e-33,5.03e-43,1.2188398e-14,8.011377e-27
830000,32,33,0,1.6229913e-05,1.1253331e-07,3.9435294e-38,0.0,5.5213314e-09,1.0917123e-23
830000,7,35,0,1.313554e-05,4.001839e-07,1.3761342e-12,1.3299514e-15,1.525279e-08,1.2792789e-07
830000,39,30,0,1.700848e-05,9.841122e-08,3.7461224e-19,3.281368e-25,2.9268685e-09,6.5380414e-12
830000,22,30,0,1.7874689e-05,8.182015e-08,2.165279e-36,0.0,3.1407665e-09,1.1781255e-26
830000,17,9,0,1.5278441e-05,1.0728858e-09,2.5970875e-16,7.5554564e-21,6.243428e-13,3.3519312e-10
830000,31,29,0,1.7945555e-05,1.4333446e-08,1.2539593e-35,0.0,8.336399e-12,1.3932655e-26
830000,41,33,0,1.8771363e-05,3.6234084e-08,1.2084631e-18,5.8293023e-24,2.2648189e-11,3.297654e-08
830000,41,13,0,1.602724e-05,1.5455258e-08,1.0732195e-17,1.1648171e-22,7.016118e-10,1.5752494e-08
830000,16,35,0,1.705463e-05,6.926627e-08,1.6050434e-29,6.459477e-38,2.5908422e-09,3.8860937e-18
830000,39,23,0,1.6069287e-05,1.6985919e-07,3.626387e-21,5.4079583e-28,6.4648935e-09,8.980694e-11
830000,11,28,0,1.8955345e-05,3.3946053e-09,5.6916967e-20,5.0167603e-26,2.0246008e-11,3.691976e-15
830000,42,40,0,1.1422371e-05,4.4435193e-08,1.5068313e-10,9.0541637e-13,9.490848e-10,2.2993524e-06
830000,41,36,0,1.9613195e-05,4.605003e-07,4.588788e-13,4.4332609e-16,1.6009453e-08,1.0900341e-09
830000,42,22,0,1.1196425e-05,2.9056182e-09,1.8470123e-17,9.3168815e-23,1.081122e-12,9.2123724e-07
830000,20,9,0,1.877627e-05,4.227409e-10,4.2108924e-18,2.0870951e-23,7.617993e-14,8.201667e-13
830000,8,13,0,1.9562916e-05,4.0561063e-10,1.4305846e-15,4.2616665e-20,2.5617455e-15,2.2937593e-11
830000,41,15,0,1.7653934e-05,4.22194e-10,5.675547e-19,6.544898e-23,3.635467e-15,1.681368e-08
830000,35,42,0,1.3885174e-05,1.7974165e-10,4.935586e-13,4.611395e-16,1.629976e-15,1.5695992e-08
830000,24,28,0,1.8932968e-05,8.2599925e-08,1e-44,0.0,3.1385552e-09,2.4724408e-32
830000,16,11,0,1.529136e-05,1.14762005e-10,1.5237115e-22,2.2177356e-29,4.929663e-16,2.9558988e-12
830000,20,7,0,1.409561e-05,1.4384376e-10,4.9527514e-14,8.356687e-18,4.0726472e-16,7.131575e-09
830000,42,7,0,1.5331161e-05,2.7028046e-10,4.1559545e-15,5.149348e-19,2.1914216e-15,4.7901915e-07
830000,17,27,0,1.9621439e-05,1.11936004e-07,1.5567831e-32,2.007e-42,3.749485e-09,2.7642638e-26
830000,29,7,0,1.3707434e-05,1.0355152e-08,2.1640638e-12,2.1647013e-15,1.7035853e-10,1.2461868e-09
830000,12,34,0,1.8945211e-05,2.3276768e-07,1.6480963e-22,1.363134e-28,1.0206431e-08,8.243083e-16
830000,39,29,0,1.6793716e-05,8.030518e-09,2.3254476e-17,1.1904416e-22,3.2871195e-12,2.0715856e-11
830000,23,27,0,1.4310619e-05,7.243893e-08,1e-45,0.0,3.1341487e-09,1.788287e-33
830000,28,34,0,1.4758017e-05,1.810384e-08,8.728022e-33,6.142e-42,1.0175423e-11,1.1879964e-20
830000,25,28,0,1.4563888e-05,1.3812164e-07,0.0,0.0,3.845482e-09,1.139643e-33
830000,15,18,0,1.8370347e-05,5.918828e-08,6.2197246e-32,7.913e-42,2.7768692e-09,6.1077212e-24
830000,10,21,0,1.7120581e-05,1.4104873e-07,6.0683856e-22,9.1501714e-29,3.1383682e-09,2.022432e-13
830000,40,38,0,1.7304803e-05,1.9379256e-07,1.2000161e-15,1.6989645e-19,7.93846e-09,2.1581685e-10
830000,9,7,0,1.0880212e-05,8.9354175e-12,3.6838552e-09,1.176696e-10,5.990045e-11,5.912259e-08
830000,40,19,0,1.9087562e-05,3.8157225e-10,4.2178043e-20,3.6775247e-26,2.139501e-15,1.6667159e-11
830000,30,38,0,1.5381805e-05,3.6785522e-10,5.1315568e-26,1.2396974e-33,3.371717e-15,1.2737625e-13
830000,39,10,0,1.884879e-05,4.198838e-09,1.3640005e-19,3.0793264e-25,2.835812e-12,2.2232743e-12
830000,29,24,0,2.0059264e-05,1.2366999e-10,2.085e-42,0.0,2.4288993e-16,7.911278e-31
830000,39,32,0,2.0048197e-05,9.134479e-09,4.3804272e-23,1.1302542e-30,2.7744692e-12,9.120777e-11
830000,36,27,0,1.7095079e-05,2.0606403e-09,6.4988135e-21,5.6850486e-27,1.6373264e-14,2.0635353e-15
830000,36,40,0,1.9962887e-05,7.745082e-09,1.8756984e-17,5.1232893e-22,5.048746e-12,1.03314066e-10
830000,41,17,0,1.3992179e-05,1.2816428e-10,7.015832e-17,1.903327e-21,9.795986e-16,3.3527673e-08
830000,27,29,0,1.5440295e-05,9.482161e-09,1e-45,0.0,2.5491456e-12,1.7981891e-31
830000,41,24,0,1.355994e-05,1.793318e-08,2.7930943e-15,8.2846617e-20,1.0623698e-11,6.431486e-08
830000,42,11,0,1.6275168e-05,9.323106e-08,1.5702305e-12,1.5709156e-15,1.8350204e-09,5.1588476e-08
830000,9,36,0,1.7710081e-05,2.864509e-07,7.148929e-19,3.4585555e-24,1.1633392e-08,1.4381058e-12
830000,16,16,0,1.8778408e-05,4.8943768e-08,1.3981488e-34,3e-45,1.8839523e-09,7.515586e-21
830000,34,25,0,1.8886973e-05,6.428813e-09,1.7182792e-28,1.2876733e-37,3.2215966e-12,8.545017e-20
830000,9,18,0,1.9563317e-05,1.8473698e-09,4.6361906e-18,2.3574335e-23,1.36138125e-14,3.7833384e-13
830000,40,39,0,1.4712425e-05,5.9294972e-08,2.1927908e-14,3.5749e-18,7.8719753e-10,4.346971e-09
830000,20,18,0,1.7514452e-05,8.3651155e-11,1.198063e-39,0.0,1.0030114e-17,2.7433807e-29
830000,39,12,0,1.7160157e-05,7.071348e-10,2.5997634e-20,2.2302891e-26,4.718266e-15,4.238769e-13
830000,19,13,0,1.7227701e-05,1.8255103e-09,1.8372662e-25,4.5747033e-33,6.262183e-13,9.982444e-19
830000,31,34,0,1.7039725e-05,1.125011e-07,1.7336264e-37,0.0,5.5213314e-09,5.2584317e-22
830000,24,41,0,1.1589458e-05,2.3119056e-09,5.186162e-14,8.832164e-18,1.4356209e-12,5.2224465e-07
830000,39,13,0,1.7407065e-05,5.9329985e-09,5.0545284e-22,7.443729e-29,2.425288e-12,9.2404496e-12
830000,38,33,0,1.8206e-05,1.5517642e-07,1.33084e-25,3.1505247e-33,3.803572e-09,6.7820467e-13
830000,31,20,0,1.699482e-05,6.7339336e-08,3.24e-43,0.0,1.1371093e-09,7.386717e-29
830000,12,36,0,2.2697592e-05,9.728806e-08,5.157943e-26,1.2405289e-33,1.9978021e-09,2.2164604e-18
830000,28,12,0,1.5114555e-05,9.140979e-09,1.9611849e-23,2.6853356e-30,4.672236e-12,2.8487658e-18
830000,13,14,0,1.0434515e-05,1.8033364e-07,4.578928e-28,7.225898e-37,7.684654e-09,1.2683317e-19
830000,10,18,0,2.0062369e-05,9.66329e-09,3.038624e-20,2.6431644e-26,6.235959e-12,8.485484e-15
830000,27,15,0,2.0088417e-05,4.121175e-10,5.706747e-32,1.0843e-41,5.201055e-14,1.5628546e-23
830000,14,11,0,1.377399e-05,2.351367e-09,6.804354e-23,9.1580256e-30,1.3576047e-12,2.537202e-14
830000,12,25,0,1.7202921e-05,2.0572095e-09,7.909131e-24,2.0404607e-31,1.4651769e-12,6.840785e-18
830000,31,21,0,1.749189e-05,2.033588e-07,1.67e-43,0.0,6.612058e-09,8.973848e-29
830000,28,32,0,1.639843e-05,2.5047757e-07,4.0625142e-38,0.0,1.0002275e-08,1.6729843e-24
830000,31,8,0,1.3936272e-05,2.1046798e-10,3.9313893e-17,4.6976917e-22,1.6537253e-14,8.8617516e-11
830000,37,42,0,1.4050385e-05,3.0327985e-10,4.0309082e-11,2.2342718e-13,9.0083025e-14,8.9820605e-07
830000,22,18,0,1.2126943e-05,2.7332435e-08,3.118e-42,0.0,1.6870595e-11,5.743565e-30
830000,21,7,0,1.5723315e-05,2.1450148e-09,1.3509169e-14,2.2557648e-18,1.8896734e-14,7.1897017e-09
