Epoch,Training Loss,Validation Loss
1,79.4573351225008,59.27954041003391
2,59.2795404100339,43.305774374706445
3,43.305774374706445,37.709560939492256
4,37.709560939492256,27.13584798206657
5,27.13584798206657,19.0307897286095
6,19.0307897286095,19.22358759610083
7,19.22358759610083,22.628876104914603
8,22.628876104914603,19.902553995477003
9,19.902553995477003,12.647140826320014
10,12.647140826320014,8.954273492811067
11,8.954273492811067,11.657089093820515
12,11.657089093820515,15.224667560430694
13,15.224667560430694,13.819071266650708
14,13.819071266650708,8.830145293066177
15,8.830145293066177,5.747037880685259
16,5.747037880685259,6.80362584192963
17,6.803625841929631,8.940288703956558
18,8.940288703956558,8.548643343238787
19,8.548643343238787,5.886176631091505
20,5.886176631091505,3.827975715088766
21,3.8279757150887646,3.837661872841471
22,3.837661872841471,4.682115905158125
23,4.682115905158125,4.663420550044029
24,4.663420550044029,3.6642739123537718
25,3.6642739123537713,2.701130701947463
26,2.7011307019474624,2.3586352763235956
27,2.3586352763235956,2.386957842293615
28,2.3869578422936146,2.3876931611569994
29,2.3876931611569985,2.224407272508553
30,2.2244072725085524,1.9004644504096302
31,1.9004644504096302,1.4999379235597274
32,1.499937923559727,1.2551314398784714
33,1.2551314398784714,1.3159677435520347
34,1.3159677435520345,1.4557745217986648
35,1.4557745217986646,1.321035532626078
36,1.3210355326260779,0.9603028012947442
37,0.9603028012947441,0.7658448248140046
38,0.7658448248140046,0.8731289691792475
39,0.8731289691792474,0.9718321376301906
40,0.9718321376301906,0.8129994780094871
41,0.812999478009487,0.56577800103227
42,0.5657780010322699,0.49396156477980363
43,0.4939615647798034,0.5547744478290249
44,0.5547744478290246,0.53925450070795
45,0.5392545007079499,0.4182933246058089
46,0.41829332460580876,0.32515440326472983
47,0.3251544032647296,0.31122897308870684
48,0.3112289730887067,0.3112647900651721
49,0.3112647900651719,0.285201625624628
50,0.2852016256246278,0.25146980935549856
51,0.2514698093554984,0.22183988453231301
52,0.22183988453231282,0.19762937454522042
53,0.19762937454522023,0.19023767508564077
54,0.19023767508564057,0.19094175071785163
55,0.19094175071785144,0.17042751260430633
56,0.17042751260430616,0.13494080015209017
57,0.13494080015209,0.12122244988813484
58,0.12122244988813467,0.12698616341823388
59,0.12698616341823374,0.1157579496162098
60,0.11575794961620965,0.08779845005502135
61,0.08779845005502118,0.07552039001392687
62,0.07552039001392673,0.07931645833142513
63,0.07931645833142499,0.07324695982093614
64,0.07324695982093597,0.05775073404871579
65,0.057750734048715634,0.051604078322549596
66,0.05160407832254943,0.05250279910762724
67,0.05250279910762708,0.04763385199375053
68,0.04763385199375036,0.04020444880475161
69,0.040204448804751436,0.037434398155726474
70,0.037434398155726294,0.03547381598694088
71,0.0354738159869407,0.031208133580480985
72,0.03120813358048081,0.028030798723051212
73,0.02803079872305103,0.026000060490776633
74,0.026000060490776456,0.022861518830071485
75,0.022861518830071308,0.020442521122021873
76,0.020442521122021703,0.01939809065148893
77,0.019398090651488762,0.017045438597391546
78,0.017045438597391386,0.014320097786939509
79,0.014320097786939346,0.013786288625244109
80,0.013786288625243946,0.013183409802432993
81,0.013183409802432832,0.010655080661231189
82,0.010655080661231029,0.009152130537123736
83,0.009152130537123576,0.009493389431844258
84,0.009493389431844095,0.008670077082444523
85,0.00867007708244436,0.006796061832473328
86,0.006796061832473162,0.006343926257567225
87,0.0063439262575670586,0.006549010704149084
88,0.006549010704148915,0.00571202963285508
89,0.00571202963285491,0.004742869219906303
90,0.004742869219906132,0.004499704501256621
91,0.004499704501256449,0.004267254425741147
92,0.004267254425740975,0.00377553517450083
93,0.0037755351745006587,0.0033047418575115114
94,0.003304741857511341,0.0028587999579370734
95,0.0028587999579369034,0.0026126405340614993
96,0.0026126405340613306,0.0025344788678072394
97,0.002534478867807072,0.002161880300886121
98,0.002161880300885954,0.0017353084882166044
99,0.0017353084882164387,0.0017611763290337663
100,0.0017611763290336013,0.0016855353170497143
101,0.001685535317049549,0.0014597399857652355
102,0.00145973998576507,0.001147693342719917
103,0.0011476933427197519,0.0008242326517588518
104,0.0008242326517586865,0.0005542908240516202
105,0.0005542908240514547,0.00037818819187220796
106,0.00037818819187204246,0.000305832543374187
107,0.00030583254337402136,0.0003198111839323621
108,0.00031981118393219644,0.00038501469641453925
109,0.00038501469641437336,0.00046110125117362476
110,0.00046110125117345877,0.0005139931036619853
111,0.0005139931036618192,0.00052352863732113
112,0.0005235286373209638,0.00048594528260483677
113,0.00048594528260467046,0.0004115090900289488
114,0.00041150909002878234,0.00031886680094015166
115,0.000318866800939985,0.00022829252132512893
116,0.00022829252132496215,0.00015588563759429987
117,0.00015588563759413296,0.00011011122075944954
118,0.00011011122075928252,9.1148186943235e-05
119,9.114818694306784e-05,9.263527908177446e-05
120,9.26352790816072e-05,0.00010481986296704629
121,0.00010481986296687892,0.00011793027772107483
122,0.00011793027772090734,0.0001247822950971882
123,0.00012478229509702064,0.00012206346449788907
124,0.00012206346449772143,0.00011023957051939853
125,0.0001102395705192308,9.243461134938122e-05
126,9.243461134921346e-05,7.284974987688827e-05
127,7.284974987672043e-05,5.5286296744698596e-05
128,5.528629674453071e-05,4.217070265693624e-05
129,4.217070265676832e-05,3.42337028607765e-05
130,3.423370286060855e-05,3.0763797967039434e-05
131,3.076379796687146e-05,3.0204762915883487e-05
132,3.0204762915715497e-05,3.082469196884066e-05
133,3.082469196867266e-05,3.123681274537121e-05
134,3.12368127452032e-05,3.065957973638097e-05
135,3.065957973621296e-05,2.891721579608782e-05
136,2.8917215795919817e-05,2.6263447994182315e-05
137,2.6263447994014324e-05,2.314238290675942e-05
138,2.3142382906591447e-05,1.9984520118610067e-05
139,1.9984520118442107e-05,1.709133076963442e-05
140,1.7091330769466483e-05,1.4612331722772601e-05
141,1.4612331722604687e-05,1.2583422970696196e-05
142,1.2583422970528307e-05,1.0983381206482762e-05
143,1.09833812063149e-05,9.77466802575739e-06
144,9.774668025589554e-06,8.915342121910388e-06
145,8.915342121742583e-06,8.349031470776164e-06
146,8.349031470608386e-06,7.990885124710173e-06
147,7.990885124542421e-06,7.72638351722032e-06
148,7.726383517052595e-06,7.4298798267085855e-06
149,7.429879826540888e-06,6.997214102513369e-06
150,6.997214102345696e-06,6.378153867156911e-06
151,6.378153866989263e-06,5.59347113882958e-06
152,5.593471138661954e-06,4.727925782910066e-06
153,4.7279257827424614e-06,3.900765112876187e-06
154,3.9007651127086e-06,3.2247034594763626e-06
155,3.2247034593087932e-06,2.768741651479882e-06
156,2.768741651312329e-06,2.538122450287917e-06
157,2.538122450120377e-06,2.4775152682343485e-06
158,2.4775152680668202e-06,2.4944780967268514e-06
159,2.4944780965593333e-06,2.4930738614047977e-06
160,2.493073861237287e-06,2.4048208816380984e-06
161,2.4048208814705946e-06,2.206504167084386e-06
162,2.206504166916887e-06,1.9203188915459255e-06
163,1.92031889137843e-06,1.5987002476964527e-06
164,1.5987002475289587e-06,1.3013255339508903e-06
165,1.3013255337833968e-06,1.0734771743931624e-06
166,1.073477174225668e-06,9.330740380491333e-07
167,9.330740378816372e-07,8.694298319308701e-07
168,8.69429831763371e-07,8.52110590891928e-07
169,8.521105907244252e-07,8.449393767720538e-07
170,8.449393766045469e-07,8.192416721659249e-07
171,8.192416719984131e-07,7.617927920207725e-07
172,7.617927918532553e-07,6.757066423074577e-07
173,6.757066421399349e-07,5.75407026352533e-07
174,5.754070261850043e-07,4.787431517831762e-07
175,4.787431516156413e-07,3.99717242094934e-07
176,3.997172419273931e-07,3.4432602231432353e-07
